Date and Time:                Fri Oct 17 07:30:29.157 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	318
478.84332	352
479.35983	387
479.87631	377
480.39282	332
480.9093	376
481.42575	351
481.94223	374
482.45868	375
482.97513	368
483.49158	373
484.00803	360
484.52444	410
485.04086	381
485.55728	397
486.07367	440
486.59006	386
487.10645	443
487.62283	417
488.13919	401
488.65555	423
489.17191	414
489.68826	493
490.20459	456
490.72092	513
491.23724	494
491.75354	484
492.26984	490
492.78613	516
493.30243	505
493.8187	496
494.33496	543
494.85123	507
495.36746	537
495.8837	560
496.39993	567
496.91617	563
497.43237	574
497.94858	529
498.46478	604
498.98096	588
499.49713	565
500.01331	590
500.52945	573
501.04562	604
501.56174	578
502.07788	588
502.59399	577
503.11011	596
503.62622	587
504.1423	568
504.65839	547
505.17447	611
505.69052	603
506.20657	569
506.72263	578
507.23865	576
507.75467	565
508.27069	604
508.78668	571
509.30267	582
509.81866	558
510.33463	608
510.85059	557
511.36655	546
511.88248	564
512.39844	594
512.91437	541
513.43024	609
513.94617	582
514.46204	575
514.97791	588
515.49377	547
516.00964	543
516.52551	539
517.04132	548
517.55719	548
518.073	583
518.58881	574
519.10461	537
519.62036	528
520.13617	500
520.65192	517
521.16766	537
521.68341	497
522.1991	550
522.71484	550
523.23053	570
523.74622	552
524.2619	537
524.77759	548
525.29327	591
525.8089	573
526.32452	513
526.84015	529
527.35577	534
527.8714	482
528.38696	552
528.90259	536
529.41815	538
529.93372	523
530.44922	548
530.96478	544
531.48029	571
531.99579	533
532.51129	540
533.02679	518
533.5423	488
534.05774	525
534.57318	528
535.08862	560
535.60406	512
536.11945	557
536.63489	526
537.15027	563
537.66565	576
538.18097	572
538.69635	523
539.21167	546
539.72699	542
540.24231	612
540.75763	574
541.27289	556
541.78821	536
542.30347	551
542.81873	518
543.33392	546
543.84918	541
544.36438	551
544.87958	574
545.39478	533
545.90991	550
546.42511	595
546.94025	601
547.45538	565
547.97052	601
548.4856	569
549.00073	565
549.51581	658
550.03088	596
550.5459	639
551.06097	631
551.57599	662
552.091	630
552.60602	649
553.12097	653
553.63593	633
554.15094	645
554.66583	660
555.18079	702
555.69568	657
556.21063	717
556.72552	668
557.24036	763
557.75525	743
558.27008	692
558.78491	730
559.29974	689
559.81458	776
560.32935	758
560.84412	791
561.35889	745
561.87366	725
562.38837	818
562.90308	774
563.41779	809
563.9325	797
564.44714	859
564.96179	843
565.47644	869
565.99109	864
566.50574	845
567.02032	878
567.53491	980
568.0495	934
568.56403	949
569.07861	952
569.59314	996
570.1076	985
570.62213	972
571.1366	999
571.65106	993
572.16553	1052
572.67999	1006
573.1944	1048
573.7088	1047
574.22321	1046
574.73755	1092
575.25195	1078
575.7663	1108
576.28058	1122
576.79492	1121
577.3092	1208
577.82349	1183
578.33777	1108
578.85205	1269
579.36627	1278
579.88049	1252
580.39471	1235
580.90887	1184
581.42303	1194
581.93719	1215
582.45135	1360
582.96545	1246
583.47955	1230
583.99365	1382
584.50775	1373
585.02179	1333
585.53583	1361
586.04987	1366
586.5639	1357
587.07788	1410
587.59186	1305
588.10583	1444
588.61975	1418
589.13373	1416
589.64758	1397
590.1615	1445
590.67542	1445
591.18927	1461
591.70306	1474
592.21692	1425
592.73071	1516
593.24451	1545
593.7583	1497
594.27209	1522
594.78583	1514
595.29956	1490
595.81323	1487
596.32697	1492
596.84064	1579
597.35425	1607
597.86792	1564
598.38153	1496
598.89514	1567
599.40875	1495
599.9223	1566
600.43585	1589
600.9494	1578
601.46289	1541
601.97638	1563
602.48987	1503
603.00336	1589
