Date and Time:                Fri Oct 17 07:27:04.419 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	324
478.84332	373
479.35983	365
479.87631	372
480.39282	374
480.9093	383
481.42575	346
481.94223	380
482.45868	368
482.97513	368
483.49158	383
484.00803	397
484.52444	411
485.04086	409
485.55728	424
486.07367	444
486.59006	443
487.10645	461
487.62283	433
488.13919	473
488.65555	462
489.17191	464
489.68826	470
490.20459	498
490.72092	488
491.23724	499
491.75354	495
492.26984	489
492.78613	492
493.30243	513
493.8187	556
494.33496	558
494.85123	532
495.36746	558
495.8837	568
496.39993	593
496.91617	578
497.43237	590
497.94858	612
498.46478	600
498.98096	636
499.49713	588
500.01331	627
500.52945	613
501.04562	605
501.56174	622
502.07788	592
502.59399	604
503.11011	597
503.62622	563
504.1423	621
504.65839	594
505.17447	625
505.69052	642
506.20657	600
506.72263	615
507.23865	590
507.75467	631
508.27069	605
508.78668	609
509.30267	624
509.81866	628
510.33463	608
510.85059	620
511.36655	549
511.88248	605
512.39844	592
512.91437	576
513.43024	575
513.94617	608
514.46204	608
514.97791	581
515.49377	596
516.00964	550
516.52551	553
517.04132	567
517.55719	602
518.073	612
518.58881	582
519.10461	626
519.62036	583
520.13617	621
520.65192	542
521.16766	531
521.68341	561
522.1991	569
522.71484	584
523.23053	551
523.74622	554
524.2619	562
524.77759	559
525.29327	575
525.8089	560
526.32452	569
526.84015	588
527.35577	551
527.8714	545
528.38696	562
528.90259	550
529.41815	557
529.93372	550
530.44922	566
530.96478	537
531.48029	550
531.99579	568
532.51129	549
533.02679	551
533.5423	568
534.05774	512
534.57318	547
535.08862	531
535.60406	553
536.11945	535
536.63489	534
537.15027	530
537.66565	573
538.18097	539
538.69635	589
539.21167	539
539.72699	536
540.24231	529
540.75763	598
541.27289	610
541.78821	617
542.30347	580
542.81873	576
543.33392	597
543.84918	546
544.36438	567
544.87958	581
545.39478	576
545.90991	589
546.42511	556
546.94025	594
547.45538	573
547.97052	599
548.4856	610
549.00073	624
549.51581	593
550.03088	618
550.5459	602
551.06097	630
551.57599	592
552.091	637
552.60602	679
553.12097	654
553.63593	674
554.15094	696
554.66583	687
555.18079	688
555.69568	725
556.21063	713
556.72552	665
557.24036	737
557.75525	700
558.27008	707
558.78491	729
559.29974	756
559.81458	757
560.32935	785
560.84412	795
561.35889	756
561.87366	744
562.38837	797
562.90308	819
563.41779	855
563.9325	828
564.44714	870
564.96179	906
565.47644	833
565.99109	847
566.50574	892
567.02032	904
567.53491	928
568.0495	951
568.56403	943
569.07861	911
569.59314	1016
570.1076	954
570.62213	963
571.1366	1011
571.65106	1007
572.16553	1061
572.67999	1062
573.1944	1081
573.7088	1044
574.22321	1068
574.73755	1080
575.25195	1107
575.7663	1135
576.28058	1126
576.79492	1206
577.3092	1119
577.82349	1180
578.33777	1182
578.85205	1197
579.36627	1257
579.88049	1185
580.39471	1229
580.90887	1248
581.42303	1310
581.93719	1256
582.45135	1321
582.96545	1314
583.47955	1393
583.99365	1358
584.50775	1373
585.02179	1364
585.53583	1400
586.04987	1378
586.5639	1414
587.07788	1432
587.59186	1408
588.10583	1437
588.61975	1403
589.13373	1431
589.64758	1427
590.1615	1506
590.67542	1500
591.18927	1553
591.70306	1458
592.21692	1543
592.73071	1506
593.24451	1573
593.7583	1603
594.27209	1572
594.78583	1566
595.29956	1487
595.81323	1520
596.32697	1524
596.84064	1514
597.35425	1569
597.86792	1508
598.38153	1575
598.89514	1595
599.40875	1493
599.9223	1550
600.43585	1591
600.9494	1518
601.46289	1491
601.97638	1620
602.48987	1604
