Date and Time:                Sat Oct 18 09:34:20.920 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	286
478.84332	326
479.35983	347
479.87631	324
480.39282	356
480.9093	322
481.42575	329
481.94223	335
482.45868	309
482.97513	340
483.49158	342
484.00803	323
484.52444	344
485.04086	324
485.55728	325
486.07367	339
486.59006	336
487.10645	342
487.62283	350
488.13919	337
488.65555	339
489.17191	335
489.68826	327
490.20459	323
490.72092	325
491.23724	330
491.75354	329
492.26984	342
492.78613	361
493.30243	365
493.8187	333
494.33496	354
494.85123	340
495.36746	367
495.8837	365
496.39993	342
496.91617	329
497.43237	330
497.94858	369
498.46478	338
498.98096	332
499.49713	349
500.01331	335
500.52945	347
501.04562	377
501.56174	341
502.07788	358
502.59399	343
503.11011	357
503.62622	359
504.1423	384
504.65839	336
505.17447	334
505.69052	322
506.20657	361
506.72263	363
507.23865	339
507.75467	359
508.27069	345
508.78668	364
509.30267	328
509.81866	340
510.33463	371
510.85059	372
511.36655	349
511.88248	325
512.39844	347
512.91437	362
513.43024	349
513.94617	321
514.46204	342
514.97791	324
515.49377	322
516.00964	362
516.52551	343
517.04132	345
517.55719	337
518.073	347
518.58881	361
519.10461	341
519.62036	330
520.13617	316
520.65192	382
521.16766	325
521.68341	356
522.1991	334
522.71484	340
523.23053	356
523.74622	346
524.2619	315
524.77759	360
525.29327	353
525.8089	332
526.32452	347
526.84015	334
527.35577	372
527.8714	372
528.38696	342
528.90259	335
529.41815	327
529.93372	350
530.44922	328
530.96478	344
531.48029	324
531.99579	338
532.51129	362
533.02679	312
533.5423	343
534.05774	348
534.57318	354
535.08862	345
535.60406	348
536.11945	337
536.63489	341
537.15027	325
537.66565	332
538.18097	344
538.69635	339
539.21167	346
539.72699	331
540.24231	357
540.75763	319
541.27289	332
541.78821	355
542.30347	342
542.81873	341
543.33392	336
543.84918	352
544.36438	326
544.87958	348
545.39478	342
545.90991	344
546.42511	320
546.94025	349
547.45538	347
547.97052	339
548.4856	350
549.00073	347
549.51581	333
550.03088	357
550.5459	344
551.06097	340
551.57599	330
552.091	346
552.60602	334
553.12097	356
553.63593	351
554.15094	324
554.66583	332
555.18079	340
555.69568	325
556.21063	328
556.72552	332
557.24036	324
557.75525	335
558.27008	342
558.78491	334
559.29974	330
559.81458	354
560.32935	328
560.84412	320
561.35889	326
561.87366	341
562.38837	359
562.90308	317
563.41779	311
563.9325	387
564.44714	343
564.96179	346
565.47644	317
565.99109	345
566.50574	334
567.02032	333
567.53491	330
568.0495	343
568.56403	330
569.07861	338
569.59314	328
570.1076	310
570.62213	316
571.1366	331
571.65106	321
572.16553	317
572.67999	340
573.1944	308
573.7088	341
574.22321	308
574.73755	336
575.25195	321
575.7663	347
576.28058	333
576.79492	328
577.3092	324
577.82349	324
578.33777	336
578.85205	340
579.36627	325
579.88049	319
580.39471	334
580.90887	324
581.42303	317
581.93719	341
582.45135	319
582.96545	311
583.47955	334
583.99365	331
584.50775	354
585.02179	344
585.53583	332
586.04987	348
586.5639	340
587.07788	337
587.59186	324
588.10583	338
588.61975	327
589.13373	325
589.64758	337
590.1615	343
590.67542	345
591.18927	322
591.70306	340
592.21692	355
592.73071	339
593.24451	322
593.7583	336
594.27209	347
594.78583	340
595.29956	323
595.81323	331
596.32697	311
596.84064	328
597.35425	343
597.86792	321
598.38153	321
598.89514	321
599.40875	334
599.9223	314
600.43585	315
600.9494	316
601.46289	319
601.97638	310
602.48987	326
603.00336	344
603.51678	328
604.03021	330
604.54364	323
605.05701	324
605.57043	320
606.08374	319
606.59711	328
607.11041	327
