Date and Time:                Sat Oct 18 09:32:58.994 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	287
478.84332	308
479.35983	327
479.87631	327
480.39282	332
480.9093	319
481.42575	347
481.94223	340
482.45868	341
482.97513	323
483.49158	315
484.00803	338
484.52444	317
485.04086	332
485.55728	327
486.07367	321
486.59006	329
487.10645	327
487.62283	329
488.13919	342
488.65555	333
489.17191	359
489.68826	340
490.20459	350
490.72092	343
491.23724	346
491.75354	336
492.26984	350
492.78613	349
493.30243	342
493.8187	342
494.33496	342
494.85123	343
495.36746	347
495.8837	340
496.39993	350
496.91617	356
497.43237	349
497.94858	360
498.46478	374
498.98096	356
499.49713	369
500.01331	357
500.52945	374
501.04562	333
501.56174	373
502.07788	333
502.59399	319
503.11011	351
503.62622	366
504.1423	340
504.65839	335
505.17447	327
505.69052	367
506.20657	345
506.72263	349
507.23865	353
507.75467	349
508.27069	337
508.78668	349
509.30267	354
509.81866	345
510.33463	333
510.85059	353
511.36655	350
511.88248	362
512.39844	361
512.91437	364
513.43024	344
513.94617	346
514.46204	346
514.97791	360
515.49377	353
516.00964	351
516.52551	356
517.04132	341
517.55719	351
518.073	381
518.58881	356
519.10461	367
519.62036	327
520.13617	361
520.65192	368
521.16766	369
521.68341	366
522.1991	353
522.71484	327
523.23053	333
523.74622	342
524.2619	332
524.77759	326
525.29327	343
525.8089	334
526.32452	344
526.84015	325
527.35577	341
527.8714	369
528.38696	352
528.90259	340
529.41815	361
529.93372	354
530.44922	350
530.96478	343
531.48029	342
531.99579	339
532.51129	350
533.02679	354
533.5423	348
534.05774	345
534.57318	341
535.08862	348
535.60406	369
536.11945	358
536.63489	342
537.15027	325
537.66565	359
538.18097	355
538.69635	354
539.21167	374
539.72699	339
540.24231	339
540.75763	343
541.27289	343
541.78821	331
542.30347	343
542.81873	324
543.33392	354
543.84918	339
544.36438	337
544.87958	322
545.39478	337
545.90991	355
546.42511	319
546.94025	355
547.45538	339
547.97052	356
548.4856	325
549.00073	342
549.51581	364
550.03088	342
550.5459	339
551.06097	359
551.57599	336
552.091	342
552.60602	323
553.12097	349
553.63593	324
554.15094	342
554.66583	340
555.18079	328
555.69568	353
556.21063	342
556.72552	310
557.24036	335
557.75525	345
558.27008	343
558.78491	330
559.29974	365
559.81458	350
560.32935	334
560.84412	338
561.35889	327
561.87366	354
562.38837	355
562.90308	324
563.41779	335
563.9325	337
564.44714	329
564.96179	341
565.47644	314
565.99109	339
566.50574	323
567.02032	337
567.53491	329
568.0495	343
568.56403	349
569.07861	326
569.59314	338
570.1076	321
570.62213	331
571.1366	340
571.65106	326
572.16553	338
572.67999	349
573.1944	328
573.7088	332
574.22321	334
574.73755	336
575.25195	345
575.7663	305
576.28058	341
576.79492	326
577.3092	343
577.82349	321
578.33777	348
578.85205	348
579.36627	329
579.88049	311
580.39471	316
580.90887	332
581.42303	342
581.93719	322
582.45135	323
582.96545	327
583.47955	341
583.99365	336
584.50775	297
585.02179	335
585.53583	339
586.04987	329
586.5639	329
587.07788	326
587.59186	322
588.10583	331
588.61975	315
589.13373	333
589.64758	335
590.1615	312
590.67542	309
591.18927	295
591.70306	335
592.21692	332
592.73071	313
593.24451	322
593.7583	341
594.27209	327
594.78583	329
595.29956	322
595.81323	334
596.32697	325
596.84064	332
597.35425	322
597.86792	321
598.38153	325
598.89514	317
599.40875	324
599.9223	333
600.43585	311
600.9494	320
601.46289	364
601.97638	338
602.48987	308
603.00336	333
603.51678	335
604.03021	323
604.54364	317
605.05701	321
605.57043	310
606.08374	334
606.59711	350
607.11041	328
