Date and Time:                Sat Oct 18 09:36:23.566 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	266
478.84332	326
479.35983	320
479.87631	341
480.39282	324
480.9093	311
481.42575	322
481.94223	332
482.45868	319
482.97513	343
483.49158	311
484.00803	328
484.52444	320
485.04086	336
485.55728	348
486.07367	319
486.59006	324
487.10645	325
487.62283	361
488.13919	350
488.65555	337
489.17191	322
489.68826	342
490.20459	340
490.72092	339
491.23724	340
491.75354	357
492.26984	361
492.78613	310
493.30243	345
493.8187	337
494.33496	328
494.85123	361
495.36746	349
495.8837	359
496.39993	336
496.91617	342
497.43237	357
497.94858	353
498.46478	327
498.98096	335
499.49713	351
500.01331	322
500.52945	377
501.04562	355
501.56174	341
502.07788	338
502.59399	350
503.11011	373
503.62622	331
504.1423	319
504.65839	352
505.17447	342
505.69052	356
506.20657	342
506.72263	368
507.23865	347
507.75467	339
508.27069	313
508.78668	353
509.30267	357
509.81866	354
510.33463	356
510.85059	362
511.36655	338
511.88248	346
512.39844	354
512.91437	346
513.43024	339
513.94617	351
514.46204	349
514.97791	353
515.49377	347
516.00964	347
516.52551	341
517.04132	347
517.55719	348
518.073	357
518.58881	367
519.10461	321
519.62036	331
520.13617	335
520.65192	330
521.16766	334
521.68341	359
522.1991	341
522.71484	356
523.23053	344
523.74622	356
524.2619	328
524.77759	342
525.29327	340
525.8089	330
526.32452	337
526.84015	368
527.35577	348
527.8714	329
528.38696	332
528.90259	347
529.41815	328
529.93372	346
530.44922	332
530.96478	361
531.48029	348
531.99579	313
532.51129	354
533.02679	335
533.5423	340
534.05774	328
534.57318	325
535.08862	341
535.60406	314
536.11945	341
536.63489	347
537.15027	307
537.66565	325
538.18097	357
538.69635	323
539.21167	351
539.72699	317
540.24231	332
540.75763	337
541.27289	311
541.78821	342
542.30347	333
542.81873	319
543.33392	345
543.84918	345
544.36438	316
544.87958	340
545.39478	352
545.90991	357
546.42511	320
546.94025	359
547.45538	330
547.97052	337
548.4856	345
549.00073	322
549.51581	354
550.03088	349
550.5459	325
551.06097	340
551.57599	356
552.091	326
552.60602	354
553.12097	364
553.63593	345
554.15094	325
554.66583	357
555.18079	340
555.69568	349
556.21063	332
556.72552	346
557.24036	318
557.75525	352
558.27008	346
558.78491	315
559.29974	340
559.81458	326
560.32935	327
560.84412	345
561.35889	351
561.87366	362
562.38837	349
562.90308	335
563.41779	357
563.9325	332
564.44714	343
564.96179	336
565.47644	310
565.99109	355
566.50574	335
567.02032	345
567.53491	320
568.0495	315
568.56403	344
569.07861	321
569.59314	345
570.1076	343
570.62213	317
571.1366	347
571.65106	342
572.16553	339
572.67999	366
573.1944	325
573.7088	343
574.22321	351
574.73755	330
575.25195	339
575.7663	341
576.28058	326
576.79492	353
577.3092	300
577.82349	345
578.33777	331
578.85205	305
579.36627	322
579.88049	323
580.39471	334
580.90887	326
581.42303	331
581.93719	343
582.45135	335
582.96545	346
583.47955	339
583.99365	313
584.50775	340
585.02179	306
585.53583	321
586.04987	320
586.5639	333
587.07788	346
587.59186	320
588.10583	326
588.61975	352
589.13373	334
589.64758	334
590.1615	333
590.67542	321
591.18927	326
591.70306	311
592.21692	320
592.73071	341
593.24451	333
593.7583	316
594.27209	325
594.78583	312
595.29956	337
595.81323	334
596.32697	338
596.84064	343
597.35425	341
597.86792	344
598.38153	341
598.89514	341
599.40875	330
599.9223	321
600.43585	316
600.9494	346
601.46289	316
601.97638	334
602.48987	317
603.00336	336
603.51678	331
604.03021	326
604.54364	317
605.05701	335
605.57043	301
606.08374	314
606.59711	325
607.11041	304
