Date and Time:                Wed Oct 22 09:20:09.826 2025
Software Version:             4.30.30000.0
Unstabilized Temperature (C): -89.631
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	245
478.84332	325
479.35983	313
479.87631	339
480.39282	314
480.9093	314
481.42575	341
481.94223	321
482.45868	301
482.97513	331
483.49158	302
484.00803	323
484.52444	308
485.04086	309
485.55728	323
486.07367	332
486.59006	308
487.10645	325
487.62283	318
488.13919	310
488.65555	327
489.17191	328
489.68826	306
490.20459	325
490.72092	293
491.23724	316
491.75354	313
492.26984	296
492.78613	310
493.30243	316
493.8187	335
494.33496	335
494.85123	321
495.36746	309
495.8837	318
496.39993	309
496.91617	326
497.43237	317
497.94858	309
498.46478	318
498.98096	310
499.49713	303
500.01331	318
500.52945	329
501.04562	332
501.56174	315
502.07788	334
502.59399	314
503.11011	316
503.62622	319
504.1423	310
504.65839	328
505.17447	319
505.69052	316
506.20657	303
506.72263	322
507.23865	314
507.75467	322
508.27069	333
508.78668	309
509.30267	308
509.81866	315
510.33463	313
510.85059	305
511.36655	322
511.88248	322
512.39844	314
512.91437	315
513.43024	325
513.94617	298
514.46204	336
514.97791	335
515.49377	345
516.00964	319
516.52551	318
517.04132	315
517.55719	302
518.073	311
518.58881	297
519.10461	309
519.62036	314
520.13617	321
520.65192	317
521.16766	316
521.68341	307
522.1991	316
522.71484	311
523.23053	333
523.74622	310
524.2619	320
524.77759	303
525.29327	306
525.8089	309
526.32452	318
526.84015	317
527.35577	318
527.8714	309
528.38696	332
528.90259	322
529.41815	314
529.93372	306
530.44922	323
530.96478	296
531.48029	309
531.99579	309
532.51129	323
533.02679	308
533.5423	306
534.05774	304
534.57318	329
535.08862	308
535.60406	297
536.11945	317
536.63489	327
537.15027	308
537.66565	342
538.18097	313
538.69635	324
539.21167	316
539.72699	299
540.24231	306
540.75763	309
541.27289	327
541.78821	331
542.30347	310
542.81873	297
543.33392	325
543.84918	310
544.36438	313
544.87958	302
545.39478	327
545.90991	306
546.42511	311
546.94025	318
547.45538	325
547.97052	333
548.4856	303
549.00073	303
549.51581	321
550.03088	313
550.5459	327
551.06097	1438
551.57599	1152
552.091	348
552.60602	321
553.12097	331
553.63593	293
554.15094	324
554.66583	306
555.18079	332
555.69568	319
556.21063	320
556.72552	304
557.24036	290
557.75525	313
558.27008	308
558.78491	316
559.29974	328
559.81458	304
560.32935	304
560.84412	317
561.35889	319
561.87366	315
562.38837	294
562.90308	333
563.41779	326
563.9325	302
564.44714	307
564.96179	310
565.47644	305
565.99109	347
566.50574	327
567.02032	333
567.53491	340
568.0495	327
568.56403	307
569.07861	309
569.59314	334
570.1076	308
570.62213	325
571.1366	328
571.65106	321
572.16553	324
572.67999	307
573.1944	321
573.7088	312
574.22321	327
574.73755	311
575.25195	334
575.7663	314
576.28058	330
576.79492	324
577.3092	323
577.82349	321
578.33777	338
578.85205	283
579.36627	317
579.88049	321
580.39471	298
580.90887	325
581.42303	304
581.93719	318
582.45135	318
582.96545	330
583.47955	316
583.99365	313
584.50775	321
585.02179	319
585.53583	327
586.04987	326
586.5639	315
587.07788	311
587.59186	306
588.10583	336
588.61975	336
589.13373	309
589.64758	301
590.1615	329
590.67542	320
591.18927	300
591.70306	316
592.21692	314
592.73071	317
593.24451	315
593.7583	309
594.27209	306
594.78583	338
595.29956	329
595.81323	314
596.32697	303
596.84064	326
597.35425	316
597.86792	332
598.38153	298
598.89514	319
599.40875	314
599.9223	305
600.43585	307
600.9494	316
601.46289	319
601.97638	321
602.48987	329
