Date and Time:                Wed Oct 22 09:20:47.819 2025
Software Version:             4.30.30000.0
Unstabilized Temperature (C): -89.631
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	267
478.84332	319
479.35983	323
479.87631	335
480.39282	301
480.9093	315
481.42575	295
481.94223	303
482.45868	322
482.97513	332
483.49158	326
484.00803	323
484.52444	331
485.04086	342
485.55728	311
486.07367	323
486.59006	305
487.10645	331
487.62283	315
488.13919	328
488.65555	345
489.17191	309
489.68826	336
490.20459	345
490.72092	306
491.23724	317
491.75354	347
492.26984	297
492.78613	310
493.30243	312
493.8187	304
494.33496	288
494.85123	320
495.36746	315
495.8837	290
496.39993	307
496.91617	306
497.43237	285
497.94858	322
498.46478	319
498.98096	290
499.49713	355
500.01331	315
500.52945	324
501.04562	300
501.56174	326
502.07788	329
502.59399	314
503.11011	334
503.62622	323
504.1423	323
504.65839	320
505.17447	328
505.69052	334
506.20657	297
506.72263	307
507.23865	326
507.75467	297
508.27069	323
508.78668	300
509.30267	338
509.81866	318
510.33463	323
510.85059	305
511.36655	302
511.88248	330
512.39844	308
512.91437	305
513.43024	339
513.94617	316
514.46204	329
514.97791	340
515.49377	330
516.00964	309
516.52551	319
517.04132	301
517.55719	318
518.073	311
518.58881	321
519.10461	296
519.62036	322
520.13617	296
520.65192	326
521.16766	311
521.68341	328
522.1991	308
522.71484	314
523.23053	309
523.74622	307
524.2619	303
524.77759	304
525.29327	300
525.8089	289
526.32452	326
526.84015	320
527.35577	328
527.8714	304
528.38696	320
528.90259	318
529.41815	323
529.93372	311
530.44922	319
530.96478	309
531.48029	320
531.99579	323
532.51129	324
533.02679	311
533.5423	336
534.05774	341
534.57318	301
535.08862	301
535.60406	331
536.11945	325
536.63489	303
537.15027	309
537.66565	314
538.18097	313
538.69635	312
539.21167	303
539.72699	302
540.24231	305
540.75763	295
541.27289	318
541.78821	329
542.30347	311
542.81873	324
543.33392	335
543.84918	319
544.36438	304
544.87958	315
545.39478	326
545.90991	320
546.42511	308
546.94025	313
547.45538	295
547.97052	316
548.4856	282
549.00073	314
549.51581	309
550.03088	313
550.5459	318
551.06097	309
551.57599	299
552.091	314
552.60602	330
553.12097	306
553.63593	320
554.15094	328
554.66583	301
555.18079	298
555.69568	307
556.21063	319
556.72552	309
557.24036	329
557.75525	324
558.27008	294
558.78491	326
559.29974	334
559.81458	306
560.32935	306
560.84412	294
561.35889	286
561.87366	316
562.38837	334
562.90308	311
563.41779	311
563.9325	308
564.44714	310
564.96179	308
565.47644	308
565.99109	312
566.50574	308
567.02032	306
567.53491	313
568.0495	302
568.56403	321
569.07861	326
569.59314	303
570.1076	315
570.62213	317
571.1366	325
571.65106	319
572.16553	330
572.67999	314
573.1944	310
573.7088	311
574.22321	329
574.73755	323
575.25195	322
575.7663	324
576.28058	316
576.79492	317
577.3092	320
577.82349	301
578.33777	336
578.85205	322
579.36627	281
579.88049	334
580.39471	318
580.90887	294
581.42303	317
581.93719	298
582.45135	307
582.96545	328
583.47955	305
583.99365	321
584.50775	318
585.02179	314
585.53583	334
586.04987	301
586.5639	315
587.07788	303
587.59186	305
588.10583	309
588.61975	312
589.13373	303
589.64758	309
590.1615	311
590.67542	318
591.18927	315
591.70306	322
592.21692	304
592.73071	320
593.24451	327
593.7583	312
594.27209	321
594.78583	318
595.29956	312
595.81323	310
596.32697	312
596.84064	309
597.35425	305
597.86792	313
598.38153	326
598.89514	317
599.40875	321
599.9223	313
600.43585	319
600.9494	310
601.46289	331
601.97638	309
602.48987	337
