Date and Time:                Wed Oct 22 09:15:43.454 2025
Software Version:             4.30.30000.0
Unstabilized Temperature (C): -87.684
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	266
478.84332	309
479.35983	317
479.87631	310
480.39282	314
480.9093	329
481.42575	304
481.94223	328
482.45868	335
482.97513	318
483.49158	330
484.00803	299
484.52444	309
485.04086	324
485.55728	287
486.07367	314
486.59006	325
487.10645	316
487.62283	321
488.13919	305
488.65555	326
489.17191	314
489.68826	316
490.20459	299
490.72092	321
491.23724	306
491.75354	298
492.26984	323
492.78613	316
493.30243	316
493.8187	330
494.33496	308
494.85123	326
495.36746	324
495.8837	328
496.39993	324
496.91617	307
497.43237	339
497.94858	317
498.46478	322
498.98096	325
499.49713	327
500.01331	313
500.52945	318
501.04562	318
501.56174	329
502.07788	340
502.59399	303
503.11011	326
503.62622	323
504.1423	307
504.65839	298
505.17447	303
505.69052	327
506.20657	317
506.72263	304
507.23865	327
507.75467	335
508.27069	308
508.78668	332
509.30267	348
509.81866	339
510.33463	320
510.85059	312
511.36655	304
511.88248	323
512.39844	315
512.91437	329
513.43024	336
513.94617	326
514.46204	327
514.97791	317
515.49377	310
516.00964	312
516.52551	318
517.04132	319
517.55719	318
518.073	307
518.58881	319
519.10461	322
519.62036	324
520.13617	292
520.65192	316
521.16766	329
521.68341	334
