Date and Time:                Thu Oct 30 09:17:10.320 2025
Software Version:             4.30.30000.0
Unstabilized Temperature (C): -89.631
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	308
478.84332	398
479.35983	372
479.87631	375
480.39282	352
480.9093	365
481.42575	383
481.94223	382
482.45868	327
482.97513	347
483.49158	379
484.00803	388
484.52444	387
485.04086	422
485.55728	390
486.07367	396
486.59006	387
487.10645	455
487.62283	443
488.13919	489
488.65555	495
489.17191	424
489.68826	484
490.20459	502
490.72092	550
491.23724	496
491.75354	526
492.26984	542
492.78613	580
493.30243	535
493.8187	606
494.33496	549
494.85123	566
495.36746	567
495.8837	623
496.39993	599
496.91617	591
497.43237	620
497.94858	629
498.46478	655
498.98096	730
499.49713	681
500.01331	672
500.52945	695
501.04562	685
501.56174	663
502.07788	681
502.59399	657
503.11011	668
503.62622	668
504.1423	684
504.65839	699
505.17447	689
505.69052	679
506.20657	686
506.72263	668
507.23865	677
507.75467	676
508.27069	690
508.78668	643
509.30267	670
509.81866	657
510.33463	670
510.85059	674
511.36655	656
511.88248	676
512.39844	678
512.91437	665
513.43024	700
513.94617	676
514.46204	649
514.97791	667
515.49377	690
516.00964	619
516.52551	613
517.04132	705
517.55719	699
518.073	685
518.58881	687
519.10461	634
519.62036	622
520.13617	664
520.65192	678
521.16766	690
521.68341	627
522.1991	675
522.71484	632
523.23053	645
523.74622	656
524.2619	628
524.77759	649
525.29327	634
525.8089	643
526.32452	652
526.84015	588
527.35577	621
527.8714	635
528.38696	625
528.90259	631
529.41815	640
529.93372	628
530.44922	669
530.96478	642
531.48029	660
531.99579	643
532.51129	602
533.02679	616
533.5423	600
534.05774	607
534.57318	635
535.08862	599
535.60406	618
536.11945	593
536.63489	640
537.15027	624
537.66565	631
538.18097	630
538.69635	640
539.21167	644
539.72699	631
540.24231	615
540.75763	645
541.27289	636
541.78821	610
542.30347	591
542.81873	625
543.33392	593
543.84918	590
544.36438	659
544.87958	608
545.39478	624
545.90991	612
546.42511	703
546.94025	613
547.45538	614
547.97052	612
548.4856	630
549.00073	605
549.51581	610
550.03088	637
550.5459	617
551.06097	598
551.57599	610
552.091	631
552.60602	668
553.12097	618
553.63593	623
554.15094	654
554.66583	623
555.18079	678
555.69568	711
556.21063	661
556.72552	709
557.24036	623
557.75525	670
558.27008	693
558.78491	677
559.29974	724
559.81458	708
560.32935	688
560.84412	687
561.35889	674
561.87366	747
562.38837	730
562.90308	736
563.41779	731
563.9325	756
564.44714	718
564.96179	754
565.47644	768
565.99109	781
566.50574	844
567.02032	755
567.53491	808
568.0495	804
568.56403	762
569.07861	829
569.59314	842
570.1076	848
570.62213	840
571.1366	823
571.65106	828
572.16553	846
572.67999	848
573.1944	882
573.7088	853
574.22321	927
574.73755	908
575.25195	929
575.7663	892
576.28058	894
576.79492	950
577.3092	959
577.82349	945
578.33777	1000
578.85205	971
579.36627	1016
579.88049	969
580.39471	1034
580.90887	1073
581.42303	1059
581.93719	1017
582.45135	1030
582.96545	1063
583.47955	1072
583.99365	1063
584.50775	1118
585.02179	1084
585.53583	1127
586.04987	1170
586.5639	1038
587.07788	1130
587.59186	1064
588.10583	1089
588.61975	1155
589.13373	1187
589.64758	1137
590.1615	1215
590.67542	1182
591.18927	1236
591.70306	1156
592.21692	1141
592.73071	1186
593.24451	1228
593.7583	1252
594.27209	1261
594.78583	1207
595.29956	1252
595.81323	1175
596.32697	1278
596.84064	1283
597.35425	1242
597.86792	1257
598.38153	1257
598.89514	1358
599.40875	1235
