Date and Time:                Thu Oct 30 09:14:26.613 2025
Software Version:             4.30.30000.0
Unstabilized Temperature (C): -88.333
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	302
478.84332	361
479.35983	358
479.87631	363
480.39282	373
480.9093	365
481.42575	387
481.94223	347
482.45868	354
482.97513	368
483.49158	361
484.00803	382
484.52444	391
485.04086	426
485.55728	418
486.07367	435
486.59006	440
487.10645	423
487.62283	470
488.13919	465
488.65555	445
489.17191	487
489.68826	501
490.20459	502
490.72092	526
491.23724	524
491.75354	533
492.26984	540
492.78613	546
493.30243	532
493.8187	578
494.33496	602
494.85123	588
495.36746	631
495.8837	617
496.39993	604
496.91617	681
497.43237	677
497.94858	666
498.46478	649
498.98096	681
499.49713	675
500.01331	693
500.52945	685
501.04562	710
501.56174	684
502.07788	680
502.59399	684
503.11011	661
503.62622	691
504.1423	709
504.65839	668
505.17447	681
505.69052	683
506.20657	725
506.72263	660
507.23865	727
507.75467	742
508.27069	687
508.78668	654
509.30267	680
509.81866	659
510.33463	702
510.85059	671
511.36655	703
511.88248	696
512.39844	678
512.91437	702
513.43024	685
513.94617	687
514.46204	650
514.97791	681
515.49377	683
516.00964	699
516.52551	690
517.04132	686
517.55719	648
518.073	598
518.58881	687
519.10461	683
519.62036	688
520.13617	684
520.65192	670
521.16766	629
521.68341	612
522.1991	643
522.71484	637
523.23053	666
523.74622	638
524.2619	657
524.77759	661
525.29327	652
525.8089	637
526.32452	631
526.84015	652
527.35577	684
527.8714	677
528.38696	635
528.90259	681
529.41815	633
529.93372	605
530.44922	654
530.96478	607
531.48029	641
531.99579	674
532.51129	593
533.02679	622
533.5423	619
534.05774	589
534.57318	683
535.08862	597
535.60406	596
536.11945	610
536.63489	638
537.15027	633
537.66565	639
538.18097	598
538.69635	631
539.21167	646
539.72699	660
540.24231	660
540.75763	591
541.27289	588
541.78821	634
542.30347	651
542.81873	632
543.33392	605
543.84918	589
544.36438	589
544.87958	604
545.39478	587
545.90991	593
546.42511	641
546.94025	649
547.45538	635
547.97052	666
548.4856	644
549.00073	616
549.51581	663
550.03088	622
550.5459	637
551.06097	670
551.57599	626
552.091	663
552.60602	646
553.12097	644
553.63593	662
554.15094	611
554.66583	623
555.18079	669
555.69568	682
556.21063	675
556.72552	689
557.24036	721
557.75525	685
558.27008	707
558.78491	649
559.29974	691
559.81458	714
560.32935	674
560.84412	701
561.35889	725
561.87366	784
562.38837	730
562.90308	719
563.41779	683
563.9325	758
564.44714	742
