Date and Time:                Thu Oct 30 09:19:13.029 2025
Software Version:             4.30.30000.0
Unstabilized Temperature (C): -89.631
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	308
478.84332	377
479.35983	365
479.87631	357
480.39282	366
480.9093	376
481.42575	377
481.94223	362
482.45868	366
482.97513	380
483.49158	376
484.00803	374
484.52444	373
485.04086	426
485.55728	424
486.07367	425
486.59006	443
487.10645	412
487.62283	476
488.13919	431
488.65555	496
489.17191	430
489.68826	496
490.20459	484
490.72092	498
491.23724	534
491.75354	524
492.26984	515
492.78613	552
493.30243	568
493.8187	561
494.33496	585
494.85123	586
495.36746	623
495.8837	606
496.39993	622
496.91617	643
497.43237	658
497.94858	648
498.46478	651
498.98096	666
499.49713	663
500.01331	639
500.52945	656
501.04562	634
501.56174	662
502.07788	649
502.59399	689
503.11011	663
503.62622	698
504.1423	657
504.65839	676
505.17447	707
505.69052	682
506.20657	679
506.72263	643
507.23865	625
507.75467	696
508.27069	710
508.78668	704
509.30267	694
509.81866	697
510.33463	658
510.85059	680
511.36655	681
511.88248	643
512.39844	650
512.91437	675
513.43024	707
513.94617	695
514.46204	658
514.97791	694
515.49377	625
516.00964	681
516.52551	650
517.04132	669
517.55719	686
518.073	616
518.58881	594
519.10461	681
519.62036	673
520.13617	673
520.65192	633
521.16766	664
521.68341	671
522.1991	656
522.71484	656
523.23053	639
523.74622	635
524.2619	658
524.77759	637
525.29327	655
525.8089	681
526.32452	620
526.84015	647
527.35577	617
527.8714	654
528.38696	635
528.90259	617
529.41815	632
529.93372	638
530.44922	592
530.96478	665
531.48029	645
531.99579	636
532.51129	637
533.02679	597
533.5423	595
534.05774	597
534.57318	570
535.08862	609
535.60406	611
536.11945	626
536.63489	605
537.15027	590
537.66565	569
538.18097	648
538.69635	642
539.21167	609
539.72699	599
540.24231	618
540.75763	621
541.27289	584
541.78821	630
542.30347	606
542.81873	584
543.33392	591
543.84918	636
544.36438	602
544.87958	630
545.39478	602
545.90991	606
546.42511	591
546.94025	600
547.45538	600
547.97052	590
548.4856	622
549.00073	659
549.51581	625
550.03088	641
550.5459	632
551.06097	654
551.57599	636
552.091	612
552.60602	664
553.12097	641
553.63593	623
554.15094	614
554.66583	699
555.18079	653
555.69568	658
556.21063	639
556.72552	660
557.24036	633
557.75525	666
558.27008	725
558.78491	663
559.29974	663
559.81458	678
560.32935	729
560.84412	705
561.35889	715
561.87366	715
562.38837	697
562.90308	711
563.41779	759
563.9325	743
564.44714	733
564.96179	806
565.47644	737
565.99109	745
566.50574	780
567.02032	749
567.53491	695
568.0495	774
568.56403	753
569.07861	828
569.59314	811
570.1076	825
570.62213	803
571.1366	830
571.65106	827
572.16553	849
572.67999	905
573.1944	863
573.7088	895
574.22321	878
574.73755	855
575.25195	936
575.7663	857
576.28058	920
576.79492	929
577.3092	905
577.82349	939
578.33777	919
578.85205	928
579.36627	1044
579.88049	1022
580.39471	952
580.90887	1068
581.42303	1054
581.93719	1013
582.45135	1054
582.96545	1054
583.47955	1003
583.99365	990
584.50775	1076
585.02179	1051
585.53583	1017
586.04987	1117
586.5639	1120
587.07788	1151
587.59186	1165
588.10583	1135
588.61975	1106
589.13373	1129
589.64758	1114
590.1615	1151
590.67542	1215
591.18927	1148
591.70306	1240
592.21692	1153
592.73071	1228
593.24451	1182
593.7583	1242
594.27209	1239
594.78583	1206
595.29956	1223
595.81323	1282
596.32697	1219
596.84064	1214
597.35425	1211
597.86792	1204
598.38153	1263
598.89514	1265
599.40875	1313
