Date and Time:                Thu Oct 30 09:16:29.484 2025
Software Version:             4.30.30000.0
Unstabilized Temperature (C): -89.631
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	329
478.84332	350
479.35983	351
479.87631	358
480.39282	373
480.9093	357
481.42575	365
481.94223	372
482.45868	394
482.97513	396
483.49158	396
484.00803	375
484.52444	393
485.04086	405
485.55728	408
486.07367	452
486.59006	419
487.10645	435
487.62283	481
488.13919	470
488.65555	482
489.17191	482
489.68826	500
490.20459	519
490.72092	506
491.23724	521
491.75354	558
492.26984	601
492.78613	553
493.30243	594
493.8187	581
494.33496	577
494.85123	607
495.36746	600
495.8837	637
496.39993	681
496.91617	661
497.43237	688
497.94858	714
498.46478	687
498.98096	640
499.49713	697
500.01331	692
500.52945	694
501.04562	645
501.56174	691
502.07788	689
502.59399	689
503.11011	700
503.62622	726
504.1423	666
504.65839	639
505.17447	696
505.69052	691
506.20657	659
506.72263	685
507.23865	690
507.75467	679
508.27069	717
508.78668	685
509.30267	638
509.81866	730
510.33463	648
510.85059	693
511.36655	691
511.88248	694
512.39844	721
512.91437	697
513.43024	646
513.94617	641
514.46204	703
514.97791	689
515.49377	689
516.00964	711
516.52551	686
517.04132	682
517.55719	657
518.073	700
518.58881	660
519.10461	643
519.62036	718
520.13617	696
520.65192	639
521.16766	702
521.68341	656
522.1991	675
522.71484	680
523.23053	691
523.74622	662
524.2619	631
524.77759	604
525.29327	665
525.8089	690
526.32452	668
526.84015	624
527.35577	697
527.8714	666
528.38696	632
528.90259	654
529.41815	648
529.93372	665
530.44922	674
530.96478	648
531.48029	676
531.99579	648
532.51129	615
533.02679	663
533.5423	595
534.05774	699
534.57318	637
535.08862	632
535.60406	604
536.11945	602
536.63489	600
537.15027	639
537.66565	655
538.18097	632
538.69635	621
539.21167	653
539.72699	610
540.24231	633
540.75763	646
541.27289	606
541.78821	633
542.30347	635
542.81873	606
543.33392	658
543.84918	667
544.36438	612
544.87958	611
545.39478	653
545.90991	637
546.42511	604
546.94025	626
547.45538	643
547.97052	627
548.4856	632
549.00073	638
549.51581	643
550.03088	649
550.5459	615
551.06097	625
551.57599	623
552.091	654
552.60602	644
553.12097	651
553.63593	616
554.15094	634
554.66583	666
555.18079	624
555.69568	681
556.21063	630
556.72552	668
557.24036	653
557.75525	655
558.27008	698
558.78491	708
559.29974	686
559.81458	683
560.32935	720
560.84412	710
561.35889	717
561.87366	759
562.38837	750
562.90308	728
563.41779	688
563.9325	732
564.44714	832
564.96179	742
565.47644	753
565.99109	752
566.50574	770
567.02032	762
567.53491	811
568.0495	812
568.56403	798
569.07861	781
569.59314	770
570.1076	817
570.62213	789
571.1366	876
571.65106	851
572.16553	836
572.67999	907
573.1944	903
573.7088	906
574.22321	903
574.73755	874
575.25195	908
575.7663	954
576.28058	963
576.79492	944
577.3092	948
577.82349	993
578.33777	1014
578.85205	987
579.36627	1001
579.88049	1034
580.39471	962
580.90887	978
581.42303	1046
581.93719	1023
582.45135	1099
582.96545	1051
583.47955	1114
583.99365	1163
584.50775	1042
585.02179	1055
585.53583	1046
586.04987	1104
586.5639	1093
587.07788	1103
587.59186	1121
588.10583	1104
588.61975	1206
589.13373	1154
589.64758	1170
590.1615	1156
590.67542	1174
591.18927	1154
591.70306	1201
592.21692	1258
592.73071	1176
593.24451	1263
593.7583	1244
594.27209	1230
594.78583	1188
595.29956	1222
595.81323	1244
596.32697	1306
596.84064	1228
597.35425	1293
597.86792	1273
598.38153	1249
598.89514	1258
599.40875	1261
