Date and Time:                Thu Oct 30 09:12:23.994 2025
Software Version:             4.30.30000.0
Unstabilized Temperature (C): -87.035
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	323
478.84332	353
479.35983	398
479.87631	380
480.39282	376
480.9093	385
481.42575	395
481.94223	387
482.45868	389
482.97513	387
483.49158	376
484.00803	382
484.52444	394
485.04086	394
485.55728	425
486.07367	449
486.59006	448
487.10645	472
487.62283	507
488.13919	471
488.65555	478
489.17191	490
489.68826	534
490.20459	532
490.72092	530
491.23724	537
491.75354	591
492.26984	534
492.78613	590
493.30243	595
493.8187	629
494.33496	590
494.85123	588
495.36746	650
495.8837	645
496.39993	696
496.91617	605
497.43237	642
497.94858	657
498.46478	672
498.98096	679
499.49713	670
500.01331	688
500.52945	658
501.04562	650
501.56174	713
502.07788	715
502.59399	715
503.11011	668
503.62622	3215
504.1423	702
504.65839	645
505.17447	754
505.69052	732
506.20657	744
506.72263	692
507.23865	701
507.75467	690
508.27069	686
508.78668	676
509.30267	752
509.81866	715
510.33463	654
510.85059	701
511.36655	734
511.88248	660
512.39844	684
512.91437	703
513.43024	681
513.94617	728
514.46204	678
514.97791	694
515.49377	706
516.00964	721
516.52551	710
517.04132	665
517.55719	686
518.073	649
518.58881	695
519.10461	735
519.62036	679
520.13617	662
520.65192	726
521.16766	697
521.68341	710
522.1991	630
522.71484	694
523.23053	710
523.74622	711
524.2619	754
524.77759	691
525.29327	688
525.8089	696
526.32452	656
526.84015	681
527.35577	687
527.8714	662
528.38696	664
528.90259	682
529.41815	670
529.93372	648
530.44922	647
530.96478	657
531.48029	655
531.99579	669
532.51129	644
533.02679	667
533.5423	611
534.05774	629
534.57318	610
535.08862	620
535.60406	646
536.11945	617
536.63489	649
537.15027	651
537.66565	663
538.18097	628
538.69635	617
539.21167	662
539.72699	641
540.24231	654
540.75763	599
541.27289	629
541.78821	673
542.30347	660
542.81873	639
543.33392	610
543.84918	640
544.36438	651
544.87958	626
545.39478	634
545.90991	619
546.42511	619
546.94025	622
547.45538	626
547.97052	625
548.4856	642
549.00073	622
549.51581	673
550.03088	632
550.5459	664
551.06097	658
551.57599	651
552.091	634
552.60602	674
553.12097	694
553.63593	642
554.15094	663
554.66583	697
555.18079	676
555.69568	686
556.21063	679
556.72552	703
557.24036	701
557.75525	664
558.27008	686
558.78491	694
559.29974	688
559.81458	671
560.32935	726
560.84412	709
561.35889	745
561.87366	800
562.38837	764
562.90308	730
563.41779	735
563.9325	764
564.44714	798
564.96179	782
565.47644	755
565.99109	785
566.50574	811
567.02032	812
567.53491	769
568.0495	784
568.56403	773
569.07861	836
569.59314	788
570.1076	847
570.62213	863
571.1366	815
571.65106	929
572.16553	882
572.67999	894
573.1944	936
573.7088	894
574.22321	863
574.73755	884
575.25195	922
575.7663	885
576.28058	919
576.79492	996
577.3092	937
577.82349	979
578.33777	945
578.85205	980
579.36627	986
579.88049	1037
580.39471	980
580.90887	1000
581.42303	1012
581.93719	1053
582.45135	1071
582.96545	1021
583.47955	1048
583.99365	1122
584.50775	1112
585.02179	1084
585.53583	1059
586.04987	1116
586.5639	1091
587.07788	1120
587.59186	1166
588.10583	1188
588.61975	1145
589.13373	1125
589.64758	1152
590.1615	1199
590.67542	1171
591.18927	1180
591.70306	1185
592.21692	1165
592.73071	1244
593.24451	1197
593.7583	1186
594.27209	1252
594.78583	1303
595.29956	1337
595.81323	1221
596.32697	1266
596.84064	1233
597.35425	1270
597.86792	1213
598.38153	1271
598.89514	1193
599.40875	1331
599.9223	1248
600.43585	1252
600.9494	1288
601.46289	1325
601.97638	1307
602.48987	1217
603.00336	1349
603.51678	1225
604.03021	1324
604.54364	1249
605.05701	1268
605.57043	1287
606.08374	1286
606.59711	1277
607.11041	1259
607.62372	1305
608.13702	1221
608.65027	1316
609.16351	1331
609.67676	1255
610.19	1193
610.70319	1280
611.21637	1312
611.72949	1296
612.24268	1322
612.75574	1220
613.26886	1261
613.78192	1266
614.29504	1300
614.80804	1324
615.32111	1234
615.83411	1299
616.34711	1286
616.86005	1247
617.37299	1295
617.88593	1256
618.39886	1172
618.91174	1242
619.42462	1267
619.9375	1218
620.45032	1219
620.96313	1203
621.47595	1168
621.98871	1235
622.50146	1227
623.01422	1175
623.52692	1332
624.03967	1251
624.55231	1223
625.065	1187
625.57764	1147
626.09027	1233
626.60284	1150
