Date and Time:                Thu Oct 30 09:18:31.960 2025
Software Version:             4.30.30000.0
Unstabilized Temperature (C): -89.631
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	307
478.84332	355
479.35983	372
479.87631	343
480.39282	355
480.9093	360
481.42575	369
481.94223	366
482.45868	369
482.97513	365
483.49158	365
484.00803	352
484.52444	364
485.04086	396
485.55728	399
486.07367	407
486.59006	424
487.10645	446
487.62283	428
488.13919	459
488.65555	453
489.17191	460
489.68826	488
490.20459	489
490.72092	496
491.23724	487
491.75354	531
492.26984	554
492.78613	565
493.30243	586
493.8187	592
494.33496	600
494.85123	598
495.36746	619
495.8837	601
496.39993	595
496.91617	640
497.43237	643
497.94858	606
498.46478	658
498.98096	639
499.49713	642
500.01331	627
500.52945	701
501.04562	650
501.56174	679
502.07788	691
502.59399	648
503.11011	665
503.62622	691
504.1423	676
504.65839	685
505.17447	740
505.69052	638
506.20657	694
506.72263	633
507.23865	683
507.75467	687
508.27069	707
508.78668	663
509.30267	674
509.81866	647
510.33463	635
510.85059	654
511.36655	666
511.88248	664
512.39844	640
512.91437	670
513.43024	1807
513.94617	682
514.46204	672
514.97791	657
515.49377	702
516.00964	653
516.52551	690
517.04132	650
517.55719	651
518.073	664
518.58881	619
519.10461	651
519.62036	604
520.13617	649
520.65192	663
521.16766	662
521.68341	635
522.1991	632
522.71484	609
523.23053	690
523.74622	645
524.2619	633
524.77759	593
525.29327	628
525.8089	615
526.32452	636
526.84015	657
527.35577	668
527.8714	630
528.38696	658
528.90259	640
529.41815	668
529.93372	646
530.44922	626
530.96478	617
531.48029	625
531.99579	630
532.51129	620
533.02679	644
533.5423	650
534.05774	692
534.57318	634
535.08862	592
535.60406	597
536.11945	627
536.63489	608
537.15027	633
537.66565	609
538.18097	626
538.69635	623
539.21167	627
539.72699	646
540.24231	586
540.75763	568
541.27289	601
541.78821	618
542.30347	632
542.81873	606
543.33392	601
543.84918	586
544.36438	573
544.87958	632
545.39478	615
545.90991	622
546.42511	570
546.94025	598
547.45538	636
547.97052	590
548.4856	608
549.00073	640
549.51581	606
550.03088	637
550.5459	648
551.06097	599
551.57599	631
552.091	632
552.60602	647
553.12097	667
553.63593	620
554.15094	631
554.66583	637
555.18079	658
555.69568	610
556.21063	647
556.72552	663
557.24036	580
557.75525	693
558.27008	623
558.78491	684
559.29974	674
559.81458	680
560.32935	693
560.84412	672
561.35889	718
561.87366	735
562.38837	736
562.90308	732
563.41779	762
563.9325	709
564.44714	774
564.96179	731
565.47644	802
565.99109	790
566.50574	800
567.02032	777
567.53491	784
568.0495	765
568.56403	774
569.07861	842
569.59314	827
570.1076	862
570.62213	833
571.1366	851
571.65106	863
572.16553	898
572.67999	854
573.1944	890
573.7088	858
574.22321	886
574.73755	904
575.25195	872
575.7663	917
576.28058	956
576.79492	980
577.3092	942
577.82349	953
578.33777	991
578.85205	952
579.36627	986
579.88049	1042
580.39471	1018
580.90887	1017
581.42303	1007
581.93719	991
582.45135	992
582.96545	1043
583.47955	1109
583.99365	1018
584.50775	1114
585.02179	1024
585.53583	1069
586.04987	1070
586.5639	1101
587.07788	1103
587.59186	1147
588.10583	1159
588.61975	1145
589.13373	1168
589.64758	1096
590.1615	1117
590.67542	1107
591.18927	1140
591.70306	1197
592.21692	1157
592.73071	1179
593.24451	1222
593.7583	1258
594.27209	1247
594.78583	1288
595.29956	1257
595.81323	1286
596.32697	1286
596.84064	1263
597.35425	1150
597.86792	1229
598.38153	1226
598.89514	1284
599.40875	1253
