Date and Time:                Thu Oct 30 09:13:04.878 2025
Software Version:             4.30.30000.0
Unstabilized Temperature (C): -87.684
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	289
478.84332	379
479.35983	380
479.87631	375
480.39282	376
480.9093	353
481.42575	397
481.94223	388
482.45868	404
482.97513	368
483.49158	349
484.00803	356
484.52444	404
485.04086	420
485.55728	435
486.07367	443
486.59006	424
487.10645	471
487.62283	421
488.13919	458
488.65555	471
489.17191	464
489.68826	515
490.20459	554
490.72092	528
491.23724	565
491.75354	571
492.26984	546
492.78613	579
493.30243	586
493.8187	638
494.33496	606
494.85123	610
495.36746	620
495.8837	585
496.39993	680
496.91617	668
497.43237	673
497.94858	635
498.46478	644
498.98096	672
499.49713	698
500.01331	682
500.52945	720
501.04562	729
501.56174	697
502.07788	676
502.59399	707
503.11011	689
503.62622	723
504.1423	688
504.65839	684
505.17447	691
505.69052	692
506.20657	720
506.72263	627
507.23865	685
507.75467	666
508.27069	659
508.78668	659
509.30267	735
509.81866	695
510.33463	680
510.85059	672
511.36655	657
511.88248	678
512.39844	693
512.91437	718
513.43024	638
513.94617	737
514.46204	707
514.97791	697
515.49377	695
516.00964	708
516.52551	681
517.04132	678
517.55719	668
518.073	697
518.58881	678
519.10461	667
519.62036	621
520.13617	696
520.65192	651
521.16766	653
521.68341	667
