Date and Time:                Sat Oct 18 08:07:48.932 2025
Software Version:             4.30.30000.0
Unstabilized Temperature (C): -88.333
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	242
478.84332	310
479.35983	327
479.87631	313
480.39282	320
480.9093	333
481.42575	318
481.94223	322
482.45868	301
482.97513	307
483.49158	316
484.00803	328
484.52444	329
485.04086	306
485.55728	307
486.07367	310
486.59006	316
487.10645	314
487.62283	319
488.13919	323
488.65555	302
489.17191	315
489.68826	318
490.20459	303
490.72092	312
491.23724	301
491.75354	310
492.26984	310
492.78613	297
493.30243	313
493.8187	324
494.33496	329
494.85123	319
495.36746	328
495.8837	322
496.39993	334
496.91617	336
497.43237	317
497.94858	320
498.46478	323
498.98096	314
499.49713	309
500.01331	315
500.52945	315
501.04562	322
501.56174	304
502.07788	318
502.59399	305
503.11011	311
503.62622	336
504.1423	307
504.65839	305
505.17447	298
505.69052	315
506.20657	308
506.72263	310
507.23865	317
507.75467	302
508.27069	314
508.78668	316
509.30267	325
509.81866	318
510.33463	338
510.85059	329
511.36655	317
511.88248	323
512.39844	292
512.91437	299
513.43024	330
513.94617	323
514.46204	319
514.97791	310
515.49377	313
516.00964	303
516.52551	287
517.04132	315
517.55719	319
518.073	313
518.58881	312
519.10461	318
519.62036	322
520.13617	320
520.65192	288
521.16766	323
521.68341	306
522.1991	306
522.71484	302
523.23053	308
523.74622	328
524.2619	300
524.77759	317
525.29327	316
525.8089	332
526.32452	324
526.84015	322
527.35577	308
527.8714	311
528.38696	317
528.90259	319
529.41815	322
529.93372	317
530.44922	311
530.96478	316
531.48029	306
531.99579	312
532.51129	300
533.02679	323
533.5423	341
534.05774	306
534.57318	296
535.08862	327
535.60406	304
536.11945	317
536.63489	318
537.15027	305
537.66565	307
538.18097	296
538.69635	329
539.21167	310
539.72699	322
540.24231	329
540.75763	312
541.27289	293
541.78821	315
542.30347	312
542.81873	329
543.33392	336
543.84918	345
544.36438	316
544.87958	314
545.39478	327
545.90991	317
546.42511	299
546.94025	317
547.45538	314
547.97052	308
548.4856	311
549.00073	314
549.51581	312
550.03088	309
550.5459	329
551.06097	320
551.57599	344
552.091	337
552.60602	306
553.12097	307
553.63593	335
554.15094	324
554.66583	330
555.18079	322
555.69568	330
556.21063	313
556.72552	311
557.24036	325
557.75525	319
558.27008	319
558.78491	304
559.29974	307
559.81458	314
560.32935	333
560.84412	307
561.35889	314
561.87366	332
562.38837	300
562.90308	303
563.41779	316
563.9325	319
564.44714	325
