Date and Time:                Sat Oct 18 08:12:15.580 2025
Software Version:             4.30.30000.0
Unstabilized Temperature (C): -89.631
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	270
478.84332	313
479.35983	312
479.87631	320
480.39282	313
480.9093	321
481.42575	319
481.94223	321
482.45868	315
482.97513	320
483.49158	316
484.00803	299
484.52444	314
485.04086	322
485.55728	311
486.07367	324
486.59006	328
487.10645	298
487.62283	313
488.13919	310
488.65555	315
489.17191	319
489.68826	307
490.20459	327
490.72092	336
491.23724	345
491.75354	354
492.26984	323
492.78613	294
493.30243	320
493.8187	307
494.33496	324
494.85123	310
495.36746	325
495.8837	328
496.39993	320
496.91617	323
497.43237	316
497.94858	321
498.46478	295
498.98096	305
499.49713	308
500.01331	305
500.52945	317
501.04562	309
501.56174	319
502.07788	321
502.59399	333
503.11011	312
503.62622	313
504.1423	322
504.65839	308
505.17447	347
505.69052	317
506.20657	320
506.72263	309
507.23865	328
507.75467	330
508.27069	316
508.78668	324
509.30267	342
509.81866	337
510.33463	319
510.85059	321
511.36655	298
511.88248	325
512.39844	301
512.91437	319
513.43024	337
513.94617	327
514.46204	319
514.97791	309
515.49377	323
516.00964	320
516.52551	322
517.04132	330
517.55719	310
518.073	322
518.58881	315
519.10461	293
519.62036	339
520.13617	314
520.65192	330
521.16766	302
521.68341	310
522.1991	321
522.71484	322
523.23053	330
523.74622	308
524.2619	326
524.77759	323
525.29327	315
525.8089	336
526.32452	328
526.84015	329
527.35577	308
527.8714	312
528.38696	302
528.90259	304
529.41815	281
529.93372	322
530.44922	313
530.96478	317
531.48029	326
531.99579	315
532.51129	323
533.02679	328
533.5423	314
534.05774	309
534.57318	329
535.08862	315
535.60406	324
536.11945	311
536.63489	330
537.15027	317
537.66565	313
538.18097	310
538.69635	343
539.21167	303
539.72699	321
540.24231	294
540.75763	318
541.27289	308
541.78821	304
542.30347	299
542.81873	320
543.33392	304
543.84918	300
544.36438	298
544.87958	321
545.39478	319
545.90991	327
546.42511	315
546.94025	318
547.45538	335
547.97052	336
548.4856	304
549.00073	298
549.51581	332
550.03088	323
550.5459	319
551.06097	318
551.57599	315
552.091	323
552.60602	317
553.12097	318
553.63593	297
554.15094	319
554.66583	317
555.18079	319
555.69568	290
556.21063	313
556.72552	319
557.24036	342
557.75525	326
558.27008	305
558.78491	319
559.29974	315
559.81458	312
560.32935	338
560.84412	332
561.35889	325
561.87366	313
562.38837	318
562.90308	331
563.41779	313
563.9325	304
564.44714	328
564.96179	342
565.47644	300
565.99109	301
566.50574	310
567.02032	316
567.53491	301
568.0495	304
568.56403	314
569.07861	311
569.59314	331
570.1076	317
570.62213	299
571.1366	332
571.65106	317
572.16553	329
572.67999	327
573.1944	322
573.7088	303
574.22321	316
574.73755	335
575.25195	323
575.7663	301
576.28058	309
576.79492	328
577.3092	313
577.82349	329
578.33777	329
578.85205	318
579.36627	318
579.88049	309
580.39471	309
580.90887	315
581.42303	312
581.93719	306
582.45135	321
582.96545	292
583.47955	312
583.99365	291
584.50775	321
585.02179	302
585.53583	312
586.04987	334
586.5639	309
587.07788	330
587.59186	319
588.10583	316
588.61975	292
589.13373	316
589.64758	325
590.1615	321
590.67542	313
591.18927	335
591.70306	294
592.21692	327
592.73071	323
593.24451	320
593.7583	332
594.27209	316
594.78583	312
595.29956	306
595.81323	321
596.32697	322
596.84064	323
597.35425	299
597.86792	330
598.38153	306
598.89514	315
599.40875	335
599.9223	317
600.43585	315
600.9494	324
601.46289	311
601.97638	313
602.48987	301
