Date and Time:                Fri Oct 17 07:21:57.236 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	290
478.84332	344
479.35983	338
479.87631	367
480.39282	337
480.9093	356
481.42575	392
481.94223	355
482.45868	375
482.97513	383
483.49158	339
484.00803	373
484.52444	399
485.04086	364
485.55728	373
486.07367	348
486.59006	420
487.10645	399
487.62283	407
488.13919	395
488.65555	392
489.17191	425
489.68826	403
490.20459	441
490.72092	417
491.23724	422
491.75354	425
492.26984	412
492.78613	417
493.30243	421
493.8187	422
494.33496	418
494.85123	403
495.36746	434
495.8837	433
496.39993	442
496.91617	449
497.43237	446
497.94858	447
498.46478	458
498.98096	489
499.49713	444
500.01331	439
500.52945	470
501.04562	462
501.56174	445
502.07788	467
502.59399	465
503.11011	467
503.62622	479
504.1423	430
504.65839	474
505.17447	466
505.69052	456
506.20657	460
506.72263	472
507.23865	454
507.75467	417
508.27069	457
508.78668	469
509.30267	457
509.81866	462
510.33463	480
510.85059	474
511.36655	468
511.88248	441
512.39844	468
512.91437	451
513.43024	445
513.94617	487
514.46204	494
514.97791	469
515.49377	449
516.00964	475
516.52551	463
517.04132	464
517.55719	459
518.073	454
518.58881	443
519.10461	469
519.62036	437
520.13617	461
520.65192	482
521.16766	461
521.68341	495
522.1991	454
522.71484	449
523.23053	452
523.74622	454
524.2619	453
524.77759	468
525.29327	462
525.8089	452
526.32452	439
526.84015	451
527.35577	464
527.8714	442
528.38696	445
528.90259	485
529.41815	462
529.93372	447
530.44922	446
530.96478	468
531.48029	493
531.99579	460
532.51129	490
533.02679	462
533.5423	440
534.05774	484
534.57318	445
535.08862	454
535.60406	451
536.11945	440
536.63489	466
537.15027	441
537.66565	465
538.18097	458
538.69635	484
539.21167	454
539.72699	473
540.24231	466
540.75763	458
541.27289	474
541.78821	471
542.30347	483
542.81873	426
543.33392	488
543.84918	478
544.36438	441
544.87958	478
545.39478	463
545.90991	460
546.42511	469
546.94025	431
547.45538	488
547.97052	482
548.4856	489
549.00073	456
549.51581	467
550.03088	446
550.5459	460
551.06097	471
551.57599	462
552.091	505
552.60602	518
553.12097	483
553.63593	510
554.15094	524
554.66583	518
555.18079	494
555.69568	515
556.21063	516
556.72552	528
557.24036	578
557.75525	566
558.27008	517
558.78491	542
559.29974	522
559.81458	538
560.32935	551
560.84412	550
561.35889	585
561.87366	553
562.38837	598
562.90308	564
563.41779	566
563.9325	587
564.44714	552
564.96179	626
565.47644	606
565.99109	598
566.50574	631
567.02032	604
567.53491	651
568.0495	623
568.56403	651
569.07861	611
569.59314	631
570.1076	631
570.62213	656
571.1366	661
571.65106	667
572.16553	681
572.67999	687
573.1944	655
573.7088	681
574.22321	698
574.73755	719
575.25195	699
575.7663	702
576.28058	683
576.79492	712
577.3092	719
577.82349	722
578.33777	770
578.85205	752
579.36627	786
579.88049	813
580.39471	800
580.90887	798
581.42303	818
581.93719	797
582.45135	809
582.96545	822
583.47955	843
583.99365	834
584.50775	761
585.02179	853
585.53583	803
586.04987	822
586.5639	878
587.07788	863
587.59186	910
588.10583	834
588.61975	898
589.13373	888
589.64758	873
590.1615	905
590.67542	863
591.18927	872
591.70306	861
592.21692	868
592.73071	884
593.24451	942
593.7583	931
594.27209	910
594.78583	934
595.29956	943
595.81323	939
596.32697	854
596.84064	957
597.35425	948
597.86792	924
598.38153	992
598.89514	878
599.40875	951
599.9223	941
600.43585	975
600.9494	982
601.46289	925
601.97638	909
602.48987	959
603.00336	951
603.51678	952
604.03021	944
604.54364	928
605.05701	936
605.57043	883
606.08374	963
606.59711	921
607.11041	954
