Date and Time:                Fri Oct 17 07:20:35.617 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	318
478.84332	346
479.35983	360
479.87631	371
480.39282	371
480.9093	383
481.42575	358
481.94223	402
482.45868	365
482.97513	375
483.49158	358
484.00803	368
484.52444	357
485.04086	388
485.55728	383
486.07367	415
486.59006	377
487.10645	409
487.62283	441
488.13919	391
488.65555	410
489.17191	391
489.68826	415
490.20459	400
490.72092	435
491.23724	413
491.75354	435
492.26984	418
492.78613	414
493.30243	445
493.8187	438
494.33496	418
494.85123	431
495.36746	449
495.8837	460
496.39993	439
496.91617	458
497.43237	446
497.94858	474
498.46478	463
498.98096	466
499.49713	457
500.01331	447
500.52945	491
501.04562	462
501.56174	477
502.07788	455
502.59399	458
503.11011	466
503.62622	424
504.1423	458
504.65839	441
505.17447	420
505.69052	456
506.20657	469
506.72263	474
507.23865	481
507.75467	457
508.27069	464
508.78668	439
509.30267	427
509.81866	467
510.33463	471
510.85059	483
511.36655	452
511.88248	494
512.39844	481
512.91437	517
513.43024	485
513.94617	466
514.46204	435
514.97791	451
515.49377	453
516.00964	478
516.52551	482
517.04132	477
517.55719	471
518.073	439
518.58881	445
519.10461	494
519.62036	465
520.13617	454
520.65192	447
521.16766	491
521.68341	440
522.1991	458
522.71484	442
523.23053	442
523.74622	459
524.2619	450
524.77759	477
525.29327	444
525.8089	424
526.32452	455
526.84015	474
527.35577	458
527.8714	466
528.38696	442
528.90259	445
529.41815	446
529.93372	439
530.44922	475
530.96478	477
531.48029	452
531.99579	455
532.51129	471
533.02679	461
533.5423	481
534.05774	429
534.57318	439
535.08862	458
535.60406	462
536.11945	474
536.63489	452
537.15027	453
537.66565	466
538.18097	431
538.69635	419
539.21167	507
539.72699	470
540.24231	467
540.75763	460
541.27289	524
541.78821	467
542.30347	454
542.81873	458
543.33392	442
543.84918	453
544.36438	471
544.87958	456
545.39478	465
545.90991	492
546.42511	430
546.94025	510
547.45538	481
547.97052	487
548.4856	485
549.00073	475
549.51581	464
550.03088	461
550.5459	495
551.06097	476
551.57599	476
552.091	515
552.60602	507
553.12097	484
553.63593	486
554.15094	513
554.66583	509
555.18079	486
555.69568	543
556.21063	516
556.72552	477
557.24036	514
557.75525	502
558.27008	530
558.78491	539
559.29974	540
559.81458	544
560.32935	586
560.84412	572
561.35889	555
561.87366	559
562.38837	563
562.90308	562
563.41779	549
563.9325	612
564.44714	565
564.96179	584
565.47644	593
565.99109	635
566.50574	613
567.02032	656
567.53491	661
568.0495	660
568.56403	674
569.07861	615
569.59314	643
570.1076	647
570.62213	715
571.1366	665
571.65106	685
572.16553	666
572.67999	716
573.1944	693
573.7088	689
574.22321	728
574.73755	686
575.25195	723
575.7663	736
576.28058	719
576.79492	699
577.3092	747
577.82349	775
578.33777	713
578.85205	690
579.36627	692
579.88049	784
580.39471	793
580.90887	744
581.42303	739
581.93719	827
582.45135	850
582.96545	827
583.47955	811
583.99365	833
584.50775	882
585.02179	842
585.53583	848
586.04987	847
586.5639	810
587.07788	860
587.59186	853
588.10583	863
588.61975	832
589.13373	916
589.64758	887
590.1615	934
590.67542	867
591.18927	900
591.70306	871
592.21692	898
592.73071	984
593.24451	917
593.7583	921
594.27209	935
594.78583	916
595.29956	940
595.81323	908
596.32697	978
596.84064	925
597.35425	977
597.86792	884
598.38153	973
598.89514	940
599.40875	936
599.9223	932
600.43585	983
600.9494	887
601.46289	932
601.97638	981
602.48987	950
603.00336	919
603.51678	990
604.03021	978
604.54364	953
605.05701	960
605.57043	937
606.08374	933
606.59711	946
607.11041	934
