Date and Time:                Fri Oct 17 07:17:11.469 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	281
478.84332	341
479.35983	377
479.87631	366
480.39282	374
480.9093	391
481.42575	347
481.94223	370
482.45868	369
482.97513	351
483.49158	356
484.00803	390
484.52444	356
485.04086	397
485.55728	379
486.07367	389
486.59006	405
487.10645	428
487.62283	418
488.13919	402
488.65555	410
489.17191	401
489.68826	402
490.20459	405
490.72092	404
491.23724	424
491.75354	436
492.26984	460
492.78613	419
493.30243	427
493.8187	414
494.33496	438
494.85123	427
495.36746	459
495.8837	444
496.39993	466
496.91617	456
497.43237	484
497.94858	449
498.46478	448
498.98096	456
499.49713	505
500.01331	470
500.52945	495
501.04562	487
501.56174	499
502.07788	488
502.59399	511
503.11011	489
503.62622	431
504.1423	461
504.65839	488
505.17447	477
505.69052	486
506.20657	496
506.72263	473
507.23865	496
507.75467	489
508.27069	451
508.78668	505
509.30267	468
509.81866	519
510.33463	472
510.85059	439
511.36655	472
511.88248	469
512.39844	488
512.91437	469
513.43024	474
513.94617	469
514.46204	467
514.97791	473
515.49377	467
516.00964	444
516.52551	479
517.04132	460
517.55719	486
518.073	471
518.58881	467
519.10461	466
519.62036	452
520.13617	501
520.65192	463
521.16766	465
521.68341	492
522.1991	485
522.71484	442
523.23053	473
523.74622	460
524.2619	473
524.77759	438
525.29327	478
525.8089	458
526.32452	507
526.84015	470
527.35577	474
527.8714	477
528.38696	448
528.90259	446
529.41815	464
529.93372	449
530.44922	489
530.96478	470
531.48029	438
531.99579	444
532.51129	449
533.02679	431
533.5423	462
534.05774	487
534.57318	461
535.08862	453
535.60406	450
536.11945	467
536.63489	481
537.15027	448
537.66565	424
538.18097	496
538.69635	468
539.21167	463
539.72699	427
540.24231	449
540.75763	452
541.27289	463
541.78821	459
542.30347	451
542.81873	442
543.33392	509
543.84918	483
544.36438	461
544.87958	468
545.39478	459
545.90991	492
546.42511	455
546.94025	498
547.45538	506
547.97052	495
548.4856	482
549.00073	496
549.51581	489
550.03088	483
550.5459	497
551.06097	507
551.57599	523
552.091	521
552.60602	483
553.12097	485
553.63593	542
554.15094	523
554.66583	534
555.18079	526
555.69568	539
556.21063	515
556.72552	524
557.24036	532
557.75525	550
558.27008	525
558.78491	555
559.29974	558
559.81458	545
560.32935	552
560.84412	547
561.35889	590
561.87366	580
562.38837	587
562.90308	593
563.41779	593
563.9325	618
564.44714	594
564.96179	582
565.47644	577
565.99109	628
566.50574	670
567.02032	609
567.53491	616
568.0495	618
568.56403	679
569.07861	615
569.59314	649
570.1076	657
570.62213	688
571.1366	691
571.65106	652
572.16553	697
572.67999	675
573.1944	685
573.7088	751
574.22321	710
574.73755	705
575.25195	716
575.7663	709
576.28058	760
576.79492	730
577.3092	748
577.82349	754
578.33777	824
578.85205	783
579.36627	748
579.88049	759
580.39471	791
580.90887	792
581.42303	785
581.93719	845
582.45135	805
582.96545	817
583.47955	805
583.99365	860
584.50775	822
585.02179	818
585.53583	917
586.04987	811
586.5639	858
587.07788	844
587.59186	836
588.10583	904
588.61975	911
589.13373	906
589.64758	948
590.1615	909
590.67542	934
591.18927	899
591.70306	887
592.21692	914
592.73071	967
593.24451	925
593.7583	902
594.27209	973
594.78583	954
595.29956	992
595.81323	897
596.32697	972
596.84064	910
597.35425	959
597.86792	939
598.38153	941
598.89514	967
599.40875	936
599.9223	954
600.43585	944
600.9494	1014
601.46289	1011
601.97638	937
602.48987	957
603.00336	1012
603.51678	1023
604.03021	960
604.54364	948
605.05701	966
605.57043	993
606.08374	1006
606.59711	964
607.11041	931
