Date and Time:                Sat Oct 18 08:47:59.432 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	336
478.84332	357
479.35983	371
479.87631	357
480.39282	378
480.9093	363
481.42575	341
481.94223	360
482.45868	364
482.97513	368
483.49158	389
484.00803	395
484.52444	381
485.04086	397
485.55728	409
486.07367	402
486.59006	440
487.10645	388
487.62283	452
488.13919	432
488.65555	439
489.17191	447
489.68826	461
490.20459	483
490.72092	503
491.23724	506
491.75354	498
492.26984	529
492.78613	521
493.30243	517
493.8187	540
494.33496	540
494.85123	564
495.36746	609
495.8837	610
496.39993	636
496.91617	603
497.43237	617
497.94858	643
498.46478	623
498.98096	670
499.49713	650
500.01331	640
500.52945	678
501.04562	621
501.56174	636
502.07788	649
502.59399	663
503.11011	642
503.62622	634
504.1423	683
504.65839	643
505.17447	683
505.69052	655
506.20657	645
506.72263	665
507.23865	691
507.75467	627
508.27069	618
508.78668	651
509.30267	709
509.81866	632
510.33463	664
510.85059	670
511.36655	637
511.88248	619
512.39844	699
512.91437	665
513.43024	691
513.94617	713
514.46204	679
514.97791	609
515.49377	638
516.00964	670
516.52551	655
517.04132	686
517.55719	677
518.073	637
518.58881	672
519.10461	696
519.62036	640
520.13617	625
520.65192	647
521.16766	654
521.68341	650
522.1991	686
522.71484	663
523.23053	665
523.74622	656
524.2619	666
524.77759	644
525.29327	634
525.8089	655
526.32452	642
526.84015	660
527.35577	648
527.8714	644
528.38696	633
528.90259	642
529.41815	631
529.93372	637
530.44922	614
530.96478	631
531.48029	602
531.99579	643
532.51129	626
533.02679	606
533.5423	604
534.05774	620
534.57318	634
535.08862	586
535.60406	647
536.11945	639
536.63489	627
537.15027	639
537.66565	611
538.18097	624
538.69635	668
539.21167	614
539.72699	656
540.24231	602
540.75763	601
541.27289	620
541.78821	627
542.30347	613
542.81873	624
543.33392	614
543.84918	628
544.36438	638
544.87958	614
545.39478	658
545.90991	662
546.42511	581
546.94025	625
547.45538	618
547.97052	663
548.4856	655
549.00073	594
549.51581	662
550.03088	643
550.5459	674
551.06097	622
551.57599	653
552.091	676
552.60602	656
553.12097	653
553.63593	723
554.15094	667
554.66583	658
555.18079	634
555.69568	705
556.21063	674
556.72552	682
557.24036	692
557.75525	705
558.27008	668
558.78491	654
559.29974	700
559.81458	681
560.32935	771
560.84412	693
561.35889	686
561.87366	759
562.38837	705
562.90308	758
563.41779	682
563.9325	749
564.44714	780
564.96179	770
565.47644	739
565.99109	752
566.50574	800
567.02032	831
567.53491	791
568.0495	829
568.56403	802
569.07861	788
569.59314	835
570.1076	838
570.62213	848
571.1366	848
571.65106	879
572.16553	870
572.67999	847
573.1944	848
573.7088	852
574.22321	876
574.73755	867
575.25195	971
575.7663	995
576.28058	949
576.79492	974
577.3092	948
577.82349	943
578.33777	971
578.85205	924
579.36627	908
579.88049	969
580.39471	1026
580.90887	1052
581.42303	953
581.93719	994
582.45135	1052
582.96545	1038
583.47955	988
583.99365	1064
584.50775	1073
585.02179	1048
585.53583	1050
586.04987	1123
586.5639	1094
587.07788	1095
587.59186	1129
588.10583	1110
588.61975	1136
589.13373	1169
589.64758	1121
590.1615	1134
590.67542	1166
591.18927	1172
591.70306	1207
592.21692	1141
592.73071	1170
593.24451	1222
593.7583	1236
594.27209	1245
594.78583	1260
595.29956	1193
595.81323	1232
596.32697	1187
596.84064	1245
597.35425	1261
597.86792	1281
598.38153	1173
598.89514	1240
599.40875	1279
599.9223	1251
600.43585	1214
600.9494	1257
601.46289	1243
601.97638	1268
602.48987	1237
603.00336	1278
603.51678	1255
604.03021	1305
