Date and Time:                Sat Oct 18 09:42:53.053 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	262
478.84332	344
479.35983	309
479.87631	325
480.39282	303
480.9093	316
481.42575	321
481.94223	296
482.45868	328
482.97513	331
483.49158	354
484.00803	357
484.52444	397
485.04086	456
485.55728	501
486.07367	515
486.59006	549
487.10645	617
487.62283	631
488.13919	704
488.65555	711
489.17191	792
489.68826	825
490.20459	889
490.72092	896
491.23724	973
491.75354	1032
492.26984	1069
492.78613	1114
493.30243	1187
493.8187	1199
494.33496	1319
494.85123	1330
495.36746	1382
495.8837	1397
496.39993	1523
496.91617	1525
497.43237	1600
497.94858	1651
498.46478	1751
498.98096	1889
499.49713	1911
500.01331	2165
500.52945	2166
501.04562	2313
501.56174	2456
502.07788	2723
502.59399	3007
503.11011	3283
503.62622	3510
504.1423	3990
504.65839	4348
505.17447	5053
505.69052	5488
506.20657	5972
506.72263	6607
507.23865	7321
507.75467	8051
508.27069	8996
508.78668	10066
509.30267	11056
509.81866	12045
510.33463	12996
510.85059	14098
511.36655	15138
511.88248	15728
512.39844	16838
512.91437	17583
513.43024	18078
513.94617	18737
514.46204	18835
514.97791	18973
515.49377	19245
516.00964	19759
516.52551	19577
517.04132	19598
517.55719	19378
518.073	19006
518.58881	18361
519.10461	18203
519.62036	17642
520.13617	17279
520.65192	16755
521.16766	16210
521.68341	15480
522.1991	14403
522.71484	13712
523.23053	12839
523.74622	11922
524.2619	10995
524.77759	10050
525.29327	9217
525.8089	8021
526.32452	7155
526.84015	6135
527.35577	5545
527.8714	5026
528.38696	4436
528.90259	3896
529.41815	3472
529.93372	3138
530.44922	2947
530.96478	2724
531.48029	2570
531.99579	2368
532.51129	2365
533.02679	2251
533.5423	2174
534.05774	2261
534.57318	2285
535.08862	2138
535.60406	2179
536.11945	2083
536.63489	2029
537.15027	2070
537.66565	1953
538.18097	1961
538.69635	1934
539.21167	1895
539.72699	1768
540.24231	1806
540.75763	1728
541.27289	1714
541.78821	1741
542.30347	1725
542.81873	1631
543.33392	1530
543.84918	1537
544.36438	1564
544.87958	1490
545.39478	1449
545.90991	1480
546.42511	1447
546.94025	1403
547.45538	1416
547.97052	1347
548.4856	1308
549.00073	1343
549.51581	1364
550.03088	1286
550.5459	1360
551.06097	1292
551.57599	1214
552.091	1311
552.60602	1308
553.12097	1217
553.63593	1286
554.15094	1195
554.66583	1249
555.18079	1222
555.69568	1183
556.21063	1224
556.72552	1147
557.24036	1159
557.75525	1117
558.27008	1261
558.78491	1144
559.29974	1145
559.81458	1135
560.32935	1102
560.84412	1153
561.35889	1172
561.87366	1053
562.38837	1108
562.90308	1031
563.41779	1039
563.9325	1049
564.44714	1027
564.96179	1088
565.47644	1017
565.99109	1062
566.50574	1098
567.02032	1034
567.53491	1050
568.0495	995
568.56403	987
569.07861	1040
569.59314	951
570.1076	1034
570.62213	954
571.1366	995
571.65106	977
572.16553	954
572.67999	945
573.1944	988
573.7088	920
574.22321	913
574.73755	951
575.25195	946
575.7663	897
576.28058	889
576.79492	879
577.3092	904
577.82349	928
578.33777	838
578.85205	879
579.36627	845
579.88049	847
580.39471	837
580.90887	894
581.42303	856
581.93719	841
582.45135	837
582.96545	836
583.47955	812
583.99365	800
584.50775	833
585.02179	803
585.53583	786
586.04987	797
586.5639	782
587.07788	774
587.59186	794
588.10583	764
588.61975	778
589.13373	782
589.64758	753
590.1615	741
590.67542	713
591.18927	795
591.70306	706
592.21692	732
592.73071	752
593.24451	730
593.7583	684
594.27209	798
594.78583	718
595.29956	715
595.81323	747
596.32697	741
