Date and Time:                Sat Oct 18 09:43:27.180 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	254
478.84332	331
479.35983	316
479.87631	340
480.39282	298
480.9093	330
481.42575	315
481.94223	303
482.45868	336
482.97513	341
483.49158	345
484.00803	332
484.52444	415
485.04086	456
485.55728	498
486.07367	512
486.59006	532
487.10645	599
487.62283	666
488.13919	679
488.65555	724
489.17191	849
489.68826	827
490.20459	855
490.72092	965
491.23724	1001
491.75354	1002
492.26984	1177
492.78613	1125
493.30243	1066
493.8187	1218
494.33496	1245
494.85123	1366
495.36746	1424
495.8837	1429
496.39993	1510
496.91617	1645
497.43237	1615
497.94858	1723
498.46478	1834
498.98096	1850
499.49713	1993
500.01331	2051
500.52945	2177
501.04562	2328
501.56174	2568
502.07788	2756
502.59399	3001
503.11011	3185
503.62622	3561
504.1423	3991
504.65839	4341
505.17447	4896
505.69052	5354
506.20657	6034
506.72263	6675
507.23865	7329
507.75467	8100
508.27069	9107
508.78668	9961
509.30267	10918
509.81866	12020
510.33463	13126
510.85059	13999
511.36655	15349
511.88248	16038
512.39844	16596
512.91437	17377
513.43024	18003
513.94617	18541
514.46204	18830
514.97791	19397
515.49377	19071
516.00964	19574
516.52551	19567
517.04132	19516
517.55719	19526
518.073	19033
518.58881	18639
519.10461	18063
519.62036	18018
520.13617	17004
520.65192	16501
521.16766	15926
521.68341	15360
522.1991	14531
522.71484	13595
523.23053	12697
523.74622	12062
524.2619	10911
524.77759	10070
525.29327	8941
525.8089	8211
526.32452	7251
526.84015	6311
527.35577	5680
527.8714	5006
528.38696	4329
528.90259	3934
529.41815	3399
529.93372	3173
530.44922	2940
530.96478	2775
531.48029	2581
531.99579	2442
532.51129	2308
533.02679	2165
533.5423	2158
534.05774	2231
534.57318	2215
535.08862	2202
535.60406	2143
536.11945	2078
536.63489	1973
537.15027	2004
537.66565	1967
538.18097	1947
538.69635	1847
539.21167	1947
539.72699	1891
540.24231	1766
540.75763	1808
541.27289	1751
541.78821	1699
542.30347	1597
542.81873	1660
543.33392	1591
543.84918	1566
544.36438	1490
544.87958	1482
545.39478	1492
545.90991	1476
546.42511	1465
546.94025	1387
547.45538	1367
547.97052	1403
548.4856	1389
549.00073	1355
549.51581	1266
550.03088	1367
550.5459	1347
551.06097	1325
551.57599	1275
552.091	1249
552.60602	1205
553.12097	1249
553.63593	1231
554.15094	1230
554.66583	1242
555.18079	1269
555.69568	1236
556.21063	1249
556.72552	1201
557.24036	1176
557.75525	1171
558.27008	1134
558.78491	1193
559.29974	1154
559.81458	1143
560.32935	1125
560.84412	1151
561.35889	1168
561.87366	1074
562.38837	1083
562.90308	1111
563.41779	1139
563.9325	1106
564.44714	1114
564.96179	1066
565.47644	1000
565.99109	1100
566.50574	1028
567.02032	1043
567.53491	1043
568.0495	1000
568.56403	1024
569.07861	997
569.59314	1021
570.1076	994
570.62213	1049
571.1366	1050
571.65106	967
572.16553	942
572.67999	971
573.1944	971
573.7088	965
574.22321	942
574.73755	940
575.25195	970
575.7663	939
576.28058	925
576.79492	909
577.3092	894
577.82349	895
578.33777	860
578.85205	821
579.36627	890
579.88049	901
580.39471	820
580.90887	903
581.42303	817
581.93719	882
582.45135	845
582.96545	805
583.47955	847
583.99365	841
584.50775	776
585.02179	802
585.53583	783
586.04987	784
586.5639	787
587.07788	806
587.59186	788
588.10583	805
588.61975	764
589.13373	781
589.64758	831
590.1615	758
590.67542	803
591.18927	771
591.70306	772
592.21692	742
592.73071	756
593.24451	708
593.7583	677
594.27209	700
594.78583	737
595.29956	758
595.81323	746
