Date and Time:                Sat Oct 18 09:27:09.227 2025
Software Version:             4.30.30000.0
Unstabilized Temperature (C): -89.631
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	267
478.84332	322
479.35983	330
479.87631	318
480.39282	315
480.9093	343
481.42575	306
481.94223	307
482.45868	320
482.97513	306
483.49158	322
484.00803	324
484.52444	316
485.04086	326
485.55728	338
486.07367	321
486.59006	299
487.10645	320
487.62283	305
488.13919	324
488.65555	314
489.17191	325
489.68826	326
490.20459	311
490.72092	306
491.23724	286
491.75354	315
492.26984	299
492.78613	314
493.30243	327
493.8187	317
494.33496	326
494.85123	317
495.36746	309
495.8837	316
496.39993	329
496.91617	308
497.43237	317
497.94858	317
498.46478	313
498.98096	334
499.49713	318
500.01331	313
500.52945	318
501.04562	333
501.56174	316
502.07788	321
502.59399	310
503.11011	296
503.62622	313
504.1423	317
504.65839	316
505.17447	327
505.69052	311
506.20657	314
506.72263	312
507.23865	317
507.75467	315
508.27069	323
508.78668	325
509.30267	305
509.81866	318
510.33463	320
510.85059	310
511.36655	313
511.88248	327
512.39844	314
512.91437	326
513.43024	318
513.94617	305
514.46204	329
514.97791	318
515.49377	310
516.00964	321
516.52551	317
517.04132	308
517.55719	308
518.073	321
518.58881	326
519.10461	318
519.62036	302
520.13617	310
520.65192	304
521.16766	304
521.68341	315
522.1991	318
522.71484	309
523.23053	313
523.74622	312
524.2619	303
524.77759	309
525.29327	314
525.8089	312
526.32452	323
526.84015	298
527.35577	290
527.8714	335
528.38696	326
528.90259	308
529.41815	917
529.93372	3889
530.44922	648
530.96478	303
531.48029	328
531.99579	305
532.51129	315
533.02679	329
533.5423	335
534.05774	322
534.57318	334
535.08862	300
535.60406	309
536.11945	303
536.63489	306
537.15027	330
537.66565	318
538.18097	340
538.69635	291
539.21167	308
539.72699	310
540.24231	313
540.75763	342
541.27289	322
541.78821	290
542.30347	318
542.81873	321
543.33392	322
543.84918	298
544.36438	299
544.87958	298
545.39478	331
545.90991	326
546.42511	298
546.94025	323
547.45538	315
547.97052	322
548.4856	331
549.00073	341
549.51581	327
550.03088	332
550.5459	333
551.06097	310
551.57599	306
552.091	307
552.60602	322
553.12097	308
553.63593	320
554.15094	316
554.66583	327
555.18079	339
555.69568	304
556.21063	326
556.72552	326
557.24036	316
557.75525	320
558.27008	321
558.78491	326
559.29974	321
559.81458	314
560.32935	326
560.84412	302
561.35889	313
561.87366	326
562.38837	302
562.90308	339
563.41779	329
563.9325	319
564.44714	314
564.96179	327
565.47644	323
565.99109	328
566.50574	325
567.02032	285
567.53491	330
568.0495	316
568.56403	323
569.07861	320
569.59314	321
570.1076	307
570.62213	325
571.1366	296
571.65106	306
572.16553	325
572.67999	325
573.1944	305
573.7088	300
574.22321	329
574.73755	301
575.25195	312
575.7663	312
576.28058	307
576.79492	331
577.3092	306
577.82349	325
578.33777	322
578.85205	319
579.36627	311
579.88049	317
580.39471	288
580.90887	319
581.42303	339
581.93719	308
582.45135	345
582.96545	323
583.47955	315
583.99365	329
584.50775	304
585.02179	320
585.53583	304
586.04987	312
586.5639	295
587.07788	293
587.59186	309
588.10583	315
588.61975	312
589.13373	304
589.64758	324
590.1615	307
590.67542	323
591.18927	304
591.70306	293
592.21692	324
592.73071	325
593.24451	314
593.7583	314
594.27209	314
594.78583	313
595.29956	316
595.81323	294
596.32697	311
596.84064	329
597.35425	314
597.86792	294
598.38153	319
598.89514	315
599.40875	313
599.9223	330
600.43585	317
600.9494	318
601.46289	315
601.97638	302
602.48987	301
