Date and Time:                Sat Oct 18 09:27:47.268 2025
Software Version:             4.30.30000.0
Unstabilized Temperature (C): -89.631
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	253
478.84332	2113
479.35983	781
479.87631	312
480.39282	316
480.9093	315
481.42575	301
481.94223	338
482.45868	340
482.97513	329
483.49158	344
484.00803	330
484.52444	322
485.04086	309
485.55728	316
486.07367	330
486.59006	313
487.10645	296
487.62283	341
488.13919	307
488.65555	309
489.17191	313
489.68826	314
490.20459	302
490.72092	321
491.23724	293
491.75354	310
492.26984	311
492.78613	313
493.30243	327
493.8187	301
494.33496	330
494.85123	307
495.36746	326
495.8837	312
496.39993	303
496.91617	325
497.43237	316
497.94858	329
498.46478	314
498.98096	289
499.49713	332
500.01331	323
500.52945	300
501.04562	328
501.56174	305
502.07788	311
502.59399	311
503.11011	291
503.62622	303
504.1423	297
504.65839	312
505.17447	316
505.69052	320
506.20657	320
506.72263	331
507.23865	318
507.75467	317
508.27069	321
508.78668	339
509.30267	306
509.81866	307
510.33463	326
510.85059	317
511.36655	308
511.88248	308
512.39844	296
512.91437	321
513.43024	331
513.94617	332
514.46204	298
514.97791	318
515.49377	311
516.00964	311
516.52551	325
517.04132	317
517.55719	323
518.073	326
518.58881	312
519.10461	311
519.62036	303
520.13617	316
520.65192	317
521.16766	335
521.68341	309
522.1991	325
522.71484	321
523.23053	346
523.74622	309
524.2619	311
524.77759	318
525.29327	312
525.8089	309
526.32452	318
526.84015	323
527.35577	303
527.8714	302
528.38696	334
528.90259	326
529.41815	332
529.93372	327
530.44922	301
530.96478	309
531.48029	310
531.99579	306
532.51129	322
533.02679	301
533.5423	306
534.05774	303
534.57318	326
535.08862	299
535.60406	290
536.11945	312
536.63489	318
537.15027	340
537.66565	317
538.18097	327
538.69635	321
539.21167	292
539.72699	293
540.24231	318
540.75763	314
541.27289	316
541.78821	329
542.30347	327
542.81873	313
543.33392	303
543.84918	283
544.36438	301
544.87958	333
545.39478	318
545.90991	313
546.42511	316
546.94025	321
547.45538	321
547.97052	341
548.4856	325
549.00073	297
549.51581	290
550.03088	329
550.5459	307
551.06097	307
551.57599	335
552.091	339
552.60602	294
553.12097	313
553.63593	322
554.15094	309
554.66583	295
555.18079	320
555.69568	319
556.21063	324
556.72552	320
557.24036	320
557.75525	315
558.27008	308
558.78491	313
559.29974	351
559.81458	327
560.32935	313
560.84412	290
561.35889	332
561.87366	327
562.38837	317
562.90308	312
563.41779	299
563.9325	313
564.44714	303
564.96179	304
565.47644	322
565.99109	313
566.50574	316
567.02032	301
567.53491	323
568.0495	325
568.56403	335
569.07861	328
569.59314	300
570.1076	331
570.62213	322
571.1366	316
571.65106	320
572.16553	309
572.67999	330
573.1944	326
573.7088	337
574.22321	315
574.73755	337
575.25195	299
575.7663	302
576.28058	318
576.79492	303
577.3092	318
577.82349	320
578.33777	318
578.85205	330
579.36627	313
579.88049	314
580.39471	312
580.90887	312
581.42303	341
581.93719	306
582.45135	342
582.96545	316
583.47955	319
583.99365	316
584.50775	316
585.02179	319
585.53583	324
586.04987	335
586.5639	320
587.07788	322
587.59186	317
588.10583	309
588.61975	311
589.13373	324
589.64758	305
590.1615	311
590.67542	333
591.18927	319
591.70306	311
592.21692	318
592.73071	307
593.24451	316
593.7583	328
594.27209	323
594.78583	310
595.29956	318
595.81323	317
596.32697	311
596.84064	325
597.35425	308
597.86792	310
598.38153	310
598.89514	305
599.40875	293
599.9223	311
600.43585	320
600.9494	325
601.46289	339
601.97638	316
602.48987	318
