Date and Time:                Wed Oct 22 09:31:46.293 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	253
478.84332	319
479.35983	320
479.87631	327
480.39282	320
480.9093	321
481.42575	320
481.94223	318
482.45868	333
482.97513	320
483.49158	369
484.00803	365
484.52444	406
485.04086	474
485.55728	497
486.07367	521
486.59006	595
487.10645	628
487.62283	645
488.13919	677
488.65555	756
489.17191	763
489.68826	874
490.20459	904
490.72092	960
491.23724	1033
491.75354	1074
492.26984	1083
492.78613	1135
493.30243	1197
493.8187	1316
494.33496	1406
494.85123	1354
495.36746	1419
495.8837	1529
496.39993	1572
496.91617	1598
497.43237	1744
497.94858	1853
498.46478	1849
498.98096	2043
499.49713	2067
500.01331	2206
500.52945	2254
501.04562	2426
501.56174	2599
502.07788	2678
502.59399	2979
503.11011	3275
503.62622	3615
504.1423	4038
504.65839	4403
505.17447	4826
505.69052	5577
506.20657	6197
506.72263	6635
507.23865	7500
507.75467	8302
508.27069	9278
508.78668	10020
509.30267	11305
509.81866	12138
510.33463	13148
510.85059	14229
511.36655	15215
511.88248	16161
512.39844	17115
512.91437	17818
513.43024	18440
513.94617	19130
514.46204	19410
514.97791	19745
515.49377	20052
516.00964	20167
516.52551	20403
517.04132	19957
517.55719	20023
518.073	19470
518.58881	19232
519.10461	18913
519.62036	18679
520.13617	17874
520.65192	17141
521.16766	16394
521.68341	16096
522.1991	15103
522.71484	14289
523.23053	13614
523.74622	12543
524.2619	11799
524.77759	10334
525.29327	9491
525.8089	8636
526.32452	7450
526.84015	6578
527.35577	5917
527.8714	5391
528.38696	4641
528.90259	4195
529.41815	3642
529.93372	3283
530.44922	2936
530.96478	2735
531.48029	2678
531.99579	2570
532.51129	2325
533.02679	2327
533.5423	2292
534.05774	2234
534.57318	2255
535.08862	2271
535.60406	2230
536.11945	2170
536.63489	2055
537.15027	2044
537.66565	2051
538.18097	2020
538.69635	2011
539.21167	1997
539.72699	1918
540.24231	1832
540.75763	1867
541.27289	1792
541.78821	1819
542.30347	1797
542.81873	1796
543.33392	1656
543.84918	1661
544.36438	1638
544.87958	1526
545.39478	1525
545.90991	1441
546.42511	1552
546.94025	1464
547.45538	1455
547.97052	1366
548.4856	1415
549.00073	1408
549.51581	1415
550.03088	1384
550.5459	1311
551.06097	1302
551.57599	1327
552.091	1267
552.60602	1356
553.12097	1325
553.63593	1278
554.15094	1294
554.66583	1247
555.18079	1272
555.69568	1201
556.21063	1200
556.72552	1257
557.24036	1255
557.75525	1212
558.27008	1197
558.78491	1260
559.29974	1239
559.81458	1142
560.32935	1245
560.84412	1140
561.35889	1139
561.87366	1208
562.38837	1138
562.90308	1194
563.41779	1123
563.9325	1096
564.44714	1095
564.96179	1147
565.47644	1133
565.99109	1099
566.50574	1026
567.02032	1157
567.53491	1101
568.0495	1123
568.56403	1048
569.07861	1042
569.59314	1088
570.1076	997
570.62213	1057
571.1366	1041
571.65106	970
572.16553	1010
572.67999	1015
573.1944	978
573.7088	1014
574.22321	1023
574.73755	984
575.25195	948
575.7663	935
576.28058	948
576.79492	957
577.3092	975
577.82349	974
578.33777	932
578.85205	944
579.36627	897
579.88049	885
580.39471	865
580.90887	890
581.42303	917
581.93719	825
582.45135	809
582.96545	890
583.47955	867
583.99365	852
584.50775	855
585.02179	839
585.53583	841
586.04987	854
586.5639	801
587.07788	838
587.59186	826
588.10583	790
588.61975	754
589.13373	838
589.64758	795
590.1615	747
590.67542	824
591.18927	761
591.70306	774
592.21692	774
592.73071	801
593.24451	780
593.7583	712
594.27209	731
594.78583	773
595.29956	797
