Date and Time:                Wed Oct 22 09:31:34.913 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	277
478.84332	350
479.35983	325
479.87631	337
480.39282	341
480.9093	330
481.42575	344
481.94223	325
482.45868	318
482.97513	334
483.49158	326
484.00803	370
484.52444	412
485.04086	435
485.55728	539
486.07367	556
486.59006	595
487.10645	571
487.62283	663
488.13919	731
488.65555	742
489.17191	797
489.68826	860
490.20459	941
490.72092	933
491.23724	1034
491.75354	1028
492.26984	1037
492.78613	1204
493.30243	1191
493.8187	1254
494.33496	1342
494.85123	1412
495.36746	1455
495.8837	1436
496.39993	1629
496.91617	1653
497.43237	1705
497.94858	1766
498.46478	1790
498.98096	1927
499.49713	2025
500.01331	2138
500.52945	2231
501.04562	2332
501.56174	2588
502.07788	2648
502.59399	3041
503.11011	3290
503.62622	3575
504.1423	4002
504.65839	4365
505.17447	4871
505.69052	5396
506.20657	6064
506.72263	6589
507.23865	7382
507.75467	8203
508.27069	9116
508.78668	10418
509.30267	11149
509.81866	12256
510.33463	13098
510.85059	14494
511.36655	15508
511.88248	16149
512.39844	17117
512.91437	17634
513.43024	18045
513.94617	18906
514.46204	19323
514.97791	19697
515.49377	20079
516.00964	19761
516.52551	19989
517.04132	19990
517.55719	19861
518.073	19640
518.58881	19267
519.10461	18698
519.62036	18399
520.13617	17675
520.65192	17448
521.16766	16820
521.68341	16109
522.1991	15119
522.71484	14522
523.23053	13304
523.74622	12675
524.2619	11276
524.77759	10429
525.29327	9427
525.8089	8479
526.32452	7458
526.84015	6750
527.35577	5937
527.8714	5130
528.38696	4543
528.90259	4237
529.41815	3720
529.93372	3244
530.44922	3038
530.96478	2791
531.48029	2623
531.99579	2491
532.51129	2341
533.02679	2341
533.5423	2315
534.05774	2155
534.57318	2182
535.08862	2250
535.60406	2122
536.11945	2137
536.63489	2112
537.15027	2004
537.66565	1993
538.18097	2006
538.69635	1961
539.21167	1950
539.72699	1903
540.24231	1865
540.75763	1788
541.27289	1763
541.78821	1803
542.30347	1738
542.81873	1696
543.33392	1650
543.84918	1574
544.36438	1637
544.87958	1582
545.39478	1524
545.90991	1496
546.42511	1524
546.94025	1398
547.45538	1438
547.97052	1424
548.4856	1404
549.00073	1420
549.51581	1371
550.03088	1340
550.5459	1336
551.06097	1340
551.57599	1288
552.091	1250
552.60602	1356
553.12097	1218
553.63593	1291
554.15094	1282
554.66583	1263
555.18079	1268
555.69568	1226
556.21063	1238
556.72552	1206
557.24036	1217
557.75525	1228
558.27008	1148
558.78491	1153
559.29974	1208
559.81458	1294
560.32935	1192
560.84412	1148
561.35889	1144
561.87366	1193
562.38837	1164
562.90308	1116
563.41779	1197
563.9325	1104
564.44714	1135
564.96179	1095
565.47644	1133
565.99109	1107
566.50574	1085
567.02032	1083
567.53491	1072
568.0495	1017
568.56403	1049
569.07861	1020
569.59314	1040
570.1076	1015
570.62213	1020
571.1366	1002
571.65106	1052
572.16553	992
572.67999	987
573.1944	922
573.7088	917
574.22321	983
574.73755	967
575.25195	925
575.7663	946
576.28058	891
576.79492	913
577.3092	963
577.82349	927
578.33777	924
578.85205	879
579.36627	896
579.88049	886
580.39471	935
580.90887	906
581.42303	850
581.93719	867
582.45135	822
582.96545	850
583.47955	863
583.99365	822
584.50775	863
585.02179	853
585.53583	840
586.04987	785
586.5639	826
587.07788	798
587.59186	820
588.10583	814
588.61975	782
589.13373	753
589.64758	770
590.1615	732
590.67542	784
591.18927	846
591.70306	795
592.21692	742
592.73071	746
593.24451	746
593.7583	720
594.27209	775
594.78583	752
595.29956	742
595.81323	745
