Date and Time:                Wed Oct 22 09:26:13.491 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	296
478.84332	328
479.35983	333
479.87631	332
480.39282	355
480.9093	301
481.42575	324
481.94223	343
482.45868	331
482.97513	308
483.49158	345
484.00803	331
484.52444	335
485.04086	335
485.55728	326
486.07367	321
486.59006	326
487.10645	322
487.62283	306
488.13919	335
488.65555	336
489.17191	326
489.68826	327
490.20459	344
490.72092	349
491.23724	354
491.75354	335
492.26984	326
492.78613	330
493.30243	339
493.8187	342
494.33496	326
494.85123	325
495.36746	348
495.8837	350
496.39993	322
496.91617	352
497.43237	361
497.94858	334
498.46478	353
498.98096	343
499.49713	351
500.01331	351
500.52945	357
501.04562	352
501.56174	363
502.07788	343
502.59399	381
503.11011	335
503.62622	360
504.1423	335
504.65839	352
505.17447	347
505.69052	348
506.20657	363
506.72263	335
507.23865	362
507.75467	355
508.27069	366
508.78668	367
509.30267	365
509.81866	348
510.33463	351
510.85059	338
511.36655	350
511.88248	342
512.39844	361
512.91437	353
513.43024	361
513.94617	352
514.46204	346
514.97791	355
515.49377	349
516.00964	315
516.52551	371
517.04132	360
517.55719	371
518.073	355
518.58881	348
519.10461	374
519.62036	338
520.13617	363
520.65192	350
521.16766	344
521.68341	372
522.1991	353
522.71484	350
523.23053	405
523.74622	344
524.2619	357
524.77759	362
525.29327	348
525.8089	341
526.32452	349
526.84015	348
527.35577	376
527.8714	338
528.38696	371
528.90259	336
529.41815	352
529.93372	336
530.44922	341
530.96478	327
531.48029	343
531.99579	346
532.51129	333
533.02679	336
533.5423	325
534.05774	370
534.57318	336
535.08862	344
535.60406	363
536.11945	345
536.63489	323
537.15027	335
537.66565	367
538.18097	331
538.69635	352
539.21167	344
539.72699	334
540.24231	346
540.75763	335
541.27289	339
541.78821	359
542.30347	333
542.81873	350
543.33392	341
543.84918	327
544.36438	339
544.87958	336
545.39478	335
545.90991	345
546.42511	347
546.94025	363
547.45538	332
547.97052	336
548.4856	355
549.00073	346
549.51581	331
550.03088	346
550.5459	355
551.06097	344
551.57599	334
552.091	351
552.60602	349
553.12097	342
553.63593	370
554.15094	323
554.66583	339
555.18079	348
555.69568	344
556.21063	321
556.72552	341
557.24036	357
557.75525	351
558.27008	347
558.78491	347
559.29974	368
559.81458	326
560.32935	327
560.84412	315
561.35889	326
561.87366	348
562.38837	325
562.90308	355
563.41779	350
563.9325	344
564.44714	370
564.96179	363
565.47644	335
565.99109	327
566.50574	329
567.02032	338
567.53491	317
568.0495	341
568.56403	340
569.07861	349
569.59314	342
570.1076	354
570.62213	342
571.1366	344
571.65106	326
572.16553	327
572.67999	329
573.1944	335
573.7088	337
574.22321	319
574.73755	340
575.25195	322
575.7663	345
576.28058	340
576.79492	322
577.3092	354
577.82349	338
578.33777	341
578.85205	348
579.36627	333
579.88049	342
580.39471	335
580.90887	324
581.42303	316
581.93719	321
582.45135	329
582.96545	319
583.47955	342
583.99365	347
584.50775	319
585.02179	324
585.53583	334
586.04987	332
586.5639	313
587.07788	336
587.59186	329
588.10583	340
588.61975	362
589.13373	327
589.64758	343
590.1615	344
590.67542	319
591.18927	325
591.70306	329
592.21692	328
592.73071	317
593.24451	334
593.7583	332
594.27209	342
594.78583	325
595.29956	337
595.81323	336
596.32697	331
596.84064	324
597.35425	362
597.86792	339
598.38153	319
598.89514	329
599.40875	345
599.9223	336
600.43585	346
600.9494	336
601.46289	326
601.97638	338
602.48987	347
603.00336	330
603.51678	329
604.03021	321
604.54364	334
605.05701	318
605.57043	327
606.08374	320
606.59711	331
607.11041	320
