Date and Time:                Wed Oct 22 09:27:35.315 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	274
478.84332	336
479.35983	308
479.87631	328
480.39282	339
480.9093	330
481.42575	315
481.94223	332
482.45868	328
482.97513	318
483.49158	310
484.00803	324
484.52444	332
485.04086	334
485.55728	356
486.07367	323
486.59006	348
487.10645	311
487.62283	313
488.13919	338
488.65555	333
489.17191	324
489.68826	326
490.20459	336
490.72092	339
491.23724	363
491.75354	339
492.26984	346
492.78613	332
493.30243	342
493.8187	341
494.33496	354
494.85123	323
495.36746	344
495.8837	346
496.39993	340
496.91617	349
497.43237	326
497.94858	355
498.46478	357
498.98096	360
499.49713	350
500.01331	325
500.52945	334
501.04562	356
501.56174	342
502.07788	331
502.59399	341
503.11011	357
503.62622	335
504.1423	348
504.65839	353
505.17447	360
505.69052	331
506.20657	372
506.72263	354
507.23865	348
507.75467	357
508.27069	331
508.78668	362
509.30267	355
509.81866	346
510.33463	369
510.85059	330
511.36655	367
511.88248	362
512.39844	349
512.91437	334
513.43024	350
513.94617	332
514.46204	368
514.97791	373
515.49377	355
516.00964	349
516.52551	341
517.04132	359
517.55719	360
518.073	341
518.58881	355
519.10461	349
519.62036	331
520.13617	345
520.65192	348
521.16766	361
521.68341	349
522.1991	362
522.71484	344
523.23053	355
523.74622	345
524.2619	349
524.77759	342
525.29327	351
525.8089	339
526.32452	348
526.84015	351
527.35577	341
527.8714	339
528.38696	345
528.90259	344
529.41815	381
529.93372	359
530.44922	340
530.96478	346
531.48029	341
531.99579	347
532.51129	369
533.02679	346
533.5423	372
534.05774	351
534.57318	358
535.08862	338
535.60406	350
536.11945	364
536.63489	342
537.15027	360
537.66565	307
538.18097	348
538.69635	351
539.21167	376
539.72699	348
540.24231	337
540.75763	371
541.27289	337
541.78821	333
542.30347	361
542.81873	353
543.33392	340
543.84918	330
544.36438	342
544.87958	350
545.39478	358
545.90991	345
546.42511	337
546.94025	357
547.45538	347
547.97052	336
548.4856	318
549.00073	334
549.51581	351
550.03088	352
550.5459	341
551.06097	349
551.57599	356
552.091	336
552.60602	324
553.12097	322
553.63593	331
554.15094	321
554.66583	356
555.18079	370
555.69568	345
556.21063	328
556.72552	349
557.24036	347
557.75525	344
558.27008	336
558.78491	346
559.29974	354
559.81458	329
560.32935	312
560.84412	358
561.35889	327
561.87366	345
562.38837	347
562.90308	340
563.41779	347
563.9325	346
564.44714	342
564.96179	329
565.47644	349
565.99109	344
566.50574	366
567.02032	330
567.53491	345
568.0495	327
568.56403	319
569.07861	322
569.59314	308
570.1076	355
570.62213	332
571.1366	354
571.65106	338
572.16553	334
572.67999	319
573.1944	328
573.7088	342
574.22321	354
574.73755	316
575.25195	325
575.7663	343
576.28058	344
576.79492	314
577.3092	349
577.82349	325
578.33777	316
578.85205	352
579.36627	325
579.88049	337
580.39471	317
580.90887	330
581.42303	341
581.93719	329
582.45135	333
582.96545	344
583.47955	323
583.99365	335
584.50775	319
585.02179	338
585.53583	339
586.04987	347
586.5639	339
587.07788	343
587.59186	338
588.10583	320
588.61975	342
589.13373	337
589.64758	335
590.1615	319
590.67542	347
591.18927	341
591.70306	359
592.21692	339
592.73071	334
593.24451	308
593.7583	333
594.27209	324
594.78583	318
595.29956	321
595.81323	323
596.32697	339
596.84064	319
597.35425	340
597.86792	323
598.38153	334
598.89514	320
599.40875	323
599.9223	327
600.43585	309
600.9494	353
601.46289	324
601.97638	342
602.48987	320
603.00336	321
603.51678	327
604.03021	323
604.54364	335
605.05701	320
605.57043	341
606.08374	343
606.59711	325
607.11041	350
