Date and Time:                Wed Oct 22 09:23:29.899 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	295
478.84332	314
479.35983	320
479.87631	334
480.39282	327
480.9093	329
481.42575	322
481.94223	325
482.45868	319
482.97513	336
483.49158	338
484.00803	326
484.52444	341
485.04086	323
485.55728	308
486.07367	325
486.59006	342
487.10645	346
487.62283	330
488.13919	337
488.65555	342
489.17191	339
489.68826	353
490.20459	341
490.72092	339
491.23724	332
491.75354	310
492.26984	359
492.78613	339
493.30243	332
493.8187	318
494.33496	374
494.85123	349
495.36746	356
495.8837	335
496.39993	325
496.91617	330
497.43237	347
497.94858	342
498.46478	343
498.98096	383
499.49713	343
500.01331	363
500.52945	358
501.04562	365
501.56174	355
502.07788	354
502.59399	327
503.11011	340
503.62622	360
504.1423	354
504.65839	376
505.17447	362
505.69052	343
506.20657	338
506.72263	382
507.23865	343
507.75467	334
508.27069	372
508.78668	346
509.30267	342
509.81866	368
510.33463	344
510.85059	369
511.36655	337
511.88248	353
512.39844	359
512.91437	356
513.43024	348
513.94617	348
514.46204	344
514.97791	354
515.49377	344
516.00964	342
516.52551	356
517.04132	337
517.55719	389
518.073	339
518.58881	349
519.10461	345
519.62036	353
520.13617	366
520.65192	330
521.16766	356
521.68341	346
522.1991	351
522.71484	371
523.23053	340
523.74622	373
524.2619	347
524.77759	356
525.29327	360
525.8089	350
526.32452	334
526.84015	353
527.35577	353
527.8714	326
528.38696	360
528.90259	360
529.41815	364
529.93372	344
530.44922	360
530.96478	343
531.48029	372
531.99579	370
532.51129	333
533.02679	347
533.5423	361
534.05774	378
534.57318	348
535.08862	345
535.60406	349
536.11945	347
536.63489	353
537.15027	346
537.66565	330
538.18097	369
538.69635	341
539.21167	338
539.72699	358
540.24231	363
540.75763	356
541.27289	335
541.78821	344
542.30347	335
542.81873	359
543.33392	334
543.84918	341
544.36438	360
544.87958	337
545.39478	360
545.90991	348
546.42511	353
546.94025	366
547.45538	337
547.97052	342
548.4856	348
549.00073	333
549.51581	365
550.03088	346
550.5459	343
551.06097	335
551.57599	349
552.091	352
552.60602	334
553.12097	341
553.63593	359
554.15094	334
554.66583	328
555.18079	323
555.69568	363
556.21063	338
556.72552	338
557.24036	311
557.75525	341
558.27008	322
558.78491	348
559.29974	349
559.81458	334
560.32935	345
560.84412	339
561.35889	323
561.87366	334
562.38837	346
562.90308	350
563.41779	312
563.9325	355
564.44714	352
564.96179	329
565.47644	351
565.99109	350
566.50574	355
567.02032	343
567.53491	335
568.0495	324
568.56403	334
569.07861	344
569.59314	339
570.1076	346
570.62213	349
571.1366	312
571.65106	331
572.16553	335
572.67999	351
573.1944	332
573.7088	339
574.22321	347
574.73755	342
575.25195	355
575.7663	318
576.28058	343
576.79492	346
577.3092	341
577.82349	347
578.33777	321
578.85205	328
579.36627	354
579.88049	329
580.39471	317
580.90887	340
581.42303	327
581.93719	356
582.45135	307
582.96545	366
583.47955	338
583.99365	364
584.50775	339
585.02179	320
585.53583	343
586.04987	331
586.5639	348
587.07788	334
587.59186	321
588.10583	330
588.61975	342
589.13373	310
589.64758	338
590.1615	347
590.67542	331
591.18927	338
591.70306	335
592.21692	330
592.73071	330
593.24451	319
593.7583	315
594.27209	339
594.78583	323
595.29956	334
595.81323	344
596.32697	314
596.84064	335
597.35425	331
597.86792	333
598.38153	347
598.89514	313
599.40875	326
599.9223	327
600.43585	335
600.9494	312
601.46289	315
601.97638	333
602.48987	327
603.00336	318
603.51678	342
604.03021	314
604.54364	352
605.05701	339
605.57043	350
606.08374	302
606.59711	344
607.11041	341
