Date and Time:                Wed Oct 22 09:22:08.205 2025
Software Version:             4.30.30000.0
Unstabilized Temperature (C): -89.631
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	266
478.84332	319
479.35983	354
479.87631	334
480.39282	318
480.9093	328
481.42575	333
481.94223	334
482.45868	315
482.97513	322
483.49158	336
484.00803	335
484.52444	320
485.04086	317
485.55728	314
486.07367	327
486.59006	357
487.10645	309
487.62283	331
488.13919	336
488.65555	328
489.17191	330
489.68826	353
490.20459	336
490.72092	343
491.23724	333
491.75354	334
492.26984	327
492.78613	320
493.30243	343
493.8187	340
494.33496	341
494.85123	338
495.36746	352
495.8837	338
496.39993	331
496.91617	333
497.43237	347
497.94858	342
498.46478	386
498.98096	390
499.49713	336
500.01331	332
500.52945	354
501.04562	347
501.56174	352
502.07788	321
502.59399	333
503.11011	338
503.62622	364
504.1423	346
504.65839	358
505.17447	362
505.69052	340
506.20657	351
506.72263	339
507.23865	349
507.75467	342
508.27069	361
508.78668	331
509.30267	350
509.81866	377
510.33463	343
510.85059	340
511.36655	355
511.88248	348
512.39844	342
512.91437	353
513.43024	369
513.94617	355
514.46204	356
514.97791	340
515.49377	382
516.00964	356
516.52551	354
517.04132	330
517.55719	329
518.073	329
518.58881	341
519.10461	364
519.62036	340
520.13617	340
520.65192	376
521.16766	345
521.68341	352
522.1991	343
522.71484	371
523.23053	344
523.74622	361
524.2619	328
524.77759	348
525.29327	343
525.8089	369
526.32452	330
526.84015	346
527.35577	317
527.8714	350
528.38696	347
528.90259	350
529.41815	332
529.93372	363
530.44922	359
530.96478	373
531.48029	322
531.99579	364
532.51129	369
533.02679	334
533.5423	356
534.05774	350
534.57318	343
535.08862	341
535.60406	351
536.11945	344
536.63489	343
537.15027	350
537.66565	340
538.18097	352
538.69635	342
539.21167	332
539.72699	335
540.24231	357
540.75763	326
541.27289	360
541.78821	335
542.30347	349
542.81873	334
543.33392	348
543.84918	364
544.36438	335
544.87958	350
545.39478	330
545.90991	344
546.42511	319
546.94025	317
547.45538	346
547.97052	342
548.4856	359
549.00073	353
549.51581	332
550.03088	339
550.5459	358
551.06097	336
551.57599	362
552.091	358
552.60602	351
553.12097	332
553.63593	358
554.15094	343
554.66583	334
555.18079	344
555.69568	336
556.21063	355
556.72552	326
557.24036	323
557.75525	330
558.27008	317
558.78491	377
559.29974	354
559.81458	326
560.32935	351
560.84412	353
561.35889	337
561.87366	327
562.38837	326
562.90308	351
563.41779	330
563.9325	336
564.44714	318
564.96179	337
565.47644	329
565.99109	348
566.50574	361
567.02032	344
567.53491	339
568.0495	358
568.56403	308
569.07861	339
569.59314	340
570.1076	337
570.62213	331
571.1366	337
571.65106	350
572.16553	319
572.67999	327
573.1944	346
573.7088	346
574.22321	360
574.73755	344
575.25195	328
575.7663	326
576.28058	314
576.79492	330
577.3092	302
577.82349	334
578.33777	343
578.85205	319
579.36627	317
579.88049	331
580.39471	337
580.90887	342
581.42303	333
581.93719	334
582.45135	318
582.96545	320
583.47955	371
583.99365	342
584.50775	341
585.02179	346
585.53583	317
586.04987	342
586.5639	313
587.07788	324
587.59186	370
588.10583	325
588.61975	315
589.13373	342
589.64758	362
590.1615	320
590.67542	350
591.18927	330
591.70306	325
592.21692	313
592.73071	324
593.24451	343
593.7583	337
594.27209	332
594.78583	319
595.29956	323
595.81323	331
596.32697	337
596.84064	328
597.35425	343
597.86792	318
598.38153	339
598.89514	321
599.40875	324
599.9223	338
600.43585	324
600.9494	317
601.46289	319
601.97638	322
602.48987	341
