Date and Time:                Fri Oct 17 06:36:58.588 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	262
478.84332	306
479.35983	350
479.87631	332
480.39282	319
480.9093	319
481.42575	323
481.94223	312
482.45868	323
482.97513	346
483.49158	322
484.00803	339
484.52444	332
485.04086	324
485.55728	343
486.07367	325
486.59006	334
487.10645	342
487.62283	339
488.13919	336
488.65555	322
489.17191	345
489.68826	310
490.20459	333
490.72092	340
491.23724	369
491.75354	338
492.26984	346
492.78613	364
493.30243	340
493.8187	343
494.33496	351
494.85123	348
495.36746	343
495.8837	338
496.39993	345
496.91617	329
497.43237	341
497.94858	352
498.46478	342
498.98096	362
499.49713	381
500.01331	331
500.52945	383
501.04562	343
501.56174	360
502.07788	365
502.59399	376
503.11011	346
503.62622	364
504.1423	352
504.65839	347
505.17447	374
505.69052	354
506.20657	354
506.72263	344
507.23865	346
507.75467	352
508.27069	336
508.78668	358
509.30267	366
509.81866	344
510.33463	363
510.85059	354
511.36655	329
511.88248	360
512.39844	334
512.91437	380
513.43024	347
513.94617	350
514.46204	343
514.97791	364
515.49377	359
516.00964	345
516.52551	343
517.04132	357
517.55719	366
518.073	335
518.58881	349
519.10461	345
519.62036	357
520.13617	324
520.65192	349
521.16766	348
521.68341	391
522.1991	324
522.71484	363
523.23053	354
523.74622	365
524.2619	351
524.77759	340
525.29327	363
525.8089	368
526.32452	331
526.84015	355
527.35577	364
527.8714	342
528.38696	371
528.90259	392
529.41815	341
529.93372	350
530.44922	379
530.96478	351
531.48029	343
531.99579	353
532.51129	351
533.02679	348
533.5423	369
534.05774	362
534.57318	337
535.08862	333
535.60406	357
536.11945	360
536.63489	334
537.15027	347
537.66565	353
538.18097	348
538.69635	333
539.21167	345
539.72699	338
540.24231	360
540.75763	343
541.27289	344
541.78821	358
542.30347	343
542.81873	338
543.33392	342
543.84918	337
544.36438	330
544.87958	348
545.39478	340
545.90991	354
546.42511	359
546.94025	327
547.45538	316
547.97052	359
548.4856	340
549.00073	309
549.51581	334
550.03088	364
550.5459	335
551.06097	344
551.57599	313
552.091	353
552.60602	344
553.12097	333
553.63593	334
554.15094	333
554.66583	330
555.18079	344
555.69568	337
556.21063	351
556.72552	328
557.24036	327
557.75525	338
558.27008	344
558.78491	339
559.29974	351
559.81458	341
560.32935	328
560.84412	332
561.35889	344
561.87366	348
562.38837	334
562.90308	338
563.41779	358
563.9325	327
564.44714	337
564.96179	342
565.47644	310
565.99109	339
566.50574	348
567.02032	342
567.53491	318
568.0495	351
568.56403	342
569.07861	333
569.59314	347
570.1076	323
570.62213	338
571.1366	329
571.65106	327
572.16553	344
572.67999	352
573.1944	345
573.7088	349
574.22321	318
574.73755	327
575.25195	347
575.7663	322
576.28058	347
576.79492	331
577.3092	335
577.82349	335
578.33777	339
578.85205	344
579.36627	336
579.88049	322
580.39471	341
580.90887	308
581.42303	321
581.93719	331
582.45135	328
582.96545	334
583.47955	321
583.99365	327
584.50775	350
585.02179	333
585.53583	333
586.04987	323
586.5639	333
587.07788	332
587.59186	345
588.10583	335
588.61975	308
589.13373	345
589.64758	307
590.1615	330
590.67542	318
591.18927	336
591.70306	324
592.21692	312
592.73071	354
593.24451	324
593.7583	323
594.27209	326
594.78583	338
595.29956	334
595.81323	315
596.32697	341
596.84064	346
597.35425	318
597.86792	337
598.38153	359
598.89514	328
599.40875	324
599.9223	336
600.43585	333
600.9494	313
601.46289	348
601.97638	335
602.48987	331
603.00336	328
603.51678	319
604.03021	341
604.54364	349
605.05701	355
605.57043	347
606.08374	316
606.59711	329
607.11041	314
