Date and Time:                Fri Oct 17 06:37:39.441 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	268
478.84332	305
479.35983	349
479.87631	303
480.39282	315
480.9093	329
481.42575	316
481.94223	330
482.45868	328
482.97513	351
483.49158	319
484.00803	353
484.52444	337
485.04086	331
485.55728	324
486.07367	350
486.59006	324
487.10645	331
487.62283	316
488.13919	354
488.65555	345
489.17191	346
489.68826	352
490.20459	344
490.72092	341
491.23724	341
491.75354	336
492.26984	344
492.78613	344
493.30243	349
493.8187	345
494.33496	362
494.85123	361
495.36746	342
495.8837	338
496.39993	345
496.91617	342
497.43237	333
497.94858	357
498.46478	351
498.98096	362
499.49713	332
500.01331	369
500.52945	335
501.04562	332
501.56174	360
502.07788	352
502.59399	368
503.11011	357
503.62622	334
504.1423	332
504.65839	347
505.17447	349
505.69052	354
506.20657	344
506.72263	346
507.23865	341
507.75467	349
508.27069	366
508.78668	341
509.30267	375
509.81866	362
510.33463	337
510.85059	318
511.36655	340
511.88248	360
512.39844	394
512.91437	365
513.43024	331
513.94617	345
514.46204	368
514.97791	353
515.49377	352
516.00964	369
516.52551	357
517.04132	348
517.55719	343
518.073	358
518.58881	337
519.10461	355
519.62036	368
520.13617	365
520.65192	365
521.16766	366
521.68341	320
522.1991	364
522.71484	328
523.23053	356
523.74622	361
524.2619	351
524.77759	336
525.29327	338
525.8089	338
526.32452	335
526.84015	360
527.35577	352
527.8714	343
528.38696	367
528.90259	342
529.41815	325
529.93372	358
530.44922	317
530.96478	322
531.48029	342
531.99579	348
532.51129	348
533.02679	339
533.5423	350
534.05774	344
534.57318	347
535.08862	343
535.60406	357
536.11945	326
536.63489	346
537.15027	337
537.66565	330
538.18097	352
538.69635	346
539.21167	350
539.72699	350
540.24231	356
540.75763	342
541.27289	313
541.78821	345
542.30347	338
542.81873	353
543.33392	330
543.84918	346
544.36438	358
544.87958	378
545.39478	332
545.90991	331
546.42511	339
546.94025	342
547.45538	349
547.97052	357
548.4856	314
549.00073	356
549.51581	329
550.03088	347
550.5459	363
551.06097	328
551.57599	329
552.091	327
552.60602	350
553.12097	339
553.63593	324
554.15094	345
554.66583	338
555.18079	310
555.69568	327
556.21063	340
556.72552	352
557.24036	335
557.75525	335
558.27008	321
558.78491	334
559.29974	342
559.81458	316
560.32935	332
560.84412	334
561.35889	333
561.87366	335
562.38837	315
562.90308	363
563.41779	325
563.9325	354
564.44714	336
564.96179	338
565.47644	348
565.99109	338
566.50574	345
567.02032	326
567.53491	339
568.0495	353
568.56403	340
569.07861	335
569.59314	363
570.1076	332
570.62213	325
571.1366	345
571.65106	331
572.16553	329
572.67999	338
573.1944	319
573.7088	323
574.22321	341
574.73755	339
575.25195	328
575.7663	332
576.28058	336
576.79492	346
577.3092	336
577.82349	326
578.33777	334
578.85205	335
579.36627	329
579.88049	349
580.39471	337
580.90887	332
581.42303	320
581.93719	314
582.45135	314
582.96545	331
583.47955	322
583.99365	317
584.50775	339
585.02179	335
585.53583	330
586.04987	335
586.5639	337
587.07788	344
587.59186	324
588.10583	357
588.61975	334
589.13373	346
589.64758	327
590.1615	328
590.67542	305
591.18927	330
591.70306	320
592.21692	319
592.73071	336
593.24451	329
593.7583	328
594.27209	351
594.78583	322
595.29956	320
595.81323	339
596.32697	302
596.84064	334
597.35425	323
597.86792	337
598.38153	319
598.89514	315
599.40875	325
599.9223	324
600.43585	312
600.9494	338
601.46289	341
601.97638	340
602.48987	318
603.00336	322
603.51678	294
604.03021	323
604.54364	345
605.05701	332
605.57043	336
606.08374	325
606.59711	324
607.11041	342
