Date and Time:                Fri Oct 17 06:42:25.786 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	272
478.84332	324
479.35983	325
479.87631	319
480.39282	352
480.9093	349
481.42575	341
481.94223	338
482.45868	331
482.97513	341
483.49158	330
484.00803	343
484.52444	330
485.04086	333
485.55728	336
486.07367	319
486.59006	336
487.10645	319
487.62283	331
488.13919	325
488.65555	343
489.17191	365
489.68826	334
490.20459	359
490.72092	343
491.23724	351
491.75354	344
492.26984	345
492.78613	357
493.30243	352
493.8187	342
494.33496	328
494.85123	369
495.36746	351
495.8837	358
496.39993	338
496.91617	338
497.43237	366
497.94858	319
498.46478	352
498.98096	345
499.49713	336
500.01331	334
500.52945	319
501.04562	353
501.56174	357
502.07788	357
502.59399	335
503.11011	353
503.62622	357
504.1423	365
504.65839	355
505.17447	361
505.69052	354
506.20657	336
506.72263	375
507.23865	352
507.75467	336
508.27069	382
508.78668	369
509.30267	351
509.81866	352
510.33463	348
510.85059	375
511.36655	340
511.88248	330
512.39844	337
512.91437	356
513.43024	364
513.94617	343
514.46204	346
514.97791	347
515.49377	350
516.00964	345
516.52551	356
517.04132	354
517.55719	350
518.073	365
518.58881	338
519.10461	379
519.62036	356
520.13617	372
520.65192	345
521.16766	345
521.68341	350
522.1991	370
522.71484	362
523.23053	333
523.74622	345
524.2619	347
524.77759	348
525.29327	338
525.8089	345
526.32452	351
526.84015	337
527.35577	333
527.8714	350
528.38696	363
528.90259	340
529.41815	351
529.93372	353
530.44922	332
530.96478	339
531.48029	357
531.99579	332
532.51129	315
533.02679	360
533.5423	353
534.05774	368
534.57318	366
535.08862	335
535.60406	354
536.11945	341
536.63489	372
537.15027	334
537.66565	333
538.18097	352
538.69635	356
539.21167	335
539.72699	354
540.24231	342
540.75763	343
541.27289	325
541.78821	326
542.30347	340
542.81873	356
543.33392	348
543.84918	329
544.36438	340
544.87958	341
545.39478	317
545.90991	333
546.42511	342
546.94025	325
547.45538	348
547.97052	342
548.4856	365
549.00073	343
549.51581	351
550.03088	339
550.5459	344
551.06097	352
551.57599	343
552.091	351
552.60602	326
553.12097	345
553.63593	366
554.15094	338
554.66583	360
555.18079	328
555.69568	346
556.21063	323
556.72552	332
557.24036	353
557.75525	327
558.27008	337
558.78491	331
559.29974	331
559.81458	327
560.32935	327
560.84412	323
561.35889	327
561.87366	342
562.38837	333
562.90308	320
563.41779	355
563.9325	338
564.44714	334
564.96179	349
565.47644	332
565.99109	327
566.50574	325
567.02032	341
567.53491	360
568.0495	332
568.56403	343
569.07861	351
569.59314	332
570.1076	337
570.62213	327
571.1366	327
571.65106	314
572.16553	315
572.67999	327
573.1944	334
573.7088	336
574.22321	337
574.73755	329
575.25195	330
575.7663	341
576.28058	326
576.79492	337
577.3092	338
577.82349	348
578.33777	338
578.85205	336
579.36627	324
579.88049	330
580.39471	349
580.90887	358
581.42303	307
581.93719	331
582.45135	338
582.96545	309
583.47955	345
583.99365	341
584.50775	319
585.02179	318
585.53583	344
586.04987	326
586.5639	330
587.07788	330
587.59186	324
588.10583	355
588.61975	325
589.13373	364
589.64758	319
590.1615	334
590.67542	352
591.18927	323
591.70306	330
592.21692	325
592.73071	314
593.24451	326
593.7583	319
594.27209	318
594.78583	332
595.29956	341
595.81323	332
596.32697	335
596.84064	331
597.35425	338
597.86792	319
598.38153	312
598.89514	344
599.40875	323
599.9223	334
600.43585	317
600.9494	321
601.46289	312
601.97638	331
602.48987	331
603.00336	321
603.51678	330
604.03021	332
604.54364	315
605.05701	325
605.57043	332
606.08374	310
606.59711	314
607.11041	294
