Date and Time:                Sun Nov 2 14:41:10.223 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	299
478.84332	363
479.35983	385
479.87631	370
480.39282	387
480.9093	370
481.42575	337
481.94223	367
482.45868	385
482.97513	364
483.49158	370
484.00803	393
484.52444	410
485.04086	429
485.55728	472
486.07367	474
486.59006	459
487.10645	490
487.62283	522
488.13919	536
488.65555	540
489.17191	611
489.68826	570
490.20459	597
490.72092	663
491.23724	658
491.75354	670
492.26984	702
492.78613	736
493.30243	787
493.8187	783
494.33496	843
494.85123	869
495.36746	891
495.8837	887
496.39993	909
496.91617	937
497.43237	1055
497.94858	961
498.46478	1027
498.98096	1047
499.49713	1031
500.01331	1019
500.52945	1079
501.04562	1070
501.56174	1062
502.07788	1019
502.59399	1037
503.11011	1039
503.62622	1064
504.1423	1053
504.65839	1073
505.17447	1057
505.69052	1058
506.20657	1084
506.72263	1132
507.23865	1060
507.75467	1178
508.27069	1145
508.78668	1133
509.30267	1194
509.81866	1138
510.33463	1161
510.85059	1125
511.36655	1114
511.88248	1121
512.39844	1150
512.91437	1174
513.43024	1133
513.94617	1173
514.46204	1148
514.97791	1175
515.49377	1105
516.00964	1115
516.52551	1154
517.04132	1118
517.55719	1123
518.073	1114
518.58881	1092
519.10461	1138
519.62036	1131
520.13617	1088
520.65192	1143
521.16766	1131
521.68341	1088
522.1991	1069
522.71484	1152
523.23053	1116
523.74622	1129
524.2619	1086
524.77759	1232
525.29327	1145
525.8089	1094
526.32452	1071
526.84015	1085
527.35577	1104
527.8714	1095
528.38696	1054
528.90259	1078
529.41815	1084
529.93372	1073
530.44922	1073
530.96478	1071
531.48029	1104
531.99579	1065
532.51129	1105
533.02679	1069
533.5423	1036
534.05774	1064
534.57318	1059
535.08862	1025
535.60406	1031
536.11945	1082
536.63489	1067
537.15027	1094
537.66565	971
538.18097	1109
538.69635	1078
539.21167	1018
539.72699	970
540.24231	997
540.75763	1010
541.27289	986
541.78821	1107
542.30347	947
542.81873	993
543.33392	1006
543.84918	1069
544.36438	1032
544.87958	973
545.39478	1036
545.90991	965
546.42511	968
546.94025	960
547.45538	990
547.97052	969
548.4856	1011
549.00073	937
549.51581	971
550.03088	990
550.5459	1021
551.06097	983
551.57599	1020
552.091	950
552.60602	1022
553.12097	968
553.63593	1055
554.15094	1021
554.66583	993
555.18079	1021
555.69568	1000
556.21063	1015
556.72552	957
557.24036	1014
557.75525	1025
558.27008	1050
558.78491	1018
559.29974	1046
559.81458	1046
560.32935	1060
560.84412	1012
561.35889	1093
561.87366	1032
562.38837	1080
562.90308	1089
563.41779	1152
563.9325	1113
564.44714	1062
564.96179	1108
565.47644	1143
565.99109	1134
566.50574	1211
567.02032	1176
567.53491	1265
568.0495	1180
568.56403	1202
569.07861	1209
569.59314	1207
570.1076	1213
570.62213	1256
571.1366	1188
571.65106	1265
572.16553	1283
572.67999	1242
573.1944	1238
573.7088	1315
574.22321	1351
574.73755	1323
575.25195	1302
575.7663	1327
576.28058	1415
576.79492	1352
577.3092	1373
577.82349	1412
578.33777	1366
578.85205	1450
579.36627	1451
579.88049	1489
580.39471	1472
580.90887	1494
581.42303	1520
581.93719	1637
582.45135	1533
582.96545	1485
583.47955	1609
583.99365	1633
584.50775	1593
585.02179	1699
585.53583	1674
586.04987	1685
586.5639	1613
587.07788	1662
587.59186	1679
588.10583	1738
588.61975	1755
589.13373	1762
589.64758	1777
590.1615	1671
590.67542	1723
591.18927	1714
591.70306	1893
592.21692	1875
592.73071	1843
593.24451	1824
593.7583	1874
594.27209	1872
594.78583	1827
