Date and Time:                Sun Nov 2 14:44:34.901 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	312
478.84332	384
479.35983	381
479.87631	388
480.39282	366
480.9093	358
481.42575	375
481.94223	394
482.45868	375
482.97513	369
483.49158	367
484.00803	388
484.52444	428
485.04086	433
485.55728	445
486.07367	463
486.59006	462
487.10645	513
487.62283	547
488.13919	537
488.65555	595
489.17191	588
489.68826	635
490.20459	626
490.72092	698
491.23724	685
491.75354	743
492.26984	740
492.78613	773
493.30243	774
493.8187	811
494.33496	891
494.85123	853
495.36746	866
495.8837	918
496.39993	920
496.91617	1004
497.43237	983
497.94858	1013
498.46478	1022
498.98096	1115
499.49713	1130
500.01331	1093
500.52945	1122
501.04562	1131
501.56174	1095
502.07788	1066
502.59399	1171
503.11011	1098
503.62622	1129
504.1423	1148
504.65839	1117
505.17447	1147
505.69052	1129
506.20657	1163
506.72263	1223
507.23865	1180
507.75467	1173
508.27069	1175
508.78668	1217
509.30267	1127
509.81866	1206
510.33463	1169
510.85059	1212
511.36655	1241
511.88248	1145
512.39844	1187
512.91437	1247
513.43024	1211
513.94617	1211
514.46204	1200
514.97791	1230
515.49377	1147
516.00964	1157
516.52551	1171
517.04132	1165
517.55719	1233
518.073	1125
518.58881	1176
519.10461	1210
519.62036	1132
520.13617	1195
520.65192	1230
521.16766	1196
521.68341	1152
522.1991	1164
522.71484	1202
523.23053	1188
523.74622	1225
524.2619	1188
524.77759	1130
525.29327	1183
525.8089	1179
526.32452	1215
526.84015	1139
527.35577	1095
527.8714	1127
528.38696	1114
528.90259	1137
529.41815	1124
529.93372	1110
530.44922	1088
530.96478	1108
531.48029	1187
531.99579	1075
532.51129	1142
533.02679	1069
533.5423	1063
534.05774	1059
534.57318	1120
535.08862	1092
535.60406	1085
536.11945	1032
536.63489	1066
537.15027	1011
537.66565	1075
538.18097	1121
538.69635	1038
539.21167	1074
539.72699	1006
540.24231	1070
540.75763	1058
541.27289	1085
541.78821	1037
542.30347	1102
542.81873	1010
543.33392	1016
543.84918	1070
544.36438	987
544.87958	1013
545.39478	1036
545.90991	1028
546.42511	1048
546.94025	1008
547.45538	1008
547.97052	1058
548.4856	1025
549.00073	1046
549.51581	1041
550.03088	1020
550.5459	1051
551.06097	1013
551.57599	1021
552.091	1039
552.60602	990
553.12097	1011
553.63593	995
554.15094	1080
554.66583	996
555.18079	1033
555.69568	1063
556.21063	1110
556.72552	1035
557.24036	1097
557.75525	1101
558.27008	1037
558.78491	1127
559.29974	1101
559.81458	1085
560.32935	1079
560.84412	1103
561.35889	1077
561.87366	1143
562.38837	1095
562.90308	1162
563.41779	1138
563.9325	1130
564.44714	1167
564.96179	1156
565.47644	1166
565.99109	1200
566.50574	1251
567.02032	1217
567.53491	1221
568.0495	1239
568.56403	1233
569.07861	1241
569.59314	1247
570.1076	1323
570.62213	1326
571.1366	1287
571.65106	1261
572.16553	1355
572.67999	1331
573.1944	1421
573.7088	1356
574.22321	1351
574.73755	1418
575.25195	1350
575.7663	1422
576.28058	1434
576.79492	1417
577.3092	1401
577.82349	1470
578.33777	1446
578.85205	1496
579.36627	1496
579.88049	1530
580.39471	1409
580.90887	1509
581.42303	1477
581.93719	1562
582.45135	1618
582.96545	1626
583.47955	1671
583.99365	1653
584.50775	1646
585.02179	1755
585.53583	1742
586.04987	1735
586.5639	1720
587.07788	1635
587.59186	1807
588.10583	1822
588.61975	1766
589.13373	1812
589.64758	1897
590.1615	1830
590.67542	1820
591.18927	1907
591.70306	1844
592.21692	1852
592.73071	1884
593.24451	1925
593.7583	1902
