Date and Time:                Sun Nov 2 14:43:54.042 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	342
478.84332	388
479.35983	374
479.87631	340
480.39282	403
480.9093	353
481.42575	341
481.94223	359
482.45868	361
482.97513	346
483.49158	394
484.00803	362
484.52444	401
485.04086	392
485.55728	444
486.07367	464
486.59006	525
487.10645	532
487.62283	562
488.13919	542
488.65555	583
489.17191	641
489.68826	626
490.20459	643
490.72092	645
491.23724	729
491.75354	752
492.26984	764
492.78613	779
493.30243	780
493.8187	851
494.33496	898
494.85123	864
495.36746	876
495.8837	1009
496.39993	1012
496.91617	965
497.43237	1079
497.94858	1049
498.46478	1029
498.98096	994
499.49713	1078
500.01331	1158
500.52945	1123
501.04562	1154
501.56174	1137
502.07788	1130
502.59399	1152
503.11011	1203
503.62622	1180
504.1423	1193
504.65839	1189
505.17447	1118
505.69052	1182
506.20657	1145
506.72263	1217
507.23865	1157
507.75467	1188
508.27069	1203
508.78668	1151
509.30267	1174
509.81866	1125
510.33463	1191
510.85059	1253
511.36655	1204
511.88248	1187
512.39844	1264
512.91437	1179
513.43024	1247
513.94617	1222
514.46204	1184
514.97791	1141
515.49377	1230
516.00964	1202
516.52551	1174
517.04132	1249
517.55719	1183
518.073	1229
518.58881	1222
519.10461	1152
519.62036	1234
520.13617	1192
520.65192	1109
521.16766	1162
521.68341	1137
522.1991	1251
522.71484	1191
523.23053	1160
523.74622	1175
524.2619	1198
524.77759	1223
525.29327	1178
525.8089	1121
526.32452	1180
526.84015	1130
527.35577	1118
527.8714	1107
528.38696	1184
528.90259	1130
529.41815	1099
529.93372	1144
530.44922	1071
530.96478	1181
531.48029	1145
531.99579	1152
532.51129	1151
533.02679	1092
533.5423	1095
534.05774	1102
534.57318	1150
535.08862	1118
535.60406	1118
536.11945	1085
536.63489	1111
537.15027	1087
537.66565	1050
538.18097	1036
538.69635	1091
539.21167	1057
539.72699	1054
540.24231	1112
540.75763	1056
541.27289	1030
541.78821	1067
542.30347	1017
542.81873	1060
543.33392	1024
543.84918	1038
544.36438	1083
544.87958	1058
545.39478	1015
545.90991	1004
546.42511	1051
546.94025	1045
547.45538	1024
547.97052	978
548.4856	1026
549.00073	987
549.51581	1026
550.03088	1013
550.5459	1023
551.06097	1049
551.57599	1033
552.091	1054
552.60602	972
553.12097	1001
553.63593	1079
554.15094	1091
554.66583	1046
555.18079	1067
555.69568	1045
556.21063	1028
556.72552	1053
557.24036	1020
557.75525	1091
558.27008	1136
558.78491	1040
559.29974	1127
559.81458	1044
560.32935	1101
560.84412	1117
561.35889	1116
561.87366	1099
562.38837	1157
562.90308	1117
563.41779	1110
563.9325	1131
564.44714	1130
564.96179	1205
565.47644	1177
565.99109	1226
566.50574	1232
567.02032	1124
567.53491	1222
568.0495	1179
568.56403	1280
569.07861	1259
569.59314	1292
570.1076	1286
570.62213	1264
571.1366	1243
571.65106	1241
572.16553	1260
572.67999	1362
573.1944	1362
573.7088	1319
574.22321	1324
574.73755	1377
575.25195	1320
575.7663	1377
576.28058	1431
576.79492	1428
577.3092	1466
577.82349	1456
578.33777	1449
578.85205	1561
579.36627	1567
579.88049	1570
580.39471	1530
580.90887	1568
581.42303	1578
581.93719	1639
582.45135	1574
582.96545	1662
583.47955	1564
583.99365	1611
584.50775	1660
585.02179	1625
585.53583	1685
586.04987	1711
586.5639	1647
587.07788	1765
587.59186	1708
588.10583	1767
588.61975	1670
589.13373	1844
589.64758	1812
590.1615	1773
590.67542	1807
591.18927	1865
591.70306	1819
592.21692	1883
592.73071	1828
593.24451	1918
593.7583	1936
