Date and Time:                Sun Nov 2 14:45:56.647 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	358
478.84332	364
479.35983	361
479.87631	370
480.39282	388
480.9093	367
481.42575	352
481.94223	369
482.45868	381
482.97513	364
483.49158	367
484.00803	396
484.52444	378
485.04086	411
485.55728	453
486.07367	473
486.59006	495
487.10645	522
487.62283	510
488.13919	593
488.65555	555
489.17191	640
489.68826	638
490.20459	654
490.72092	677
491.23724	709
491.75354	734
492.26984	786
492.78613	755
493.30243	817
493.8187	836
494.33496	859
494.85123	898
495.36746	883
495.8837	928
496.39993	904
496.91617	999
497.43237	1017
497.94858	1001
498.46478	1155
498.98096	1096
499.49713	1082
500.01331	1127
500.52945	1091
501.04562	1092
501.56174	1173
502.07788	1113
502.59399	1131
503.11011	1110
503.62622	1128
504.1423	1141
504.65839	1095
505.17447	1162
505.69052	1132
506.20657	1133
506.72263	1190
507.23865	1219
507.75467	1126
508.27069	1186
508.78668	1203
509.30267	1142
509.81866	1176
510.33463	1200
510.85059	1190
511.36655	1281
511.88248	1209
512.39844	1250
512.91437	1154
513.43024	1215
513.94617	1169
514.46204	1200
514.97791	1137
515.49377	1205
516.00964	1162
516.52551	1189
517.04132	1156
517.55719	1175
518.073	1251
518.58881	1179
519.10461	1139
519.62036	1190
520.13617	1157
520.65192	1195
521.16766	1219
521.68341	1179
522.1991	1171
522.71484	1164
523.23053	1151
523.74622	1141
524.2619	1104
524.77759	1169
525.29327	1151
525.8089	1173
526.32452	1113
526.84015	1133
527.35577	1162
527.8714	1171
528.38696	1181
528.90259	1156
529.41815	1142
529.93372	1116
530.44922	1112
530.96478	1072
531.48029	1153
531.99579	1117
532.51129	1124
533.02679	1101
533.5423	1063
534.05774	1105
534.57318	1080
535.08862	1056
535.60406	1043
536.11945	1078
536.63489	1078
537.15027	1065
537.66565	1119
538.18097	1022
538.69635	975
539.21167	1035
539.72699	996
540.24231	1077
540.75763	1097
541.27289	1042
541.78821	974
542.30347	1091
542.81873	1005
543.33392	978
543.84918	995
544.36438	1016
544.87958	1024
545.39478	1052
545.90991	1053
546.42511	1002
546.94025	1039
547.45538	1040
547.97052	1030
548.4856	1016
549.00073	1007
549.51581	1053
550.03088	1034
550.5459	980
551.06097	1014
551.57599	994
552.091	1061
552.60602	1057
553.12097	1005
553.63593	1072
554.15094	1033
554.66583	1054
555.18079	1093
555.69568	1101
556.21063	1041
556.72552	1013
557.24036	994
557.75525	1042
558.27008	1079
558.78491	1072
559.29974	1072
559.81458	1086
560.32935	1092
560.84412	1072
561.35889	1074
561.87366	1083
562.38837	1125
562.90308	1052
563.41779	1113
563.9325	1214
564.44714	1119
564.96179	1164
565.47644	1248
565.99109	1198
566.50574	1212
567.02032	1188
567.53491	1198
568.0495	1194
568.56403	1252
569.07861	1252
569.59314	1307
570.1076	1225
570.62213	1330
571.1366	1225
571.65106	1283
572.16553	1303
572.67999	1384
573.1944	1349
573.7088	1387
574.22321	1293
574.73755	1310
575.25195	1413
575.7663	1432
576.28058	1366
576.79492	1409
577.3092	1422
577.82349	1411
578.33777	1454
578.85205	1468
579.36627	1547
579.88049	1482
580.39471	1474
580.90887	1554
581.42303	1533
581.93719	1601
582.45135	1537
582.96545	1593
583.47955	1594
583.99365	1698
584.50775	1573
585.02179	1693
585.53583	1714
586.04987	1689
586.5639	1706
587.07788	1698
587.59186	1680
588.10583	1758
588.61975	1774
589.13373	1753
589.64758	1779
590.1615	1794
590.67542	1870
591.18927	1806
591.70306	1875
592.21692	1784
592.73071	1969
593.24451	1990
593.7583	1940
594.27209	1982
