Date and Time:                Sun Nov 2 14:41:51.116 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	332
478.84332	371
479.35983	356
479.87631	394
480.39282	398
480.9093	376
481.42575	395
481.94223	379
482.45868	343
482.97513	369
483.49158	350
484.00803	383
484.52444	410
485.04086	397
485.55728	447
486.07367	457
486.59006	462
487.10645	504
487.62283	516
488.13919	544
488.65555	554
489.17191	591
489.68826	595
490.20459	628
490.72092	685
491.23724	719
491.75354	758
492.26984	727
492.78613	730
493.30243	743
493.8187	715
494.33496	811
494.85123	820
495.36746	882
495.8837	889
496.39993	904
496.91617	963
497.43237	1002
497.94858	958
498.46478	1014
498.98096	1004
499.49713	1025
500.01331	1048
500.52945	1037
501.04562	1051
501.56174	1057
502.07788	1073
502.59399	1026
503.11011	1089
503.62622	1106
504.1423	1055
504.65839	1105
505.17447	1115
505.69052	1144
506.20657	1153
506.72263	1132
507.23865	1096
507.75467	1125
508.27069	1092
508.78668	1089
509.30267	1137
509.81866	1113
510.33463	1092
510.85059	1152
511.36655	1142
511.88248	1112
512.39844	1084
512.91437	1105
513.43024	1134
513.94617	1173
514.46204	1219
514.97791	1132
515.49377	1110
516.00964	1114
516.52551	1036
517.04132	1118
517.55719	1104
518.073	1167
518.58881	1165
519.10461	1172
519.62036	1135
520.13617	1088
520.65192	1117
521.16766	1153
521.68341	1122
522.1991	1066
522.71484	1088
523.23053	1095
523.74622	1096
524.2619	1077
524.77759	1152
525.29327	1118
525.8089	1086
526.32452	1090
526.84015	1088
527.35577	1124
527.8714	1070
528.38696	1154
528.90259	1039
529.41815	1098
529.93372	1111
530.44922	1034
530.96478	1007
531.48029	1039
531.99579	1040
532.51129	1025
533.02679	1019
533.5423	1028
534.05774	963
534.57318	1016
535.08862	1002
535.60406	1038
536.11945	1057
536.63489	1036
537.15027	993
537.66565	994
538.18097	971
538.69635	994
539.21167	1039
539.72699	1032
540.24231	1046
540.75763	970
541.27289	959
541.78821	1012
542.30347	1027
542.81873	975
543.33392	984
543.84918	973
544.36438	1023
544.87958	961
545.39478	982
545.90991	975
546.42511	1025
546.94025	1011
547.45538	1027
547.97052	1005
548.4856	1035
549.00073	1043
549.51581	975
550.03088	981
550.5459	968
551.06097	1019
551.57599	964
552.091	1042
552.60602	1018
553.12097	916
553.63593	1031
554.15094	991
554.66583	1022
555.18079	981
555.69568	1025
556.21063	972
556.72552	992
557.24036	1037
557.75525	966
558.27008	1015
558.78491	1054
559.29974	1040
559.81458	1068
560.32935	1061
560.84412	1066
561.35889	1023
561.87366	1145
562.38837	1114
562.90308	1117
563.41779	1063
563.9325	1126
564.44714	1129
564.96179	1141
565.47644	1177
565.99109	1121
566.50574	1116
567.02032	1180
567.53491	1132
568.0495	1168
568.56403	1175
569.07861	1208
569.59314	1178
570.1076	1177
570.62213	1213
571.1366	1240
571.65106	1226
572.16553	1291
572.67999	1315
573.1944	1258
573.7088	1281
574.22321	1313
574.73755	1345
575.25195	1301
575.7663	1352
576.28058	1376
576.79492	1408
577.3092	1365
577.82349	1367
578.33777	1400
578.85205	1501
579.36627	1440
579.88049	1463
580.39471	1527
580.90887	1535
581.42303	1536
581.93719	1534
582.45135	1604
582.96545	1542
583.47955	1570
583.99365	1527
584.50775	1584
585.02179	1585
585.53583	1631
586.04987	1593
586.5639	1643
587.07788	1662
587.59186	1720
588.10583	1653
588.61975	1740
589.13373	1706
589.64758	1734
590.1615	1736
590.67542	1796
591.18927	1723
591.70306	1788
592.21692	1744
592.73071	1844
593.24451	1988
593.7583	1824
594.27209	1841
594.78583	1855
595.29956	1884
