Date and Time:                Sun Nov 2 14:42:32.017 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	330
478.84332	354
479.35983	403
479.87631	349
480.39282	374
480.9093	383
481.42575	349
481.94223	392
482.45868	372
482.97513	373
483.49158	370
484.00803	434
484.52444	417
485.04086	427
485.55728	417
486.07367	499
486.59006	504
487.10645	506
487.62283	523
488.13919	587
488.65555	584
489.17191	599
489.68826	677
490.20459	649
490.72092	706
491.23724	730
491.75354	743
492.26984	807
492.78613	789
493.30243	814
493.8187	858
494.33496	793
494.85123	939
495.36746	930
495.8837	959
496.39993	1014
496.91617	975
497.43237	1067
497.94858	1076
498.46478	1111
498.98096	1141
499.49713	1145
500.01331	1118
500.52945	1159
501.04562	1110
501.56174	1089
502.07788	1074
502.59399	1081
503.11011	1169
503.62622	1132
504.1423	1121
504.65839	1213
505.17447	1229
505.69052	1124
506.20657	1093
506.72263	1093
507.23865	1194
507.75467	1180
508.27069	1172
508.78668	1222
509.30267	1119
509.81866	1200
510.33463	1181
510.85059	1169
511.36655	1254
511.88248	1176
512.39844	1213
512.91437	1204
513.43024	1236
513.94617	1229
514.46204	1185
514.97791	1201
515.49377	1171
516.00964	1179
516.52551	1278
517.04132	1197
517.55719	1226
518.073	1196
518.58881	1201
519.10461	1170
519.62036	1212
520.13617	1187
520.65192	1293
521.16766	1162
521.68341	1142
522.1991	1116
522.71484	1167
523.23053	1175
523.74622	1168
524.2619	1163
524.77759	1153
525.29327	1175
525.8089	1148
526.32452	1159
526.84015	1206
527.35577	1119
527.8714	1215
528.38696	1148
528.90259	1204
529.41815	1158
529.93372	1243
530.44922	1128
530.96478	1149
531.48029	1130
531.99579	1198
532.51129	1111
533.02679	1188
533.5423	1084
534.05774	1087
534.57318	1117
535.08862	1079
535.60406	1066
536.11945	1107
536.63489	1047
537.15027	1079
537.66565	1057
538.18097	1050
538.69635	1051
539.21167	1033
539.72699	1076
540.24231	1037
540.75763	1129
541.27289	1073
541.78821	1045
542.30347	1133
542.81873	1045
543.33392	1049
543.84918	1009
544.36438	1064
544.87958	1091
545.39478	1041
545.90991	1010
546.42511	971
546.94025	1065
547.45538	1031
547.97052	1110
548.4856	1018
549.00073	1012
549.51581	1015
550.03088	1065
550.5459	1065
551.06097	1042
551.57599	956
552.091	1058
552.60602	994
553.12097	1022
553.63593	1043
554.15094	1079
554.66583	1024
555.18079	1086
555.69568	1103
556.21063	1116
556.72552	987
557.24036	1027
557.75525	1111
558.27008	1099
558.78491	1026
559.29974	1115
559.81458	1089
560.32935	1120
560.84412	1085
561.35889	1043
561.87366	1058
562.38837	1098
562.90308	1198
563.41779	1173
563.9325	1177
564.44714	1216
564.96179	1218
565.47644	1087
565.99109	1183
566.50574	1107
567.02032	1124
567.53491	1162
568.0495	1222
568.56403	1236
569.07861	1257
569.59314	1277
570.1076	1285
570.62213	1246
571.1366	1278
571.65106	1250
572.16553	1241
572.67999	1303
573.1944	1301
573.7088	1342
574.22321	1428
574.73755	1404
575.25195	1399
575.7663	1412
576.28058	1451
576.79492	1390
577.3092	1354
577.82349	1407
578.33777	1488
578.85205	1473
579.36627	1454
579.88049	1548
580.39471	1540
580.90887	1564
581.42303	1499
581.93719	1622
582.45135	1544
582.96545	1688
583.47955	1592
583.99365	1736
584.50775	1682
585.02179	1588
585.53583	1732
586.04987	1693
586.5639	1733
587.07788	1750
587.59186	1658
588.10583	1737
588.61975	1777
589.13373	1766
589.64758	1853
590.1615	1855
590.67542	1796
591.18927	1873
591.70306	1851
592.21692	1873
592.73071	1795
593.24451	1870
593.7583	1935
