Date and Time:                Sun Nov 2 14:45:15.755 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	324
478.84332	378
479.35983	402
479.87631	373
480.39282	357
480.9093	378
481.42575	373
481.94223	335
482.45868	397
482.97513	379
483.49158	345
484.00803	382
484.52444	387
485.04086	480
485.55728	423
486.07367	451
486.59006	506
487.10645	524
487.62283	532
488.13919	587
488.65555	603
489.17191	587
489.68826	616
490.20459	672
490.72092	684
491.23724	725
491.75354	745
492.26984	787
492.78613	793
493.30243	782
493.8187	838
494.33496	867
494.85123	898
495.36746	914
495.8837	967
496.39993	948
496.91617	955
497.43237	1033
497.94858	1060
498.46478	1057
498.98096	1107
499.49713	1100
500.01331	1101
500.52945	1162
501.04562	1130
501.56174	1177
502.07788	1106
502.59399	1141
503.11011	1114
503.62622	1118
504.1423	1142
504.65839	1122
505.17447	1190
505.69052	1211
506.20657	1144
506.72263	1138
507.23865	1137
507.75467	1222
508.27069	1165
508.78668	1232
509.30267	1162
509.81866	1191
510.33463	1130
510.85059	1111
511.36655	1201
511.88248	1212
512.39844	1220
512.91437	1234
513.43024	1158
513.94617	1180
514.46204	1212
514.97791	1173
515.49377	1155
516.00964	1207
516.52551	1252
517.04132	1174
517.55719	1152
518.073	1207
518.58881	1179
519.10461	1136
519.62036	1147
520.13617	1204
520.65192	1214
521.16766	1166
521.68341	1179
522.1991	1184
522.71484	1101
523.23053	1137
523.74622	1118
524.2619	1177
524.77759	1150
525.29327	1136
525.8089	1109
526.32452	1218
526.84015	1116
527.35577	1147
527.8714	1099
528.38696	1124
528.90259	1067
529.41815	1151
529.93372	1124
530.44922	1075
530.96478	1143
531.48029	1057
531.99579	1176
532.51129	1175
533.02679	1125
533.5423	1110
534.05774	1037
534.57318	1102
535.08862	1069
535.60406	1079
536.11945	1121
536.63489	1061
537.15027	1045
537.66565	1008
538.18097	1076
538.69635	1009
539.21167	1042
539.72699	1067
540.24231	982
540.75763	1097
541.27289	979
541.78821	1057
542.30347	1019
542.81873	995
543.33392	993
543.84918	1069
544.36438	994
544.87958	1069
545.39478	1035
545.90991	995
546.42511	1028
546.94025	1028
547.45538	1091
547.97052	1022
548.4856	1083
549.00073	1060
549.51581	996
550.03088	1057
550.5459	1044
551.06097	976
551.57599	1094
552.091	1038
552.60602	986
553.12097	943
553.63593	1044
554.15094	997
554.66583	999
555.18079	1051
555.69568	1012
556.21063	1025
556.72552	1123
557.24036	1091
557.75525	1089
558.27008	1064
558.78491	1096
559.29974	1083
559.81458	1058
560.32935	1066
560.84412	1064
561.35889	1043
561.87366	1067
562.38837	1166
562.90308	1121
563.41779	1113
563.9325	1171
564.44714	1142
564.96179	1175
565.47644	1127
565.99109	1226
566.50574	1176
567.02032	1245
567.53491	1241
568.0495	1246
568.56403	1240
569.07861	1245
569.59314	1289
570.1076	1282
570.62213	1247
571.1366	1260
571.65106	1303
572.16553	1316
572.67999	1311
573.1944	1312
573.7088	1377
574.22321	1367
574.73755	1417
575.25195	1472
575.7663	1471
576.28058	1483
576.79492	1427
577.3092	1478
577.82349	1420
578.33777	1484
578.85205	1485
579.36627	1550
579.88049	1553
580.39471	1555
580.90887	1601
581.42303	1462
581.93719	1555
582.45135	1585
582.96545	1588
583.47955	1621
583.99365	1662
584.50775	1689
585.02179	1640
585.53583	1777
586.04987	1730
586.5639	1679
587.07788	1779
587.59186	1792
588.10583	1871
588.61975	1768
589.13373	1827
589.64758	1770
590.1615	1792
590.67542	1779
591.18927	1821
591.70306	1869
592.21692	1898
592.73071	1872
593.24451	1927
593.7583	2006
594.27209	1908
