Date and Time:                Fri Oct 17 06:48:21.251 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	271
478.84332	322
479.35983	322
479.87631	324
480.39282	316
480.9093	301
481.42575	331
481.94223	318
482.45868	338
482.97513	333
483.49158	353
484.00803	370
484.52444	419
485.04086	415
485.55728	487
486.07367	534
486.59006	598
487.10645	577
487.62283	627
488.13919	712
488.65555	762
489.17191	793
489.68826	825
490.20459	891
490.72092	1013
491.23724	976
491.75354	1003
492.26984	1074
492.78613	1169
493.30243	1174
493.8187	1249
494.33496	1304
494.85123	1304
495.36746	1394
495.8837	1521
496.39993	1513
496.91617	1569
497.43237	1600
497.94858	1726
498.46478	1876
498.98096	1860
499.49713	2030
500.01331	2129
500.52945	2154
501.04562	2373
501.56174	2485
502.07788	2747
502.59399	3019
503.11011	3288
503.62622	3703
504.1423	3946
504.65839	4392
505.17447	4833
505.69052	5441
506.20657	6069
506.72263	6561
507.23865	7502
507.75467	8371
508.27069	9249
508.78668	10133
509.30267	10980
509.81866	12099
510.33463	13097
510.85059	13984
511.36655	15364
511.88248	16042
512.39844	16733
512.91437	17437
513.43024	17946
513.94617	18505
514.46204	18908
514.97791	19300
515.49377	19307
516.00964	19220
516.52551	19306
517.04132	19104
517.55719	18983
518.073	18876
518.58881	18507
519.10461	18122
519.62036	17338
520.13617	17164
520.65192	16557
521.16766	15685
521.68341	14799
522.1991	14340
522.71484	13271
523.23053	12442
523.74622	11836
524.2619	10775
524.77759	9853
525.29327	9055
525.8089	7734
526.32452	7315
526.84015	6188
527.35577	5514
527.8714	4921
528.38696	4245
528.90259	3880
529.41815	3410
529.93372	3129
530.44922	2777
530.96478	2707
531.48029	2509
531.99579	2393
532.51129	2356
533.02679	2307
533.5423	2346
534.05774	2222
534.57318	2100
535.08862	1978
535.60406	2129
536.11945	2059
536.63489	2078
537.15027	2049
537.66565	1928
538.18097	2011
538.69635	1968
539.21167	1886
539.72699	1789
540.24231	1872
540.75763	1798
541.27289	1692
541.78821	1794
542.30347	1687
542.81873	1654
543.33392	1618
543.84918	1592
544.36438	1511
544.87958	1597
545.39478	1512
545.90991	1540
546.42511	1457
546.94025	1357
547.45538	1440
547.97052	1402
548.4856	1415
549.00073	1366
549.51581	1378
550.03088	1284
550.5459	1314
551.06097	1269
551.57599	1289
552.091	1245
552.60602	1250
553.12097	1312
553.63593	1210
554.15094	1199
554.66583	1251
555.18079	1192
555.69568	1209
556.21063	1206
556.72552	1248
557.24036	1154
557.75525	1145
558.27008	1186
558.78491	1199
559.29974	1130
559.81458	1166
560.32935	1137
560.84412	1080
561.35889	1172
561.87366	1093
562.38837	1066
562.90308	1125
563.41779	1096
563.9325	1095
564.44714	1142
564.96179	1036
565.47644	1088
565.99109	1043
566.50574	1076
567.02032	1114
567.53491	1079
568.0495	1012
568.56403	1001
569.07861	950
569.59314	1049
570.1076	1034
570.62213	1008
571.1366	1011
571.65106	965
572.16553	921
572.67999	987
573.1944	961
573.7088	921
574.22321	920
574.73755	943
575.25195	966
575.7663	943
576.28058	933
576.79492	945
577.3092	886
577.82349	890
578.33777	899
578.85205	843
579.36627	925
579.88049	889
580.39471	858
580.90887	872
581.42303	828
581.93719	848
582.45135	841
582.96545	927
583.47955	823
583.99365	815
584.50775	863
585.02179	872
585.53583	833
586.04987	818
586.5639	816
587.07788	807
587.59186	799
588.10583	826
588.61975	769
589.13373	808
589.64758	776
590.1615	768
590.67542	778
591.18927	812
591.70306	790
592.21692	735
592.73071	733
593.24451	729
593.7583	734
594.27209	761
594.78583	733
595.29956	748
595.81323	727
