Date and Time:                Fri Oct 17 06:47:13.774 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	275
478.84332	320
479.35983	307
479.87631	352
480.39282	323
480.9093	322
481.42575	323
481.94223	342
482.45868	340
482.97513	351
483.49158	337
484.00803	364
484.52444	378
485.04086	461
485.55728	528
486.07367	556
486.59006	563
487.10645	585
487.62283	644
488.13919	683
488.65555	788
489.17191	810
489.68826	799
490.20459	833
490.72092	966
491.23724	944
491.75354	1029
492.26984	1091
492.78613	1186
493.30243	1154
493.8187	1293
494.33496	1300
494.85123	1343
495.36746	1404
495.8837	1515
496.39993	1423
496.91617	1533
497.43237	1667
497.94858	1739
498.46478	1819
498.98096	1944
499.49713	2012
500.01331	2126
500.52945	2257
501.04562	2332
501.56174	2546
502.07788	2813
502.59399	2998
503.11011	3230
503.62622	3719
504.1423	4107
504.65839	4378
505.17447	5016
505.69052	5453
506.20657	5949
506.72263	6751
507.23865	7331
507.75467	8279
508.27069	9390
508.78668	10088
509.30267	11100
509.81866	12011
510.33463	13342
510.85059	14103
511.36655	15353
511.88248	16042
512.39844	16971
512.91437	17385
513.43024	17868
513.94617	18507
514.46204	19050
514.97791	19129
515.49377	19324
516.00964	19449
516.52551	19297
517.04132	18961
517.55719	19276
518.073	18907
518.58881	18435
519.10461	17922
519.62036	17507
520.13617	17164
520.65192	16500
521.16766	15920
521.68341	15046
522.1991	14088
522.71484	13661
523.23053	12764
523.74622	11836
524.2619	11116
524.77759	10009
525.29327	8920
525.8089	7769
526.32452	7043
526.84015	6134
527.35577	5433
527.8714	4868
528.38696	4429
528.90259	3833
529.41815	3484
529.93372	3098
530.44922	2914
530.96478	2642
531.48029	2468
531.99579	2347
532.51129	2422
533.02679	2278
533.5423	2305
534.05774	2213
534.57318	2135
535.08862	2157
535.60406	2078
536.11945	2116
536.63489	2121
537.15027	2070
537.66565	1945
538.18097	1918
538.69635	1896
539.21167	1898
539.72699	1855
540.24231	1867
540.75763	1799
541.27289	1749
541.78821	1751
542.30347	1663
542.81873	1648
543.33392	1597
543.84918	1599
544.36438	1507
544.87958	1548
545.39478	1496
545.90991	1487
546.42511	1442
546.94025	1422
547.45538	1420
547.97052	1317
548.4856	1342
549.00073	1416
549.51581	1298
550.03088	1331
550.5459	1298
551.06097	1267
551.57599	1264
552.091	1204
552.60602	1242
553.12097	1260
553.63593	1248
554.15094	1236
554.66583	1267
555.18079	1180
555.69568	1182
556.21063	1157
556.72552	1155
557.24036	1186
557.75525	1223
558.27008	1214
558.78491	1130
559.29974	1165
559.81458	1147
560.32935	1168
560.84412	1147
561.35889	1095
561.87366	1158
562.38837	1107
562.90308	1096
563.41779	1135
563.9325	1064
564.44714	1085
564.96179	1111
565.47644	1098
565.99109	1011
566.50574	1037
567.02032	966
567.53491	1035
568.0495	964
568.56403	1084
569.07861	1006
569.59314	973
570.1076	940
570.62213	1006
571.1366	1008
571.65106	985
572.16553	979
572.67999	900
573.1944	929
573.7088	947
574.22321	918
574.73755	987
575.25195	930
575.7663	904
576.28058	867
576.79492	940
577.3092	893
577.82349	871
578.33777	906
578.85205	980
579.36627	926
579.88049	819
580.39471	865
580.90887	859
581.42303	838
581.93719	864
582.45135	891
582.96545	833
583.47955	809
583.99365	833
584.50775	823
585.02179	791
585.53583	822
586.04987	776
586.5639	775
587.07788	807
587.59186	775
588.10583	772
588.61975	767
589.13373	822
589.64758	714
590.1615	774
590.67542	767
591.18927	753
591.70306	759
592.21692	720
592.73071	748
593.24451	758
593.7583	755
594.27209	712
594.78583	786
595.29956	682
595.81323	732
596.32697	720
