Date and Time:                Fri Oct 17 06:47:24.986 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	284
478.84332	340
479.35983	327
479.87631	338
480.39282	313
480.9093	320
481.42575	332
481.94223	321
482.45868	337
482.97513	342
483.49158	336
484.00803	371
484.52444	393
485.04086	432
485.55728	521
486.07367	499
486.59006	582
487.10645	610
487.62283	664
488.13919	730
488.65555	768
489.17191	765
489.68826	868
490.20459	872
490.72092	901
491.23724	1009
491.75354	1066
492.26984	1102
492.78613	1114
493.30243	1191
493.8187	1250
494.33496	1291
494.85123	1296
495.36746	1330
495.8837	1525
496.39993	1533
496.91617	1555
497.43237	1711
497.94858	1760
498.46478	1837
498.98096	1898
499.49713	1943
500.01331	2063
500.52945	2259
501.04562	2406
501.56174	2545
502.07788	2916
502.59399	3017
503.11011	3247
503.62622	3542
504.1423	4014
504.65839	4330
505.17447	4951
505.69052	5398
506.20657	5936
506.72263	6668
507.23865	7496
507.75467	8274
508.27069	9065
508.78668	10212
509.30267	11038
509.81866	12139
510.33463	13467
510.85059	14357
511.36655	15289
511.88248	15883
512.39844	17060
512.91437	17284
513.43024	18032
513.94617	18332
514.46204	19206
514.97791	19300
515.49377	19170
516.00964	19399
516.52551	19208
517.04132	19273
517.55719	19189
518.073	18910
518.58881	18649
519.10461	18059
519.62036	17664
520.13617	17110
520.65192	16490
521.16766	15975
521.68341	15062
522.1991	14385
522.71484	13642
523.23053	12817
523.74622	11974
524.2619	11051
524.77759	9922
525.29327	8901
525.8089	7918
526.32452	6983
526.84015	6198
527.35577	5493
527.8714	4901
528.38696	4248
528.90259	3893
529.41815	3350
529.93372	3025
530.44922	2844
530.96478	2693
531.48029	2524
531.99579	2323
532.51129	2345
533.02679	2246
533.5423	2272
534.05774	2182
534.57318	2216
535.08862	2173
535.60406	2112
536.11945	2153
536.63489	2029
537.15027	2033
537.66565	1955
538.18097	1997
538.69635	1894
539.21167	1904
539.72699	1811
540.24231	1947
540.75763	1851
541.27289	1776
541.78821	1739
542.30347	1651
542.81873	1561
543.33392	1610
543.84918	1632
544.36438	1602
544.87958	1582
545.39478	1417
545.90991	1581
546.42511	1474
546.94025	1458
547.45538	1464
547.97052	1461
548.4856	1388
549.00073	1340
549.51581	1356
550.03088	1360
550.5459	1337
551.06097	1335
551.57599	1353
552.091	1271
552.60602	1287
553.12097	1211
553.63593	1282
554.15094	1198
554.66583	1183
555.18079	1199
555.69568	1235
556.21063	1167
556.72552	1221
557.24036	1156
557.75525	1207
558.27008	1181
558.78491	1140
559.29974	1224
559.81458	1124
560.32935	1207
560.84412	1137
561.35889	1187
561.87366	1133
562.38837	1114
562.90308	1143
563.41779	1157
563.9325	1077
564.44714	1165
564.96179	1116
565.47644	1129
565.99109	1054
566.50574	1131
567.02032	1050
567.53491	1047
568.0495	1023
568.56403	1042
569.07861	1050
569.59314	960
570.1076	1009
570.62213	1082
571.1366	977
571.65106	993
572.16553	1004
572.67999	1008
573.1944	940
573.7088	962
574.22321	960
574.73755	956
575.25195	983
575.7663	900
576.28058	923
576.79492	879
577.3092	919
577.82349	880
578.33777	862
578.85205	859
579.36627	937
579.88049	828
580.39471	847
580.90887	902
581.42303	870
581.93719	824
582.45135	883
582.96545	880
583.47955	841
583.99365	815
584.50775	844
585.02179	816
585.53583	779
586.04987	765
586.5639	796
587.07788	799
587.59186	871
588.10583	737
588.61975	833
589.13373	813
589.64758	730
590.1615	755
590.67542	736
591.18927	785
591.70306	790
592.21692	744
592.73071	740
593.24451	729
593.7583	754
594.27209	772
594.78583	719
595.29956	792
595.81323	726
