Date and Time:                Wed Oct 22 09:49:51.513 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	297
478.84332	344
479.35983	348
479.87631	390
480.39282	370
480.9093	360
481.42575	341
481.94223	387
482.45868	378
482.97513	339
483.49158	383
484.00803	396
484.52444	404
485.04086	434
485.55728	437
486.07367	426
486.59006	497
487.10645	506
487.62283	530
488.13919	500
488.65555	546
489.17191	528
489.68826	604
490.20459	568
490.72092	603
491.23724	608
491.75354	649
492.26984	662
492.78613	657
493.30243	687
493.8187	661
494.33496	728
494.85123	720
495.36746	771
495.8837	812
496.39993	783
496.91617	825
497.43237	844
497.94858	805
498.46478	869
498.98096	908
499.49713	901
500.01331	824
500.52945	875
501.04562	913
501.56174	847
502.07788	875
502.59399	892
503.11011	893
503.62622	846
504.1423	860
504.65839	867
505.17447	886
505.69052	829
506.20657	859
506.72263	853
507.23865	819
507.75467	898
508.27069	820
508.78668	897
509.30267	887
509.81866	803
510.33463	911
510.85059	915
511.36655	871
511.88248	886
512.39844	887
512.91437	828
513.43024	862
513.94617	857
514.46204	886
514.97791	878
515.49377	859
516.00964	866
516.52551	889
517.04132	857
517.55719	931
518.073	827
518.58881	798
519.10461	813
519.62036	887
520.13617	859
520.65192	875
521.16766	810
521.68341	826
522.1991	802
522.71484	820
523.23053	837
523.74622	793
524.2619	821
524.77759	871
525.29327	830
525.8089	819
526.32452	847
526.84015	794
527.35577	852
527.8714	789
528.38696	769
528.90259	798
529.41815	809
529.93372	771
530.44922	801
530.96478	718
531.48029	809
531.99579	801
532.51129	738
533.02679	729
533.5423	729
534.05774	764
534.57318	772
535.08862	774
535.60406	721
536.11945	789
536.63489	768
537.15027	763
537.66565	754
538.18097	758
538.69635	707
539.21167	770
539.72699	722
540.24231	692
540.75763	735
541.27289	744
541.78821	682
542.30347	700
542.81873	722
543.33392	755
543.84918	706
544.36438	677
544.87958	705
545.39478	702
545.90991	719
546.42511	693
546.94025	708
547.45538	717
547.97052	683
548.4856	718
549.00073	703
549.51581	690
550.03088	645
550.5459	689
551.06097	672
551.57599	716
552.091	677
552.60602	695
553.12097	711
553.63593	713
554.15094	704
554.66583	671
555.18079	694
555.69568	677
556.21063	734
556.72552	686
557.24036	665
557.75525	654
558.27008	664
558.78491	645
559.29974	668
559.81458	671
560.32935	657
560.84412	697
561.35889	695
561.87366	685
562.38837	717
562.90308	693
563.41779	708
563.9325	685
564.44714	667
564.96179	684
565.47644	647
565.99109	726
566.50574	641
567.02032	721
567.53491	714
568.0495	678
568.56403	691
569.07861	708
569.59314	680
570.1076	730
570.62213	706
571.1366	715
571.65106	719
572.16553	741
572.67999	689
573.1944	777
573.7088	683
574.22321	710
574.73755	708
575.25195	745
575.7663	713
576.28058	744
576.79492	726
577.3092	700
577.82349	778
578.33777	745
578.85205	748
579.36627	779
579.88049	773
580.39471	755
580.90887	724
581.42303	746
581.93719	742
582.45135	735
582.96545	764
583.47955	746
583.99365	787
584.50775	790
585.02179	787
585.53583	779
586.04987	777
586.5639	785
587.07788	777
587.59186	737
588.10583	723
588.61975	807
589.13373	835
589.64758	811
590.1615	838
590.67542	844
591.18927	792
591.70306	776
592.21692	881
592.73071	788
593.24451	817
593.7583	822
594.27209	825
594.78583	849
595.29956	872
595.81323	846
596.32697	859
596.84064	881
597.35425	878
597.86792	878
598.38153	807
598.89514	835
599.40875	860
599.9223	847
600.43585	856
600.9494	914
601.46289	864
601.97638	837
602.48987	869
603.00336	894
603.51678	911
604.03021	851
604.54364	829
605.05701	896
605.57043	853
606.08374	842
606.59711	886
607.11041	868
