Date and Time:                Wed Oct 22 09:49:10.570 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	312
478.84332	353
479.35983	379
479.87631	365
480.39282	360
480.9093	379
481.42575	368
481.94223	371
482.45868	359
482.97513	355
483.49158	358
484.00803	385
484.52444	402
485.04086	402
485.55728	457
486.07367	470
486.59006	487
487.10645	514
487.62283	1360
488.13919	549
488.65555	552
489.17191	564
489.68826	610
490.20459	629
490.72092	617
491.23724	654
491.75354	658
492.26984	661
492.78613	679
493.30243	733
493.8187	752
494.33496	767
494.85123	734
495.36746	771
495.8837	767
496.39993	785
496.91617	887
497.43237	881
497.94858	836
498.46478	901
498.98096	923
499.49713	887
500.01331	953
500.52945	948
501.04562	899
501.56174	857
502.07788	877
502.59399	895
503.11011	840
503.62622	825
504.1423	908
504.65839	922
505.17447	947
505.69052	890
506.20657	897
506.72263	895
507.23865	897
507.75467	883
508.27069	899
508.78668	894
509.30267	913
509.81866	916
510.33463	848
510.85059	861
511.36655	854
511.88248	896
512.39844	853
512.91437	933
513.43024	908
513.94617	875
514.46204	908
514.97791	892
515.49377	912
516.00964	909
516.52551	836
517.04132	2029
517.55719	2745
518.073	857
518.58881	885
519.10461	843
519.62036	887
520.13617	866
520.65192	844
521.16766	871
521.68341	877
522.1991	883
522.71484	885
523.23053	817
523.74622	805
524.2619	878
524.77759	859
525.29327	771
525.8089	815
526.32452	859
526.84015	812
527.35577	827
527.8714	825
528.38696	810
528.90259	832
529.41815	835
529.93372	802
530.44922	814
530.96478	846
531.48029	820
531.99579	786
532.51129	792
533.02679	801
533.5423	772
534.05774	811
534.57318	836
535.08862	817
535.60406	752
536.11945	782
536.63489	738
537.15027	808
537.66565	733
538.18097	779
538.69635	730
539.21167	749
539.72699	755
540.24231	728
540.75763	740
541.27289	717
541.78821	741
542.30347	724
542.81873	733
543.33392	737
543.84918	697
544.36438	788
544.87958	737
545.39478	703
545.90991	758
546.42511	671
546.94025	698
547.45538	692
547.97052	735
548.4856	716
549.00073	700
549.51581	712
550.03088	728
550.5459	693
551.06097	706
551.57599	707
552.091	775
552.60602	721
553.12097	692
553.63593	722
554.15094	724
554.66583	665
555.18079	672
555.69568	657
556.21063	712
556.72552	688
557.24036	687
557.75525	707
558.27008	673
558.78491	694
559.29974	695
559.81458	697
560.32935	706
560.84412	687
561.35889	686
561.87366	681
562.38837	666
562.90308	675
563.41779	689
563.9325	723
564.44714	678
564.96179	677
565.47644	682
565.99109	690
566.50574	724
567.02032	733
567.53491	677
568.0495	691
568.56403	698
569.07861	701
569.59314	675
570.1076	745
570.62213	687
571.1366	713
571.65106	735
572.16553	715
572.67999	717
573.1944	683
573.7088	669
574.22321	713
574.73755	702
575.25195	730
575.7663	702
576.28058	762
576.79492	756
577.3092	731
577.82349	703
578.33777	746
578.85205	751
579.36627	736
579.88049	713
580.39471	750
580.90887	749
581.42303	801
581.93719	783
582.45135	781
582.96545	774
583.47955	789
583.99365	749
584.50775	805
585.02179	766
585.53583	790
586.04987	784
586.5639	743
587.07788	819
587.59186	745
588.10583	768
588.61975	805
589.13373	836
589.64758	820
590.1615	814
590.67542	761
591.18927	861
591.70306	858
592.21692	814
592.73071	915
593.24451	848
593.7583	884
594.27209	830
594.78583	844
595.29956	852
595.81323	795
596.32697	835
596.84064	851
597.35425	884
597.86792	879
598.38153	913
598.89514	899
599.40875	852
599.9223	930
600.43585	850
600.9494	869
601.46289	902
601.97638	882
602.48987	863
603.00336	815
603.51678	917
604.03021	861
604.54364	846
605.05701	876
605.57043	891
606.08374	885
606.59711	884
607.11041	860
