Date and Time:                Wed Oct 22 09:51:13.229 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	317
478.84332	366
479.35983	368
479.87631	378
480.39282	340
480.9093	343
481.42575	347
481.94223	358
482.45868	349
482.97513	377
483.49158	382
484.00803	402
484.52444	430
485.04086	397
485.55728	445
486.07367	463
486.59006	437
487.10645	467
487.62283	485
488.13919	507
488.65555	520
489.17191	562
489.68826	575
490.20459	525
490.72092	605
491.23724	581
491.75354	632
492.26984	640
492.78613	616
493.30243	680
493.8187	729
494.33496	703
494.85123	710
495.36746	729
495.8837	786
496.39993	736
496.91617	761
497.43237	761
497.94858	810
498.46478	824
498.98096	874
499.49713	836
500.01331	847
500.52945	869
501.04562	799
501.56174	836
502.07788	855
502.59399	868
503.11011	844
503.62622	806
504.1423	845
504.65839	916
505.17447	836
505.69052	869
506.20657	835
506.72263	834
507.23865	865
507.75467	860
508.27069	853
508.78668	846
509.30267	828
509.81866	821
510.33463	876
510.85059	822
511.36655	842
511.88248	875
512.39844	843
512.91437	823
513.43024	858
513.94617	857
514.46204	866
514.97791	840
515.49377	799
516.00964	845
516.52551	803
517.04132	829
517.55719	808
518.073	827
518.58881	834
519.10461	820
519.62036	767
520.13617	804
520.65192	794
521.16766	805
521.68341	773
522.1991	803
522.71484	790
523.23053	829
523.74622	874
524.2619	814
524.77759	772
525.29327	852
525.8089	839
526.32452	822
526.84015	763
527.35577	724
527.8714	784
528.38696	752
528.90259	772
529.41815	750
529.93372	793
530.44922	721
530.96478	724
531.48029	741
531.99579	762
532.51129	756
533.02679	736
533.5423	759
534.05774	761
534.57318	718
535.08862	737
535.60406	711
536.11945	772
536.63489	724
537.15027	714
537.66565	699
538.18097	701
538.69635	707
539.21167	741
539.72699	753
540.24231	731
540.75763	680
541.27289	727
541.78821	729
542.30347	709
542.81873	658
543.33392	712
543.84918	704
544.36438	639
544.87958	709
545.39478	674
545.90991	651
546.42511	665
546.94025	682
547.45538	724
547.97052	677
548.4856	675
549.00073	640
549.51581	725
550.03088	671
550.5459	667
551.06097	628
551.57599	709
552.091	638
552.60602	660
553.12097	660
553.63593	643
554.15094	688
554.66583	696
555.18079	704
555.69568	713
556.21063	675
556.72552	667
557.24036	656
557.75525	683
558.27008	662
558.78491	666
559.29974	641
559.81458	654
560.32935	687
560.84412	642
561.35889	677
561.87366	728
562.38837	647
562.90308	685
563.41779	652
563.9325	680
564.44714	681
564.96179	660
565.47644	699
565.99109	694
566.50574	683
567.02032	642
567.53491	727
568.0495	709
568.56403	695
569.07861	673
569.59314	727
570.1076	692
570.62213	709
571.1366	674
571.65106	688
572.16553	679
572.67999	727
573.1944	706
573.7088	725
574.22321	750
574.73755	699
575.25195	737
575.7663	725
576.28058	728
576.79492	733
577.3092	696
577.82349	701
578.33777	710
578.85205	758
579.36627	750
579.88049	758
580.39471	707
580.90887	731
581.42303	758
581.93719	771
582.45135	735
582.96545	788
583.47955	784
583.99365	851
584.50775	780
585.02179	850
585.53583	762
586.04987	785
586.5639	763
587.07788	817
587.59186	781
588.10583	2696
588.61975	836
589.13373	784
589.64758	796
590.1615	840
590.67542	830
591.18927	817
591.70306	783
592.21692	814
592.73071	857
593.24451	875
593.7583	889
594.27209	837
594.78583	824
595.29956	828
595.81323	847
596.32697	863
596.84064	897
597.35425	872
597.86792	3258
598.38153	1556
598.89514	870
599.40875	845
599.9223	884
600.43585	803
600.9494	879
601.46289	848
601.97638	888
602.48987	892
603.00336	866
603.51678	915
604.03021	881
604.54364	853
605.05701	840
605.57043	884
606.08374	840
606.59711	854
607.11041	863
