Date and Time:                Wed Oct 22 09:48:29.758 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	301
478.84332	392
479.35983	352
479.87631	371
480.39282	366
480.9093	375
481.42575	339
481.94223	370
482.45868	379
482.97513	371
483.49158	387
484.00803	406
484.52444	423
485.04086	424
485.55728	466
486.07367	460
486.59006	503
487.10645	514
487.62283	544
488.13919	523
488.65555	540
489.17191	583
489.68826	589
490.20459	605
490.72092	658
491.23724	654
491.75354	682
492.26984	653
492.78613	725
493.30243	695
493.8187	743
494.33496	759
494.85123	797
495.36746	821
495.8837	776
496.39993	863
496.91617	876
497.43237	899
497.94858	905
498.46478	937
498.98096	935
499.49713	954
500.01331	907
500.52945	908
501.04562	933
501.56174	841
502.07788	927
502.59399	893
503.11011	940
503.62622	897
504.1423	921
504.65839	914
505.17447	958
505.69052	927
506.20657	894
506.72263	930
507.23865	964
507.75467	901
508.27069	903
508.78668	1001
509.30267	931
509.81866	860
510.33463	923
510.85059	898
511.36655	903
511.88248	944
512.39844	935
512.91437	896
513.43024	924
513.94617	945
514.46204	939
514.97791	917
515.49377	895
516.00964	941
516.52551	888
517.04132	903
517.55719	910
518.073	864
518.58881	843
519.10461	882
519.62036	886
520.13617	848
520.65192	841
521.16766	838
521.68341	866
522.1991	871
522.71484	825
523.23053	790
523.74622	839
524.2619	868
524.77759	842
525.29327	778
525.8089	810
526.32452	1104
526.84015	19850
527.35577	1278
527.8714	827
528.38696	841
528.90259	847
529.41815	851
529.93372	830
530.44922	838
530.96478	790
531.48029	815
531.99579	787
532.51129	775
533.02679	848
533.5423	771
534.05774	789
534.57318	772
535.08862	849
535.60406	796
536.11945	787
536.63489	811
537.15027	781
537.66565	736
538.18097	805
538.69635	791
539.21167	782
539.72699	769
540.24231	739
540.75763	755
541.27289	763
541.78821	736
542.30347	730
542.81873	752
543.33392	736
543.84918	761
544.36438	783
544.87958	793
545.39478	712
545.90991	729
546.42511	690
546.94025	740
547.45538	704
547.97052	742
548.4856	736
549.00073	744
549.51581	744
550.03088	701
550.5459	686
551.06097	713
551.57599	749
552.091	698
552.60602	700
553.12097	737
553.63593	712
554.15094	703
554.66583	696
555.18079	673
555.69568	687
556.21063	730
556.72552	679
557.24036	720
557.75525	690
558.27008	689
558.78491	715
559.29974	709
559.81458	698
560.32935	674
560.84412	710
561.35889	690
561.87366	753
562.38837	720
562.90308	715
563.41779	717
563.9325	697
564.44714	659
564.96179	712
565.47644	671
565.99109	714
566.50574	702
567.02032	692
567.53491	714
568.0495	678
568.56403	675
569.07861	731
569.59314	668
570.1076	731
570.62213	719
571.1366	723
571.65106	727
572.16553	729
572.67999	730
573.1944	762
573.7088	713
574.22321	723
574.73755	785
575.25195	770
575.7663	800
576.28058	717
576.79492	722
577.3092	759
577.82349	711
578.33777	741
578.85205	773
579.36627	751
579.88049	777
580.39471	765
580.90887	785
581.42303	799
581.93719	753
582.45135	765
582.96545	767
583.47955	777
583.99365	817
584.50775	795
585.02179	769
585.53583	819
586.04987	823
586.5639	855
587.07788	797
587.59186	834
588.10583	844
588.61975	807
589.13373	748
589.64758	870
590.1615	759
590.67542	895
591.18927	911
591.70306	863
592.21692	850
592.73071	850
593.24451	831
593.7583	874
594.27209	911
594.78583	849
595.29956	824
595.81323	896
596.32697	910
596.84064	846
597.35425	882
597.86792	813
598.38153	909
598.89514	849
599.40875	833
599.9223	835
600.43585	828
600.9494	867
601.46289	863
601.97638	882
602.48987	848
603.00336	832
603.51678	917
604.03021	856
604.54364	898
605.05701	823
605.57043	941
606.08374	819
606.59711	882
607.11041	853
