Date and Time:                Wed Oct 22 09:46:26.701 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	309
478.84332	362
479.35983	378
479.87631	390
480.39282	354
480.9093	375
481.42575	359
481.94223	368
482.45868	386
482.97513	377
483.49158	395
484.00803	361
484.52444	421
485.04086	417
485.55728	457
486.07367	487
486.59006	553
487.10645	497
487.62283	587
488.13919	577
488.65555	581
489.17191	581
489.68826	645
490.20459	644
490.72092	665
491.23724	662
491.75354	758
492.26984	735
492.78613	678
493.30243	739
493.8187	756
494.33496	827
494.85123	864
495.36746	837
495.8837	889
496.39993	887
496.91617	881
497.43237	983
497.94858	916
498.46478	991
498.98096	1041
499.49713	1014
500.01331	1028
500.52945	987
501.04562	1005
501.56174	980
502.07788	1042
502.59399	929
503.11011	999
503.62622	969
504.1423	977
504.65839	971
505.17447	933
505.69052	975
506.20657	1001
506.72263	959
507.23865	1014
507.75467	999
508.27069	918
508.78668	1045
509.30267	959
509.81866	916
510.33463	1049
510.85059	969
511.36655	956
511.88248	977
512.39844	963
512.91437	902
513.43024	916
513.94617	914
514.46204	981
514.97791	931
515.49377	975
516.00964	922
516.52551	919
517.04132	994
517.55719	898
518.073	944
518.58881	927
519.10461	886
519.62036	926
520.13617	937
520.65192	968
521.16766	929
521.68341	919
522.1991	886
522.71484	924
523.23053	935
523.74622	911
524.2619	898
524.77759	965
525.29327	930
525.8089	934
526.32452	869
526.84015	943
527.35577	865
527.8714	881
528.38696	840
528.90259	898
529.41815	885
529.93372	886
530.44922	897
530.96478	787
531.48029	844
531.99579	906
532.51129	855
533.02679	855
533.5423	869
534.05774	826
534.57318	857
535.08862	820
535.60406	803
536.11945	851
536.63489	855
537.15027	772
537.66565	834
538.18097	794
538.69635	782
539.21167	799
539.72699	892
540.24231	808
540.75763	768
541.27289	812
541.78821	804
542.30347	770
542.81873	788
543.33392	778
543.84918	748
544.36438	799
544.87958	749
545.39478	791
545.90991	781
546.42511	798
546.94025	762
547.45538	744
547.97052	820
548.4856	726
549.00073	737
549.51581	744
550.03088	722
550.5459	730
551.06097	716
551.57599	728
552.091	786
552.60602	739
553.12097	750
553.63593	748
554.15094	692
554.66583	708
555.18079	737
555.69568	729
556.21063	689
556.72552	720
557.24036	711
557.75525	729
558.27008	737
558.78491	704
559.29974	714
559.81458	700
560.32935	740
560.84412	709
561.35889	719
561.87366	729
562.38837	728
562.90308	719
563.41779	725
563.9325	715
564.44714	709
564.96179	660
565.47644	690
565.99109	737
566.50574	720
567.02032	733
567.53491	771
568.0495	754
568.56403	738
569.07861	732
569.59314	714
570.1076	759
570.62213	766
571.1366	742
571.65106	731
572.16553	719
572.67999	734
573.1944	759
573.7088	782
574.22321	756
574.73755	704
575.25195	723
575.7663	724
576.28058	781
576.79492	768
577.3092	809
577.82349	731
578.33777	784
578.85205	793
579.36627	743
579.88049	798
580.39471	832
580.90887	811
581.42303	780
581.93719	794
582.45135	824
582.96545	842
583.47955	730
583.99365	783
584.50775	827
585.02179	858
585.53583	818
586.04987	796
586.5639	824
587.07788	813
587.59186	828
588.10583	826
588.61975	812
589.13373	854
589.64758	850
590.1615	839
590.67542	781
591.18927	805
591.70306	859
592.21692	831
592.73071	843
593.24451	817
593.7583	851
594.27209	854
594.78583	825
595.29956	869
595.81323	838
596.32697	829
596.84064	831
597.35425	863
597.86792	875
598.38153	860
598.89514	886
599.40875	917
599.9223	871
600.43585	866
600.9494	854
601.46289	872
601.97638	888
602.48987	964
603.00336	924
603.51678	900
604.03021	874
604.54364	874
605.05701	856
605.57043	859
606.08374	889
606.59711	843
