Date and Time:                Sun Nov 2 14:50:26.367 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	306
478.84332	356
479.35983	336
479.87631	364
480.39282	378
480.9093	363
481.42575	369
481.94223	362
482.45868	382
482.97513	374
483.49158	354
484.00803	384
484.52444	399
485.04086	395
485.55728	407
486.07367	414
486.59006	421
487.10645	415
487.62283	407
488.13919	418
488.65555	439
489.17191	460
489.68826	465
490.20459	474
490.72092	496
491.23724	464
491.75354	431
492.26984	485
492.78613	480
493.30243	493
493.8187	489
494.33496	530
494.85123	518
495.36746	464
495.8837	554
496.39993	498
496.91617	566
497.43237	537
497.94858	536
498.46478	537
498.98096	555
499.49713	575
500.01331	545
500.52945	522
501.04562	531
501.56174	567
502.07788	560
502.59399	529
503.11011	530
503.62622	562
504.1423	582
504.65839	583
505.17447	567
505.69052	539
506.20657	568
506.72263	539
507.23865	521
507.75467	564
508.27069	555
508.78668	526
509.30267	533
509.81866	545
510.33463	524
510.85059	516
511.36655	533
511.88248	561
512.39844	533
512.91437	512
513.43024	489
513.94617	527
514.46204	536
514.97791	533
515.49377	550
516.00964	521
516.52551	555
517.04132	481
517.55719	517
518.073	508
518.58881	521
519.10461	510
519.62036	497
520.13617	533
520.65192	513
521.16766	531
521.68341	544
522.1991	501
522.71484	504
523.23053	507
523.74622	511
524.2619	483
524.77759	496
525.29327	474
525.8089	508
526.32452	485
526.84015	491
527.35577	482
527.8714	487
528.38696	473
528.90259	498
529.41815	483
529.93372	519
530.44922	528
530.96478	488
531.48029	476
531.99579	522
532.51129	522
533.02679	480
533.5423	1539
534.05774	968
534.57318	476
535.08862	466
535.60406	482
536.11945	518
536.63489	491
537.15027	520
537.66565	482
538.18097	475
538.69635	458
539.21167	517
539.72699	462
540.24231	464
540.75763	502
541.27289	461
541.78821	513
542.30347	457
542.81873	471
543.33392	442
543.84918	466
544.36438	460
544.87958	490
545.39478	488
545.90991	486
546.42511	448
546.94025	482
547.45538	416
547.97052	453
548.4856	465
549.00073	448
549.51581	470
550.03088	452
550.5459	446
551.06097	480
551.57599	466
552.091	468
552.60602	448
553.12097	471
553.63593	461
554.15094	503
554.66583	464
555.18079	488
555.69568	446
556.21063	449
556.72552	458
557.24036	467
557.75525	450
558.27008	475
558.78491	461
559.29974	437
559.81458	444
560.32935	489
560.84412	483
561.35889	486
561.87366	474
562.38837	508
562.90308	480
563.41779	493
563.9325	483
564.44714	470
564.96179	460
565.47644	483
565.99109	502
566.50574	498
567.02032	491
567.53491	478
568.0495	509
568.56403	486
569.07861	504
569.59314	493
570.1076	478
570.62213	481
571.1366	491
571.65106	532
572.16553	517
572.67999	474
573.1944	479
573.7088	502
574.22321	519
574.73755	541
575.25195	492
575.7663	495
576.28058	534
576.79492	528
577.3092	575
577.82349	526
578.33777	553
578.85205	549
579.36627	553
579.88049	545
580.39471	563
580.90887	554
581.42303	565
581.93719	573
582.45135	551
582.96545	539
583.47955	580
583.99365	552
584.50775	555
585.02179	588
585.53583	583
586.04987	545
586.5639	601
587.07788	581
587.59186	545
588.10583	589
588.61975	574
589.13373	590
589.64758	578
590.1615	615
590.67542	591
591.18927	588
591.70306	602
592.21692	616
592.73071	627
593.24451	628
593.7583	569
594.27209	610
594.78583	580
595.29956	611
595.81323	567
596.32697	625
596.84064	620
597.35425	581
597.86792	614
598.38153	599
598.89514	601
599.40875	609
599.9223	654
600.43585	598
600.9494	663
601.46289	616
601.97638	625
602.48987	606
603.00336	630
603.51678	561
604.03021	621
604.54364	657
605.05701	620
605.57043	582
606.08374	618
606.59711	652
607.11041	632
