Date and Time:                Sun Nov 2 14:51:48.314 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	306
478.84332	353
479.35983	385
479.87631	369
480.39282	381
480.9093	372
481.42575	364
481.94223	342
482.45868	372
482.97513	376
483.49158	347
484.00803	379
484.52444	371
485.04086	375
485.55728	419
486.07367	416
486.59006	418
487.10645	418
487.62283	413
488.13919	437
488.65555	427
489.17191	436
489.68826	456
490.20459	436
490.72092	470
491.23724	463
491.75354	468
492.26984	474
492.78613	469
493.30243	475
493.8187	504
494.33496	464
494.85123	471
495.36746	508
495.8837	556
496.39993	507
496.91617	567
497.43237	520
497.94858	519
498.46478	548
498.98096	574
499.49713	577
500.01331	531
500.52945	532
501.04562	542
501.56174	575
502.07788	537
502.59399	535
503.11011	505
503.62622	529
504.1423	509
504.65839	550
505.17447	576
505.69052	575
506.20657	501
506.72263	534
507.23865	513
507.75467	536
508.27069	546
508.78668	548
509.30267	534
509.81866	483
510.33463	540
510.85059	547
511.36655	559
511.88248	520
512.39844	518
512.91437	503
513.43024	539
513.94617	519
514.46204	523
514.97791	523
515.49377	550
516.00964	521
516.52551	523
517.04132	513
517.55719	525
518.073	524
518.58881	512
519.10461	514
519.62036	508
520.13617	500
520.65192	487
521.16766	523
521.68341	482
522.1991	504
522.71484	514
523.23053	528
523.74622	508
524.2619	523
524.77759	515
525.29327	484
525.8089	512
526.32452	486
526.84015	480
527.35577	508
527.8714	477
528.38696	464
528.90259	491
529.41815	476
529.93372	523
530.44922	472
530.96478	495
531.48029	473
531.99579	470
532.51129	493
533.02679	495
533.5423	494
534.05774	465
534.57318	481
535.08862	491
535.60406	479
536.11945	486
536.63489	473
537.15027	480
537.66565	477
538.18097	481
538.69635	464
539.21167	478
539.72699	454
540.24231	517
540.75763	499
541.27289	464
541.78821	497
542.30347	476
542.81873	517
543.33392	463
543.84918	495
544.36438	487
544.87958	448
545.39478	471
545.90991	453
546.42511	450
546.94025	468
547.45538	449
547.97052	454
548.4856	452
549.00073	476
549.51581	438
550.03088	468
550.5459	434
551.06097	440
551.57599	449
552.091	438
552.60602	467
553.12097	463
553.63593	476
554.15094	475
554.66583	448
555.18079	455
555.69568	453
556.21063	437
556.72552	500
557.24036	458
557.75525	470
558.27008	436
558.78491	467
559.29974	471
559.81458	462
560.32935	460
560.84412	461
561.35889	460
561.87366	458
562.38837	482
562.90308	468
563.41779	463
563.9325	448
564.44714	493
564.96179	491
565.47644	509
565.99109	491
566.50574	461
567.02032	490
567.53491	501
568.0495	477
568.56403	475
569.07861	505
569.59314	472
570.1076	523
570.62213	496
571.1366	495
571.65106	487
572.16553	522
572.67999	479
573.1944	522
573.7088	491
574.22321	532
574.73755	533
575.25195	519
575.7663	543
576.28058	482
576.79492	508
577.3092	508
577.82349	537
578.33777	536
578.85205	548
579.36627	525
579.88049	510
580.39471	545
580.90887	547
581.42303	505
581.93719	529
582.45135	569
582.96545	574
583.47955	531
583.99365	559
584.50775	511
585.02179	566
585.53583	559
586.04987	559
586.5639	548
587.07788	610
587.59186	571
588.10583	560
588.61975	565
589.13373	553
589.64758	608
590.1615	580
590.67542	554
591.18927	580
591.70306	591
592.21692	588
592.73071	577
593.24451	594
593.7583	566
594.27209	619
594.78583	622
595.29956	598
595.81323	596
596.32697	606
596.84064	636
597.35425	573
597.86792	559
598.38153	591
598.89514	591
599.40875	618
599.9223	580
600.43585	612
600.9494	616
601.46289	572
601.97638	607
602.48987	614
603.00336	616
603.51678	609
604.03021	617
604.54364	635
605.05701	597
605.57043	585
606.08374	563
606.59711	600
607.11041	650
