Date and Time:                Sun Nov 2 14:53:52.035 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	320
478.84332	384
479.35983	363
479.87631	350
480.39282	374
480.9093	372
481.42575	360
481.94223	370
482.45868	389
482.97513	352
483.49158	385
484.00803	359
484.52444	404
485.04086	369
485.55728	392
486.07367	385
486.59006	398
487.10645	411
487.62283	412
488.13919	402
488.65555	418
489.17191	424
489.68826	445
490.20459	448
490.72092	456
491.23724	433
491.75354	461
492.26984	486
492.78613	462
493.30243	474
493.8187	496
494.33496	483
494.85123	481
495.36746	483
495.8837	500
496.39993	520
496.91617	513
497.43237	515
497.94858	526
498.46478	555
498.98096	527
499.49713	564
500.01331	536
500.52945	548
501.04562	544
501.56174	558
502.07788	493
502.59399	530
503.11011	530
503.62622	589
504.1423	523
504.65839	542
505.17447	570
505.69052	547
506.20657	519
506.72263	523
507.23865	500
507.75467	536
508.27069	541
508.78668	564
509.30267	575
509.81866	514
510.33463	533
510.85059	516
511.36655	475
511.88248	517
512.39844	559
512.91437	529
513.43024	515
513.94617	526
514.46204	513
514.97791	539
515.49377	521
516.00964	495
516.52551	476
517.04132	540
517.55719	538
518.073	499
518.58881	540
519.10461	535
519.62036	514
520.13617	538
520.65192	520
521.16766	501
521.68341	492
522.1991	502
522.71484	504
523.23053	501
523.74622	496
524.2619	498
524.77759	496
525.29327	507
525.8089	488
526.32452	493
526.84015	492
527.35577	499
527.8714	474
528.38696	471
528.90259	485
529.41815	501
529.93372	487
530.44922	474
530.96478	476
531.48029	471
531.99579	474
532.51129	503
533.02679	494
533.5423	478
534.05774	457
534.57318	503
535.08862	489
535.60406	476
536.11945	491
536.63489	422
537.15027	452
537.66565	445
538.18097	491
538.69635	439
539.21167	466
539.72699	467
540.24231	468
540.75763	475
541.27289	479
541.78821	461
542.30347	469
542.81873	468
543.33392	491
543.84918	488
544.36438	449
544.87958	469
545.39478	454
545.90991	437
546.42511	462
546.94025	434
547.45538	443
547.97052	447
548.4856	447
549.00073	485
549.51581	479
550.03088	458
550.5459	446
551.06097	453
551.57599	469
552.091	442
552.60602	448
553.12097	467
553.63593	469
554.15094	446
554.66583	424
555.18079	464
555.69568	454
556.21063	463
556.72552	468
557.24036	463
557.75525	468
558.27008	463
558.78491	491
559.29974	480
559.81458	482
560.32935	446
560.84412	471
561.35889	475
561.87366	491
562.38837	489
562.90308	475
563.41779	455
563.9325	511
564.44714	497
564.96179	496
565.47644	468
565.99109	441
566.50574	522
567.02032	482
567.53491	456
568.0495	468
568.56403	467
569.07861	498
569.59314	490
570.1076	490
570.62213	478
571.1366	516
571.65106	530
572.16553	512
572.67999	480
573.1944	492
573.7088	483
574.22321	489
574.73755	474
575.25195	526
575.7663	518
576.28058	507
576.79492	498
577.3092	510
577.82349	555
578.33777	509
578.85205	513
579.36627	545
579.88049	537
580.39471	563
580.90887	540
581.42303	558
581.93719	534
582.45135	509
582.96545	522
583.47955	526
583.99365	575
584.50775	569
585.02179	568
585.53583	545
586.04987	580
586.5639	544
587.07788	532
587.59186	589
588.10583	542
588.61975	588
589.13373	604
589.64758	584
590.1615	577
590.67542	558
591.18927	572
591.70306	539
592.21692	572
592.73071	602
593.24451	546
593.7583	577
594.27209	2580
594.78583	2245
595.29956	590
595.81323	584
596.32697	594
596.84064	617
597.35425	614
597.86792	620
598.38153	624
598.89514	611
599.40875	579
599.9223	624
600.43585	598
600.9494	624
601.46289	615
601.97638	620
602.48987	605
603.00336	607
603.51678	556
604.03021	618
604.54364	635
605.05701	604
605.57043	623
606.08374	638
606.59711	625
607.11041	611
