Date and Time:                Sun Nov 2 14:54:32.762 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	339
478.84332	370
479.35983	353
479.87631	381
480.39282	341
480.9093	382
481.42575	334
481.94223	368
482.45868	373
482.97513	368
483.49158	353
484.00803	349
484.52444	386
485.04086	388
485.55728	404
486.07367	402
486.59006	410
487.10645	404
487.62283	429
488.13919	426
488.65555	476
489.17191	431
489.68826	470
490.20459	465
490.72092	422
491.23724	431
491.75354	434
492.26984	474
492.78613	446
493.30243	464
493.8187	511
494.33496	489
494.85123	489
495.36746	476
495.8837	494
496.39993	534
496.91617	492
497.43237	555
497.94858	549
498.46478	539
498.98096	548
499.49713	552
500.01331	553
500.52945	565
501.04562	545
501.56174	531
502.07788	516
502.59399	547
503.11011	562
503.62622	531
504.1423	560
504.65839	554
505.17447	560
505.69052	532
506.20657	564
506.72263	553
507.23865	570
507.75467	505
508.27069	524
508.78668	486
509.30267	474
509.81866	534
510.33463	510
510.85059	515
511.36655	519
511.88248	507
512.39844	522
512.91437	493
513.43024	543
513.94617	505
514.46204	525
514.97791	540
515.49377	518
516.00964	549
516.52551	518
517.04132	518
517.55719	550
518.073	512
518.58881	497
519.10461	497
519.62036	538
520.13617	505
520.65192	521
521.16766	454
521.68341	506
522.1991	490
522.71484	489
523.23053	492
523.74622	487
524.2619	514
524.77759	487
525.29327	470
525.8089	488
526.32452	516
526.84015	489
527.35577	485
527.8714	477
528.38696	478
528.90259	448
529.41815	521
529.93372	473
530.44922	484
530.96478	473
531.48029	493
531.99579	468
532.51129	501
533.02679	535
533.5423	511
534.05774	452
534.57318	492
535.08862	480
535.60406	492
536.11945	454
536.63489	471
537.15027	481
537.66565	446
538.18097	488
538.69635	472
539.21167	468
539.72699	476
540.24231	461
540.75763	447
541.27289	441
541.78821	493
542.30347	450
542.81873	485
543.33392	446
543.84918	473
544.36438	473
544.87958	454
545.39478	451
545.90991	453
546.42511	445
546.94025	463
547.45538	453
547.97052	478
548.4856	456
549.00073	458
549.51581	462
550.03088	468
550.5459	481
551.06097	433
551.57599	443
552.091	451
552.60602	457
553.12097	461
553.63593	430
554.15094	465
554.66583	450
555.18079	435
555.69568	465
556.21063	438
556.72552	437
557.24036	449
557.75525	429
558.27008	427
558.78491	460
559.29974	503
559.81458	487
560.32935	454
560.84412	439
561.35889	436
561.87366	434
562.38837	461
562.90308	481
563.41779	482
563.9325	494
564.44714	475
564.96179	457
565.47644	496
565.99109	475
566.50574	489
567.02032	522
567.53491	480
568.0495	485
568.56403	471
569.07861	502
569.59314	490
570.1076	507
570.62213	533
571.1366	550
571.65106	478
572.16553	507
572.67999	523
573.1944	519
573.7088	495
574.22321	491
574.73755	509
575.25195	500
575.7663	481
576.28058	518
576.79492	536
577.3092	541
577.82349	496
578.33777	562
578.85205	508
579.36627	525
579.88049	535
580.39471	539
580.90887	553
581.42303	522
581.93719	565
582.45135	539
582.96545	562
583.47955	521
583.99365	541
584.50775	550
585.02179	583
585.53583	572
586.04987	610
586.5639	566
587.07788	552
587.59186	550
588.10583	581
588.61975	565
589.13373	589
589.64758	604
590.1615	559
590.67542	598
591.18927	608
591.70306	590
592.21692	582
592.73071	609
593.24451	579
593.7583	542
594.27209	584
594.78583	602
595.29956	625
595.81323	618
596.32697	579
596.84064	582
597.35425	544
597.86792	575
598.38153	623
598.89514	598
599.40875	603
599.9223	600
600.43585	614
600.9494	633
601.46289	613
601.97638	619
602.48987	636
603.00336	630
603.51678	608
604.03021	605
604.54364	589
605.05701	588
605.57043	589
606.08374	622
606.59711	647
607.11041	648
