Date and Time:                Sun Nov 2 14:51:07.555 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	342
478.84332	374
479.35983	360
479.87631	375
480.39282	363
480.9093	360
481.42575	383
481.94223	346
482.45868	379
482.97513	390
483.49158	360
484.00803	391
484.52444	374
485.04086	397
485.55728	391
486.07367	406
486.59006	384
487.10645	419
487.62283	418
488.13919	427
488.65555	446
489.17191	420
489.68826	451
490.20459	446
490.72092	491
491.23724	422
491.75354	453
492.26984	464
492.78613	473
493.30243	471
493.8187	467
494.33496	487
494.85123	526
495.36746	551
495.8837	538
496.39993	524
496.91617	537
497.43237	498
497.94858	535
498.46478	563
498.98096	542
499.49713	568
500.01331	525
500.52945	573
501.04562	529
501.56174	564
502.07788	521
502.59399	561
503.11011	565
503.62622	538
504.1423	557
504.65839	494
505.17447	570
505.69052	584
506.20657	545
506.72263	537
507.23865	554
507.75467	562
508.27069	554
508.78668	529
509.30267	520
509.81866	564
510.33463	554
510.85059	582
511.36655	551
511.88248	519
512.39844	546
512.91437	527
513.43024	536
513.94617	555
514.46204	511
514.97791	569
515.49377	504
516.00964	544
516.52551	532
517.04132	507
517.55719	529
518.073	530
518.58881	496
519.10461	530
519.62036	514
520.13617	506
520.65192	485
521.16766	496
521.68341	504
522.1991	501
522.71484	481
523.23053	515
523.74622	512
524.2619	550
524.77759	475
525.29327	527
525.8089	488
526.32452	492
526.84015	505
527.35577	508
527.8714	500
528.38696	496
528.90259	487
529.41815	483
529.93372	489
530.44922	468
530.96478	484
531.48029	500
531.99579	434
532.51129	476
533.02679	483
533.5423	482
534.05774	478
534.57318	480
535.08862	496
535.60406	500
536.11945	469
536.63489	450
537.15027	458
537.66565	472
538.18097	491
538.69635	502
539.21167	490
539.72699	493
540.24231	496
540.75763	463
541.27289	474
541.78821	448
542.30347	438
542.81873	458
543.33392	460
543.84918	450
544.36438	447
544.87958	484
545.39478	442
545.90991	446
546.42511	463
546.94025	447
547.45538	435
547.97052	473
548.4856	446
549.00073	458
549.51581	437
550.03088	452
550.5459	447
551.06097	465
551.57599	430
552.091	471
552.60602	456
553.12097	480
553.63593	508
554.15094	439
554.66583	485
555.18079	476
555.69568	465
556.21063	490
556.72552	479
557.24036	474
557.75525	461
558.27008	430
558.78491	431
559.29974	482
559.81458	495
560.32935	482
560.84412	487
561.35889	462
561.87366	482
562.38837	479
562.90308	493
563.41779	455
563.9325	462
564.44714	520
564.96179	469
565.47644	481
565.99109	452
566.50574	485
567.02032	451
567.53491	483
568.0495	455
568.56403	456
569.07861	481
569.59314	491
570.1076	517
570.62213	471
571.1366	505
571.65106	524
572.16553	524
572.67999	493
573.1944	492
573.7088	488
574.22321	535
574.73755	495
575.25195	498
575.7663	534
576.28058	504
576.79492	489
577.3092	565
577.82349	513
578.33777	494
578.85205	514
579.36627	560
579.88049	495
580.39471	529
580.90887	542
581.42303	509
581.93719	545
582.45135	569
582.96545	564
583.47955	549
583.99365	579
584.50775	559
585.02179	584
585.53583	583
586.04987	582
586.5639	567
587.07788	584
587.59186	552
588.10583	582
588.61975	572
589.13373	602
589.64758	568
590.1615	577
590.67542	600
591.18927	576
591.70306	584
592.21692	579
592.73071	578
593.24451	623
593.7583	573
594.27209	638
594.78583	612
595.29956	591
595.81323	593
596.32697	605
596.84064	574
597.35425	596
597.86792	622
598.38153	611
598.89514	583
599.40875	620
599.9223	577
600.43585	637
600.9494	601
601.46289	621
601.97638	601
602.48987	610
603.00336	605
603.51678	617
604.03021	561
604.54364	600
605.05701	610
605.57043	606
606.08374	616
606.59711	594
607.11041	625
