Date and Time:                Sun Nov 2 14:52:29.283 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	329
478.84332	352
479.35983	359
479.87631	385
480.39282	381
480.9093	366
481.42575	368
481.94223	373
482.45868	353
482.97513	387
483.49158	355
484.00803	415
484.52444	365
485.04086	398
485.55728	373
486.07367	387
486.59006	406
487.10645	433
487.62283	424
488.13919	420
488.65555	437
489.17191	431
489.68826	427
490.20459	431
490.72092	475
491.23724	447
491.75354	448
492.26984	485
492.78613	477
493.30243	505
493.8187	497
494.33496	489
494.85123	499
495.36746	531
495.8837	506
496.39993	520
496.91617	534
497.43237	508
497.94858	550
498.46478	521
498.98096	528
499.49713	558
500.01331	563
500.52945	544
501.04562	527
501.56174	571
502.07788	529
502.59399	535
503.11011	540
503.62622	555
504.1423	530
504.65839	507
505.17447	532
505.69052	535
506.20657	537
506.72263	537
507.23865	584
507.75467	547
508.27069	571
508.78668	529
509.30267	542
509.81866	572
510.33463	511
510.85059	549
511.36655	547
511.88248	567
512.39844	499
512.91437	509
513.43024	552
513.94617	528
514.46204	532
514.97791	562
515.49377	516
516.00964	505
516.52551	511
517.04132	512
517.55719	506
518.073	501
518.58881	526
519.10461	485
519.62036	521
520.13617	515
520.65192	496
521.16766	518
521.68341	471
522.1991	480
522.71484	482
523.23053	499
523.74622	494
524.2619	497
524.77759	518
525.29327	482
525.8089	511
526.32452	487
526.84015	477
527.35577	495
527.8714	481
528.38696	469
528.90259	504
529.41815	473
529.93372	528
530.44922	470
530.96478	488
531.48029	504
531.99579	455
532.51129	488
533.02679	451
533.5423	471
534.05774	455
534.57318	491
535.08862	486
535.60406	449
536.11945	475
536.63489	484
537.15027	476
537.66565	480
538.18097	457
538.69635	497
539.21167	461
539.72699	483
540.24231	480
540.75763	502
541.27289	450
541.78821	446
542.30347	469
542.81873	465
543.33392	461
543.84918	450
544.36438	449
544.87958	487
545.39478	467
545.90991	459
546.42511	467
546.94025	466
547.45538	466
547.97052	454
548.4856	488
549.00073	467
549.51581	491
550.03088	451
550.5459	498
551.06097	431
551.57599	483
552.091	440
552.60602	439
553.12097	465
553.63593	446
554.15094	438
554.66583	492
555.18079	491
555.69568	459
556.21063	475
556.72552	455
557.24036	467
557.75525	469
558.27008	474
558.78491	476
559.29974	438
559.81458	464
560.32935	474
560.84412	495
561.35889	441
561.87366	490
562.38837	463
562.90308	475
563.41779	508
563.9325	470
564.44714	490
564.96179	457
565.47644	484
565.99109	462
566.50574	467
567.02032	484
567.53491	520
568.0495	495
568.56403	519
569.07861	515
569.59314	501
570.1076	477
570.62213	485
571.1366	473
571.65106	521
572.16553	476
572.67999	512
573.1944	487
573.7088	506
574.22321	491
574.73755	511
575.25195	516
575.7663	507
576.28058	533
576.79492	504
577.3092	495
577.82349	518
578.33777	507
578.85205	513
579.36627	541
579.88049	574
580.39471	541
580.90887	556
581.42303	550
581.93719	518
582.45135	540
582.96545	540
583.47955	499
583.99365	567
584.50775	557
585.02179	546
585.53583	556
586.04987	552
586.5639	558
587.07788	561
587.59186	580
588.10583	557
588.61975	575
589.13373	582
589.64758	589
590.1615	592
590.67542	571
591.18927	552
591.70306	589
592.21692	558
592.73071	608
593.24451	582
593.7583	613
594.27209	563
594.78583	594
595.29956	578
595.81323	598
596.32697	612
596.84064	612
597.35425	595
597.86792	612
598.38153	582
598.89514	558
599.40875	630
599.9223	615
600.43585	571
600.9494	575
601.46289	604
601.97638	607
602.48987	655
603.00336	600
603.51678	581
604.03021	629
604.54364	637
605.05701	618
605.57043	585
606.08374	605
606.59711	606
607.11041	635
