Date and Time:                Sun Nov 2 14:56:35.302 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	387
478.84332	467
479.35983	441
479.87631	456
480.39282	427
480.9093	459
481.42575	444
481.94223	397
482.45868	441
482.97513	438
483.49158	435
484.00803	415
484.52444	443
485.04086	454
485.55728	477
486.07367	458
486.59006	500
487.10645	456
487.62283	485
488.13919	486
488.65555	497
489.17191	526
489.68826	509
490.20459	532
490.72092	521
491.23724	494
491.75354	526
492.26984	494
492.78613	518
493.30243	546
493.8187	495
494.33496	521
494.85123	511
495.36746	535
495.8837	570
496.39993	569
496.91617	592
497.43237	591
497.94858	587
498.46478	620
498.98096	602
499.49713	611
500.01331	546
500.52945	595
501.04562	611
501.56174	612
502.07788	565
502.59399	597
503.11011	578
503.62622	551
504.1423	625
504.65839	581
505.17447	550
505.69052	591
506.20657	539
506.72263	534
507.23865	584
507.75467	565
508.27069	587
508.78668	591
509.30267	580
509.81866	552
510.33463	558
510.85059	629
511.36655	590
511.88248	615
512.39844	564
512.91437	532
513.43024	579
513.94617	519
514.46204	538
514.97791	530
515.49377	552
516.00964	555
516.52551	544
517.04132	590
517.55719	559
518.073	560
518.58881	555
519.10461	543
519.62036	548
520.13617	523
520.65192	526
521.16766	470
521.68341	491
522.1991	547
522.71484	511
523.23053	517
523.74622	527
524.2619	527
524.77759	518
525.29327	516
525.8089	517
526.32452	479
526.84015	519
527.35577	507
527.8714	545
528.38696	510
528.90259	484
529.41815	517
529.93372	506
530.44922	540
530.96478	488
531.48029	441
531.99579	537
532.51129	532
533.02679	516
533.5423	489
534.05774	487
534.57318	482
535.08862	487
535.60406	491
536.11945	482
536.63489	501
537.15027	496
537.66565	499
538.18097	500
538.69635	480
539.21167	499
539.72699	468
540.24231	475
540.75763	486
541.27289	494
541.78821	491
542.30347	493
542.81873	479
543.33392	487
543.84918	476
544.36438	499
544.87958	502
545.39478	483
545.90991	452
546.42511	468
546.94025	473
547.45538	465
547.97052	453
548.4856	469
549.00073	457
549.51581	449
550.03088	471
550.5459	422
551.06097	446
551.57599	485
552.091	467
552.60602	485
553.12097	457
553.63593	450
554.15094	494
554.66583	481
555.18079	501
555.69568	444
556.21063	450
556.72552	495
557.24036	448
557.75525	465
558.27008	469
558.78491	443
559.29974	497
559.81458	481
560.32935	445
560.84412	437
561.35889	448
561.87366	449
562.38837	481
562.90308	474
563.41779	501
563.9325	495
564.44714	460
564.96179	490
565.47644	488
565.99109	501
566.50574	475
567.02032	482
567.53491	493
568.0495	500
568.56403	505
569.07861	507
569.59314	510
570.1076	472
570.62213	513
571.1366	537
571.65106	492
572.16553	521
572.67999	500
573.1944	494
573.7088	502
574.22321	490
574.73755	529
575.25195	534
575.7663	506
576.28058	477
576.79492	550
577.3092	553
577.82349	525
578.33777	514
578.85205	527
579.36627	538
579.88049	511
580.39471	529
580.90887	544
581.42303	536
581.93719	550
582.45135	507
582.96545	546
583.47955	525
583.99365	530
584.50775	542
585.02179	574
585.53583	583
586.04987	588
586.5639	552
587.07788	572
587.59186	558
588.10583	596
588.61975	533
589.13373	598
589.64758	546
590.1615	558
590.67542	585
591.18927	582
591.70306	589
592.21692	622
592.73071	597
593.24451	595
593.7583	634
594.27209	605
594.78583	619
595.29956	621
595.81323	597
596.32697	604
596.84064	596
597.35425	601
597.86792	606
598.38153	634
598.89514	576
599.40875	614
599.9223	593
600.43585	604
600.9494	632
601.46289	591
601.97638	637
602.48987	627
603.00336	614
603.51678	574
604.03021	622
604.54364	575
605.05701	619
605.57043	596
606.08374	633
606.59711	579
607.11041	624
