Date and Time:                Sun Nov 2 14:55:54.599 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	339
478.84332	345
479.35983	376
479.87631	366
480.39282	383
480.9093	398
481.42575	359
481.94223	350
482.45868	331
482.97513	372
483.49158	355
484.00803	367
484.52444	368
485.04086	407
485.55728	379
486.07367	385
486.59006	409
487.10645	421
487.62283	396
488.13919	419
488.65555	435
489.17191	445
489.68826	443
490.20459	469
490.72092	474
491.23724	459
491.75354	479
492.26984	500
492.78613	494
493.30243	460
493.8187	442
494.33496	476
494.85123	517
495.36746	511
495.8837	517
496.39993	519
496.91617	529
497.43237	524
497.94858	539
498.46478	532
498.98096	554
499.49713	566
500.01331	525
500.52945	528
501.04562	565
501.56174	582
502.07788	526
502.59399	546
503.11011	534
503.62622	540
504.1423	534
504.65839	525
505.17447	531
505.69052	533
506.20657	530
506.72263	522
507.23865	533
507.75467	524
508.27069	530
508.78668	542
509.30267	531
509.81866	539
510.33463	562
510.85059	518
511.36655	540
511.88248	535
512.39844	516
512.91437	506
513.43024	524
513.94617	516
514.46204	516
514.97791	509
515.49377	518
516.00964	492
516.52551	516
517.04132	518
517.55719	482
518.073	507
518.58881	532
519.10461	495
519.62036	538
520.13617	474
520.65192	492
521.16766	489
521.68341	472
522.1991	489
522.71484	481
523.23053	498
523.74622	465
524.2619	485
524.77759	490
525.29327	490
525.8089	534
526.32452	506
526.84015	491
527.35577	475
527.8714	461
528.38696	466
528.90259	514
529.41815	455
529.93372	471
530.44922	487
530.96478	484
531.48029	468
531.99579	482
532.51129	509
533.02679	513
533.5423	473
534.05774	487
534.57318	481
535.08862	471
535.60406	465
536.11945	513
536.63489	469
537.15027	461
537.66565	456
538.18097	472
538.69635	449
539.21167	454
539.72699	465
540.24231	469
540.75763	463
541.27289	445
541.78821	445
542.30347	465
542.81873	468
543.33392	450
543.84918	480
544.36438	447
544.87958	471
545.39478	437
545.90991	452
546.42511	458
546.94025	502
547.45538	493
547.97052	448
548.4856	489
549.00073	459
549.51581	434
550.03088	434
550.5459	429
551.06097	475
551.57599	486
552.091	471
552.60602	445
553.12097	465
553.63593	486
554.15094	428
554.66583	440
555.18079	446
555.69568	483
556.21063	459
556.72552	462
557.24036	475
557.75525	469
558.27008	446
558.78491	469
559.29974	462
559.81458	450
560.32935	476
560.84412	456
561.35889	501
561.87366	509
562.38837	455
562.90308	468
563.41779	453
563.9325	470
564.44714	464
564.96179	469
565.47644	491
565.99109	479
566.50574	483
567.02032	467
567.53491	481
568.0495	467
568.56403	480
569.07861	470
569.59314	476
570.1076	501
570.62213	495
571.1366	521
571.65106	489
572.16553	499
572.67999	483
573.1944	511
573.7088	476
574.22321	509
574.73755	494
575.25195	508
575.7663	510
576.28058	535
576.79492	566
577.3092	530
577.82349	503
578.33777	520
578.85205	548
579.36627	497
579.88049	520
580.39471	496
580.90887	513
581.42303	521
581.93719	548
582.45135	555
582.96545	548
583.47955	600
583.99365	542
584.50775	550
585.02179	544
585.53583	552
586.04987	598
586.5639	541
587.07788	541
587.59186	571
588.10583	567
588.61975	549
589.13373	574
589.64758	593
590.1615	581
590.67542	599
591.18927	549
591.70306	607
592.21692	552
592.73071	614
593.24451	594
593.7583	599
594.27209	588
594.78583	589
595.29956	613
595.81323	562
596.32697	576
596.84064	613
597.35425	619
597.86792	624
598.38153	606
598.89514	610
599.40875	606
599.9223	610
600.43585	570
600.9494	631
601.46289	636
601.97638	597
602.48987	654
603.00336	633
603.51678	591
604.03021	650
604.54364	595
605.05701	612
605.57043	615
606.08374	609
606.59711	631
607.11041	616
