Date and Time:                Fri Oct 17 08:24:45.264 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	288
478.84332	312
479.35983	334
479.87631	332
480.39282	318
480.9093	327
481.42575	317
481.94223	310
482.45868	317
482.97513	348
483.49158	341
484.00803	353
484.52444	400
485.04086	446
485.55728	489
486.07367	487
486.59006	590
487.10645	611
487.62283	671
488.13919	689
488.65555	748
489.17191	860
489.68826	840
490.20459	878
490.72092	978
491.23724	949
491.75354	1087
492.26984	1089
492.78613	1161
493.30243	1230
493.8187	1328
494.33496	1385
494.85123	1366
495.36746	1379
495.8837	1550
496.39993	1527
496.91617	1642
497.43237	1649
497.94858	1768
498.46478	1846
498.98096	1942
499.49713	2010
500.01331	2150
500.52945	2240
501.04562	2436
501.56174	2621
502.07788	2850
502.59399	3026
503.11011	3356
503.62622	3765
504.1423	4045
504.65839	4339
505.17447	5099
505.69052	5634
506.20657	6038
506.72263	6817
507.23865	7460
507.75467	8509
508.27069	9350
508.78668	10234
509.30267	11394
509.81866	12236
510.33463	13397
510.85059	14766
511.36655	15187
511.88248	16486
512.39844	17226
512.91437	17947
513.43024	18310
513.94617	18853
514.46204	19143
514.97791	19654
515.49377	19586
516.00964	19823
516.52551	19762
517.04132	19736
517.55719	19605
518.073	19209
518.58881	18957
519.10461	18495
519.62036	18135
520.13617	17428
520.65192	16867
521.16766	16003
521.68341	15663
522.1991	14702
522.71484	13978
523.23053	12974
523.74622	12231
524.2619	11194
524.77759	9917
525.29327	9118
525.8089	8106
526.32452	7104
526.84015	6381
527.35577	5775
527.8714	5070
528.38696	4503
528.90259	3821
529.41815	3651
529.93372	3319
530.44922	2960
530.96478	2738
531.48029	2479
531.99579	2383
532.51129	2347
533.02679	2281
533.5423	2306
534.05774	2242
534.57318	2253
535.08862	2172
535.60406	2175
536.11945	2097
536.63489	2170
537.15027	2085
537.66565	2024
538.18097	2093
538.69635	1949
539.21167	1998
539.72699	1873
540.24231	1879
540.75763	1775
541.27289	1766
541.78821	1806
542.30347	1655
542.81873	1682
543.33392	1651
543.84918	1592
544.36438	1578
544.87958	1529
545.39478	1489
545.90991	1469
546.42511	1488
546.94025	1491
547.45538	1426
547.97052	1439
548.4856	1442
549.00073	1359
549.51581	1335
550.03088	1395
550.5459	1338
551.06097	1286
551.57599	1235
552.091	1314
552.60602	1332
553.12097	1330
553.63593	1306
554.15094	1262
554.66583	1322
555.18079	1235
555.69568	1215
556.21063	1242
556.72552	1297
557.24036	1198
557.75525	1237
558.27008	1172
558.78491	1172
559.29974	1240
559.81458	1217
560.32935	1163
560.84412	1245
561.35889	1136
561.87366	1135
562.38837	1203
562.90308	1126
563.41779	1150
563.9325	1131
564.44714	1163
564.96179	1138
565.47644	1095
565.99109	1107
566.50574	1059
567.02032	1073
567.53491	1026
568.0495	1088
568.56403	1106
569.07861	1042
569.59314	1051
570.1076	1071
570.62213	991
571.1366	1024
571.65106	1022
572.16553	1020
572.67999	1011
573.1944	946
573.7088	981
574.22321	979
574.73755	1045
575.25195	1002
575.7663	948
576.28058	907
576.79492	945
577.3092	918
577.82349	916
578.33777	909
578.85205	929
579.36627	935
579.88049	875
580.39471	938
580.90887	881
581.42303	903
581.93719	899
582.45135	803
582.96545	839
583.47955	890
583.99365	845
584.50775	864
585.02179	847
585.53583	789
586.04987	854
586.5639	794
587.07788	845
587.59186	788
588.10583	823
588.61975	809
589.13373	805
589.64758	763
590.1615	792
590.67542	799
591.18927	812
591.70306	775
592.21692	817
592.73071	788
593.24451	790
593.7583	734
594.27209	783
594.78583	790
595.29956	779
