Date and Time:                Fri Oct 17 08:26:27.015 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	279
478.84332	343
479.35983	324
479.87631	302
480.39282	332
480.9093	328
481.42575	325
481.94223	336
482.45868	309
482.97513	336
483.49158	324
484.00803	374
484.52444	423
485.04086	414
485.55728	495
486.07367	527
486.59006	572
487.10645	616
487.62283	626
488.13919	741
488.65555	727
489.17191	755
489.68826	815
490.20459	865
490.72092	920
491.23724	958
491.75354	1083
492.26984	1050
492.78613	1194
493.30243	1212
493.8187	1214
494.33496	1383
494.85123	1306
495.36746	1450
495.8837	1378
496.39993	1603
496.91617	1637
497.43237	1665
497.94858	1722
498.46478	1835
498.98096	1905
499.49713	2007
500.01331	2175
500.52945	2187
501.04562	2370
501.56174	2641
502.07788	2767
502.59399	2991
503.11011	3332
503.62622	3586
504.1423	4054
504.65839	4473
505.17447	4966
505.69052	5497
506.20657	6191
506.72263	6595
507.23865	7493
507.75467	8349
508.27069	9002
508.78668	10351
509.30267	11154
509.81866	12061
510.33463	13280
510.85059	14520
511.36655	15458
511.88248	16160
512.39844	17196
512.91437	17551
513.43024	18226
513.94617	18903
514.46204	19410
514.97791	19599
515.49377	19773
516.00964	20121
516.52551	19746
517.04132	19683
517.55719	19367
518.073	19203
518.58881	18965
519.10461	18612
519.62036	18131
520.13617	17514
520.65192	17016
521.16766	16138
521.68341	15464
522.1991	14896
522.71484	13778
523.23053	12968
523.74622	12175
524.2619	11342
524.77759	10005
525.29327	9137
525.8089	8100
526.32452	7265
526.84015	6488
527.35577	5688
527.8714	5021
528.38696	4524
528.90259	3997
529.41815	3467
529.93372	3255
530.44922	2881
530.96478	2726
531.48029	2474
531.99579	2480
532.51129	2423
533.02679	2348
533.5423	2308
534.05774	2180
534.57318	2194
535.08862	2233
535.60406	2117
536.11945	2100
536.63489	2049
537.15027	2105
537.66565	2018
538.18097	2011
538.69635	1972
539.21167	1849
539.72699	1927
540.24231	1851
540.75763	1805
541.27289	1743
541.78821	1755
542.30347	1724
542.81873	1665
543.33392	1695
543.84918	1606
544.36438	1635
544.87958	1606
545.39478	1554
545.90991	1522
546.42511	1443
546.94025	1442
547.45538	1433
547.97052	1413
548.4856	1419
549.00073	1443
549.51581	1350
550.03088	1392
550.5459	1355
551.06097	1308
551.57599	1318
552.091	1344
552.60602	1282
553.12097	1255
553.63593	1266
554.15094	1277
554.66583	1228
555.18079	1258
555.69568	1231
556.21063	1217
556.72552	1267
557.24036	1165
557.75525	1139
558.27008	1179
558.78491	1140
559.29974	1224
559.81458	1207
560.32935	1133
560.84412	1207
561.35889	1138
561.87366	1148
562.38837	1148
562.90308	1072
563.41779	1110
563.9325	1068
564.44714	1091
564.96179	1110
565.47644	1145
565.99109	1106
566.50574	1112
567.02032	1049
567.53491	991
568.0495	1103
568.56403	1062
569.07861	1025
569.59314	1003
570.1076	1041
570.62213	1008
571.1366	1063
571.65106	985
572.16553	1001
572.67999	974
573.1944	961
573.7088	920
574.22321	974
574.73755	970
575.25195	960
575.7663	976
576.28058	917
576.79492	851
577.3092	934
577.82349	941
578.33777	924
578.85205	901
579.36627	929
579.88049	893
580.39471	858
580.90887	816
581.42303	900
581.93719	864
582.45135	819
582.96545	856
583.47955	847
583.99365	877
584.50775	834
585.02179	811
585.53583	810
586.04987	784
586.5639	814
587.07788	787
587.59186	837
588.10583	774
588.61975	800
589.13373	787
589.64758	793
590.1615	800
590.67542	822
591.18927	773
591.70306	706
592.21692	777
592.73071	692
593.24451	698
593.7583	757
594.27209	798
594.78583	717
595.29956	727
595.81323	738
