Date and Time:                Fri Oct 17 08:25:41.992 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	269
478.84332	293
479.35983	323
479.87631	354
480.39282	305
480.9093	331
481.42575	329
481.94223	334
482.45868	306
482.97513	319
483.49158	344
484.00803	373
484.52444	432
485.04086	456
485.55728	507
486.07367	569
486.59006	567
487.10645	629
487.62283	671
488.13919	733
488.65555	735
489.17191	813
489.68826	860
490.20459	927
490.72092	917
491.23724	1030
491.75354	1118
492.26984	1130
492.78613	1147
493.30243	1170
493.8187	1269
494.33496	1327
494.85123	1349
495.36746	1431
495.8837	1441
496.39993	1532
496.91617	1648
497.43237	1709
497.94858	1777
498.46478	1846
498.98096	1847
499.49713	2077
500.01331	2259
500.52945	2322
501.04562	2445
501.56174	2544
502.07788	2707
502.59399	3081
503.11011	3351
503.62622	3589
504.1423	4158
504.65839	4472
505.17447	4777
505.69052	5460
506.20657	6224
506.72263	6776
507.23865	7670
507.75467	8399
508.27069	9340
508.78668	10215
509.30267	11390
509.81866	12357
510.33463	13400
510.85059	14345
511.36655	15509
511.88248	16335
512.39844	16835
512.91437	17919
513.43024	18381
513.94617	18972
514.46204	19242
514.97791	19609
515.49377	19613
516.00964	19871
516.52551	19936
517.04132	19840
517.55719	19441
518.073	19201
518.58881	18776
519.10461	18632
519.62036	18214
520.13617	17790
520.65192	16754
521.16766	16181
521.68341	15707
522.1991	14566
522.71484	13763
523.23053	12947
523.74622	12265
524.2619	11112
524.77759	10100
525.29327	9074
525.8089	8180
526.32452	7255
526.84015	6351
527.35577	5725
527.8714	4907
528.38696	4398
528.90259	3947
529.41815	3506
529.93372	3245
530.44922	2948
530.96478	2720
531.48029	2511
531.99579	2460
532.51129	2286
533.02679	2289
533.5423	2340
534.05774	2180
534.57318	2137
535.08862	2243
535.60406	2087
536.11945	2196
536.63489	2062
537.15027	2115
537.66565	2056
538.18097	1977
538.69635	2009
539.21167	2070
539.72699	1986
540.24231	1758
540.75763	1812
541.27289	1795
541.78821	1681
542.30347	1611
542.81873	1639
543.33392	1600
543.84918	1556
544.36438	1559
544.87958	1621
545.39478	1486
545.90991	1477
546.42511	1515
546.94025	1500
547.45538	1376
547.97052	1351
548.4856	1448
549.00073	1390
549.51581	1391
550.03088	1376
550.5459	1371
551.06097	1297
551.57599	1410
552.091	1317
552.60602	1294
553.12097	1303
553.63593	1247
554.15094	1299
554.66583	1288
555.18079	1268
555.69568	1228
556.21063	1212
556.72552	1231
557.24036	1190
557.75525	1211
558.27008	1191
558.78491	1185
559.29974	1174
559.81458	1143
560.32935	1147
560.84412	1182
561.35889	1156
561.87366	1140
562.38837	1175
562.90308	1158
563.41779	1083
563.9325	1063
564.44714	1152
564.96179	1032
565.47644	1059
565.99109	1071
566.50574	1113
567.02032	1030
567.53491	1072
568.0495	1067
568.56403	1036
569.07861	1068
569.59314	1032
570.1076	1008
570.62213	990
571.1366	955
571.65106	1009
572.16553	957
572.67999	941
573.1944	1022
573.7088	980
574.22321	1014
574.73755	941
575.25195	963
575.7663	935
576.28058	894
576.79492	906
577.3092	929
577.82349	922
578.33777	952
578.85205	936
579.36627	906
579.88049	930
580.39471	898
580.90887	870
581.42303	893
581.93719	827
582.45135	866
582.96545	867
583.47955	835
583.99365	839
584.50775	830
585.02179	827
585.53583	804
586.04987	776
586.5639	845
587.07788	787
587.59186	790
588.10583	800
588.61975	797
589.13373	768
589.64758	804
590.1615	818
590.67542	789
591.18927	790
591.70306	791
592.21692	788
592.73071	741
593.24451	687
593.7583	720
594.27209	754
594.78583	707
595.29956	728
595.81323	696
