Date and Time:                Fri Oct 17 08:26:04.443 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	259
478.84332	309
479.35983	316
479.87631	339
480.39282	324
480.9093	311
481.42575	308
481.94223	324
482.45868	310
482.97513	326
483.49158	338
484.00803	365
484.52444	386
485.04086	434
485.55728	489
486.07367	514
486.59006	573
487.10645	606
487.62283	686
488.13919	699
488.65555	768
489.17191	751
489.68826	789
490.20459	843
490.72092	962
491.23724	1019
491.75354	1032
492.26984	1049
492.78613	1165
493.30243	1233
493.8187	1284
494.33496	1240
494.85123	1272
495.36746	1441
495.8837	1506
496.39993	1552
496.91617	1631
497.43237	1652
497.94858	1726
498.46478	1846
498.98096	1924
499.49713	2114
500.01331	2176
500.52945	2293
501.04562	2370
501.56174	2551
502.07788	2829
502.59399	2973
503.11011	3414
503.62622	3611
504.1423	4006
504.65839	4459
505.17447	4985
505.69052	5473
506.20657	6222
506.72263	6810
507.23865	7690
507.75467	8182
508.27069	9096
508.78668	10315
509.30267	11157
509.81866	12110
510.33463	13283
510.85059	14397
511.36655	15508
511.88248	16393
512.39844	16667
512.91437	17694
513.43024	18456
513.94617	18598
514.46204	19166
514.97791	19754
515.49377	19601
516.00964	19922
516.52551	19672
517.04132	19979
517.55719	19424
518.073	19386
518.58881	18838
519.10461	18677
519.62036	17892
520.13617	17656
520.65192	16805
521.16766	16180
521.68341	15672
522.1991	14706
522.71484	13906
523.23053	13206
523.74622	12172
524.2619	11152
524.77759	10140
525.29327	9248
525.8089	8151
526.32452	7320
526.84015	6505
527.35577	5619
527.8714	5172
528.38696	4545
528.90259	4042
529.41815	3611
529.93372	3124
530.44922	2954
530.96478	2845
531.48029	2450
531.99579	2426
532.51129	2354
533.02679	2398
533.5423	2219
534.05774	2254
534.57318	2241
535.08862	2181
535.60406	2123
536.11945	2101
536.63489	2109
537.15027	2088
537.66565	2051
538.18097	2081
538.69635	1946
539.21167	1933
539.72699	1826
540.24231	1858
540.75763	1823
541.27289	1761
541.78821	1723
542.30347	1694
542.81873	1614
543.33392	1653
543.84918	1703
544.36438	1586
544.87958	1499
545.39478	1514
545.90991	1486
546.42511	1530
546.94025	1443
547.45538	1482
547.97052	1406
548.4856	1336
549.00073	1407
549.51581	1350
550.03088	1395
550.5459	1398
551.06097	1324
551.57599	1333
552.091	1270
552.60602	1246
553.12097	1315
553.63593	1222
554.15094	1246
554.66583	1230
555.18079	1261
555.69568	1235
556.21063	1260
556.72552	1125
557.24036	1209
557.75525	1278
558.27008	1167
558.78491	1185
559.29974	1191
559.81458	1195
560.32935	1154
560.84412	1222
561.35889	1186
561.87366	1105
562.38837	1201
562.90308	1051
563.41779	1117
563.9325	1117
564.44714	1118
564.96179	1103
565.47644	1130
565.99109	1098
566.50574	1116
567.02032	1029
567.53491	1069
568.0495	1043
568.56403	1043
569.07861	1077
569.59314	1031
570.1076	1078
570.62213	1017
571.1366	985
571.65106	987
572.16553	987
572.67999	914
573.1944	938
573.7088	978
574.22321	944
574.73755	895
575.25195	909
575.7663	924
576.28058	930
576.79492	938
577.3092	910
577.82349	900
578.33777	946
578.85205	876
579.36627	874
579.88049	862
580.39471	896
580.90887	883
581.42303	930
581.93719	893
582.45135	857
582.96545	875
583.47955	817
583.99365	827
584.50775	858
585.02179	842
585.53583	819
586.04987	819
586.5639	763
587.07788	825
587.59186	765
588.10583	809
588.61975	830
589.13373	806
589.64758	767
590.1615	792
590.67542	759
591.18927	743
591.70306	803
592.21692	766
592.73071	742
593.24451	753
593.7583	765
594.27209	708
594.78583	701
595.29956	762
595.81323	728
