Date and Time:                Fri Oct 17 08:25:19.177 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	286
478.84332	298
479.35983	318
479.87631	325
480.39282	312
480.9093	314
481.42575	321
481.94223	339
482.45868	328
482.97513	320
483.49158	346
484.00803	356
484.52444	388
485.04086	446
485.55728	521
486.07367	545
486.59006	574
487.10645	604
487.62283	674
488.13919	701
488.65555	760
489.17191	826
489.68826	832
490.20459	871
490.72092	954
491.23724	965
491.75354	1004
492.26984	1174
492.78613	1156
493.30243	1171
493.8187	1264
494.33496	1354
494.85123	1401
495.36746	1364
495.8837	1377
496.39993	1650
496.91617	1621
497.43237	1734
497.94858	1860
498.46478	1834
498.98096	1923
499.49713	1997
500.01331	2114
500.52945	2229
501.04562	2397
501.56174	2528
502.07788	2862
502.59399	3123
503.11011	3348
503.62622	3576
504.1423	4073
504.65839	4413
505.17447	4893
505.69052	5527
506.20657	6221
506.72263	6715
507.23865	7550
507.75467	8288
508.27069	9215
508.78668	10362
509.30267	11329
509.81866	12393
510.33463	13377
510.85059	14257
511.36655	15357
511.88248	16189
512.39844	16994
512.91437	17727
513.43024	17884
513.94617	18742
514.46204	19449
514.97791	19640
515.49377	19876
516.00964	19690
516.52551	19781
517.04132	19458
517.55719	19583
518.073	19334
518.58881	18652
519.10461	18534
519.62036	17759
520.13617	17454
520.65192	16923
521.16766	16083
521.68341	15609
522.1991	14874
522.71484	13977
523.23053	13172
523.74622	12120
524.2619	11241
524.77759	10171
525.29327	9049
525.8089	8201
526.32452	7198
526.84015	6480
527.35577	5527
527.8714	4906
528.38696	4488
528.90259	4052
529.41815	3509
529.93372	3164
530.44922	2988
530.96478	2750
531.48029	2517
531.99579	2422
532.51129	2321
533.02679	2340
533.5423	2271
534.05774	2185
534.57318	2144
535.08862	2108
535.60406	2120
536.11945	2134
536.63489	2040
537.15027	2053
537.66565	1990
538.18097	2029
538.69635	1976
539.21167	1905
539.72699	1848
540.24231	1887
540.75763	1841
541.27289	1755
541.78821	1688
542.30347	1775
542.81873	1650
543.33392	1721
543.84918	1675
544.36438	1573
544.87958	1651
545.39478	1525
545.90991	1526
546.42511	1416
546.94025	1493
547.45538	1456
547.97052	1417
548.4856	1352
549.00073	1385
549.51581	1440
550.03088	1390
550.5459	1358
551.06097	1373
551.57599	1277
552.091	1278
552.60602	1308
553.12097	1330
553.63593	1313
554.15094	1258
554.66583	1232
555.18079	1279
555.69568	1250
556.21063	1166
556.72552	1331
557.24036	1122
557.75525	1181
558.27008	1227
558.78491	1177
559.29974	1169
559.81458	1151
560.32935	1239
560.84412	1185
561.35889	1182
561.87366	1149
562.38837	1180
562.90308	1091
563.41779	1120
563.9325	1145
564.44714	1083
564.96179	1114
565.47644	1075
565.99109	1116
566.50574	1083
567.02032	1079
567.53491	1158
568.0495	1005
568.56403	1010
569.07861	1023
569.59314	1031
570.1076	1054
570.62213	1026
571.1366	940
571.65106	958
572.16553	1036
572.67999	963
573.1944	986
573.7088	979
574.22321	927
574.73755	949
575.25195	993
575.7663	976
576.28058	907
576.79492	931
577.3092	952
577.82349	909
578.33777	912
578.85205	897
579.36627	855
579.88049	851
580.39471	906
580.90887	873
581.42303	892
581.93719	863
582.45135	887
582.96545	830
583.47955	864
583.99365	799
584.50775	788
585.02179	843
585.53583	827
586.04987	820
586.5639	859
587.07788	767
587.59186	854
588.10583	798
588.61975	800
589.13373	777
589.64758	798
590.1615	769
590.67542	795
591.18927	844
591.70306	725
592.21692	764
592.73071	767
593.24451	742
593.7583	765
594.27209	751
594.78583	721
595.29956	729
595.81323	671
