Date and Time:                Fri Oct 17 08:25:53.241 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	243
478.84332	321
479.35983	337
479.87631	304
480.39282	317
480.9093	321
481.42575	335
481.94223	314
482.45868	315
482.97513	320
483.49158	344
484.00803	363
484.52444	401
485.04086	451
485.55728	483
486.07367	550
486.59006	603
487.10645	614
487.62283	690
488.13919	672
488.65555	759
489.17191	804
489.68826	880
490.20459	911
490.72092	954
491.23724	1000
491.75354	1087
492.26984	1133
492.78613	1121
493.30243	1225
493.8187	1228
494.33496	1316
494.85123	1326
495.36746	1443
495.8837	1410
496.39993	1582
496.91617	1653
497.43237	1794
497.94858	1825
498.46478	1887
498.98096	1998
499.49713	2114
500.01331	2127
500.52945	2275
501.04562	2370
501.56174	2467
502.07788	2788
502.59399	3027
503.11011	3339
503.62622	3604
504.1423	3951
504.65839	4461
505.17447	5023
505.69052	5563
506.20657	6203
506.72263	6788
507.23865	7583
507.75467	8438
508.27069	9224
508.78668	10244
509.30267	11263
509.81866	12533
510.33463	13458
510.85059	14469
511.36655	15132
511.88248	16260
512.39844	17138
512.91437	17686
513.43024	18423
513.94617	19091
514.46204	19122
514.97791	19756
515.49377	19566
516.00964	19706
516.52551	19978
517.04132	19896
517.55719	19425
518.073	19056
518.58881	19189
519.10461	18566
519.62036	18068
520.13617	17310
520.65192	16837
521.16766	16286
521.68341	15589
522.1991	14852
522.71484	13890
523.23053	13023
523.74622	12347
524.2619	11054
524.77759	10121
525.29327	9147
525.8089	8025
526.32452	7439
526.84015	6505
527.35577	5602
527.8714	4981
528.38696	4465
528.90259	3955
529.41815	3554
529.93372	3106
530.44922	2893
530.96478	2711
531.48029	2618
531.99579	2402
532.51129	2334
533.02679	2299
533.5423	2267
534.05774	2248
534.57318	2165
535.08862	2133
535.60406	2158
536.11945	2147
536.63489	2073
537.15027	2070
537.66565	2108
538.18097	1986
538.69635	1899
539.21167	1911
539.72699	1825
540.24231	1901
540.75763	1788
541.27289	1823
541.78821	1736
542.30347	1693
542.81873	1736
543.33392	1667
543.84918	1566
544.36438	1593
544.87958	1529
545.39478	1522
545.90991	1499
546.42511	1426
546.94025	1472
547.45538	1431
547.97052	1447
548.4856	1332
549.00073	1320
549.51581	1408
550.03088	1394
550.5459	1322
551.06097	1338
551.57599	1318
552.091	1311
552.60602	1247
553.12097	1250
553.63593	1254
554.15094	1321
554.66583	1225
555.18079	1258
555.69568	1239
556.21063	1187
556.72552	1230
557.24036	1259
557.75525	1190
558.27008	1201
558.78491	1129
559.29974	1146
559.81458	1142
560.32935	1150
560.84412	1111
561.35889	1172
561.87366	1200
562.38837	1116
562.90308	1150
563.41779	1050
563.9325	1140
564.44714	1126
564.96179	1090
565.47644	1036
565.99109	1105
566.50574	1108
567.02032	1076
567.53491	1058
568.0495	1100
568.56403	1061
569.07861	1071
569.59314	1068
570.1076	998
570.62213	1036
571.1366	1010
571.65106	1024
572.16553	977
572.67999	994
573.1944	983
573.7088	988
574.22321	975
574.73755	959
575.25195	878
575.7663	947
576.28058	967
576.79492	970
577.3092	914
577.82349	949
578.33777	893
578.85205	882
579.36627	908
579.88049	904
580.39471	860
580.90887	855
581.42303	829
581.93719	898
582.45135	899
582.96545	849
583.47955	840
583.99365	864
584.50775	838
585.02179	873
585.53583	830
586.04987	872
586.5639	822
587.07788	815
587.59186	838
588.10583	768
588.61975	781
589.13373	784
589.64758	801
590.1615	822
590.67542	794
591.18927	784
591.70306	786
592.21692	765
592.73071	779
593.24451	739
593.7583	774
594.27209	730
594.78583	767
595.29956	751
595.81323	701
