Date and Time:                Sun Nov 2 14:20:15.642 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	268
478.84332	301
479.35983	295
479.87631	318
480.39282	312
480.9093	337
481.42575	296
481.94223	328
482.45868	315
482.97513	319
483.49158	310
484.00803	330
484.52444	291
485.04086	318
485.55728	315
486.07367	326
486.59006	319
487.10645	313
487.62283	329
488.13919	309
488.65555	324
489.17191	307
489.68826	303
490.20459	316
490.72092	320
491.23724	319
491.75354	307
492.26984	326
492.78613	319
493.30243	305
493.8187	321
494.33496	296
494.85123	329
495.36746	312
495.8837	327
496.39993	305
496.91617	313
497.43237	319
497.94858	328
498.46478	311
498.98096	332
499.49713	316
500.01331	321
500.52945	318
501.04562	311
501.56174	293
502.07788	321
502.59399	323
503.11011	294
503.62622	316
504.1423	304
504.65839	321
505.17447	312
505.69052	309
506.20657	296
506.72263	303
507.23865	316
507.75467	326
508.27069	316
508.78668	307
509.30267	329
509.81866	318
510.33463	318
510.85059	338
511.36655	323
511.88248	319
512.39844	326
512.91437	322
513.43024	345
513.94617	329
514.46204	322
514.97791	333
515.49377	326
516.00964	320
516.52551	309
517.04132	301
517.55719	324
518.073	320
518.58881	324
519.10461	305
519.62036	298
520.13617	320
520.65192	318
521.16766	310
521.68341	288
522.1991	313
522.71484	312
523.23053	302
523.74622	314
524.2619	322
524.77759	303
525.29327	328
525.8089	316
526.32452	314
526.84015	335
527.35577	324
527.8714	325
528.38696	343
528.90259	304
529.41815	309
529.93372	303
530.44922	318
530.96478	307
531.48029	320
531.99579	303
532.51129	328
533.02679	305
533.5423	326
534.05774	318
534.57318	298
535.08862	315
535.60406	321
536.11945	305
536.63489	312
537.15027	321
537.66565	302
538.18097	334
538.69635	315
539.21167	320
539.72699	311
540.24231	312
540.75763	308
541.27289	309
541.78821	318
542.30347	328
542.81873	311
543.33392	319
543.84918	291
544.36438	320
544.87958	321
545.39478	315
545.90991	308
546.42511	330
546.94025	278
547.45538	303
547.97052	319
548.4856	315
549.00073	324
549.51581	323
550.03088	308
550.5459	312
551.06097	317
551.57599	302
552.091	316
552.60602	315
553.12097	321
553.63593	324
554.15094	311
554.66583	315
555.18079	321
555.69568	305
556.21063	297
556.72552	336
557.24036	310
557.75525	320
558.27008	309
558.78491	305
559.29974	319
559.81458	324
560.32935	309
560.84412	304
561.35889	306
561.87366	307
562.38837	316
562.90308	313
563.41779	302
563.9325	303
564.44714	302
564.96179	315
565.47644	302
565.99109	316
566.50574	299
567.02032	301
567.53491	312
568.0495	308
568.56403	326
569.07861	333
569.59314	300
570.1076	324
570.62213	327
571.1366	314
571.65106	310
572.16553	313
572.67999	306
573.1944	313
573.7088	328
574.22321	311
574.73755	315
575.25195	309
575.7663	314
576.28058	322
576.79492	304
577.3092	299
577.82349	305
578.33777	274
578.85205	309
579.36627	297
579.88049	303
580.39471	292
580.90887	318
581.42303	303
581.93719	315
582.45135	324
582.96545	338
583.47955	331
583.99365	315
584.50775	321
585.02179	297
585.53583	312
586.04987	314
586.5639	309
587.07788	333
587.59186	327
588.10583	319
588.61975	312
589.13373	311
589.64758	320
590.1615	324
590.67542	306
591.18927	284
591.70306	303
592.21692	309
592.73071	315
593.24451	309
593.7583	5202
594.27209	664
594.78583	319
595.29956	312
595.81323	317
596.32697	291
596.84064	326
597.35425	302
597.86792	309
598.38153	345
598.89514	319
599.40875	304
599.9223	314
600.43585	326
600.9494	323
601.46289	307
601.97638	331
602.48987	331
603.00336	306
603.51678	304
604.03021	319
604.54364	304
605.05701	315
605.57043	313
606.08374	311
606.59711	314
607.11041	321
